X.1,SNP,Chromosome,Position,P.value,MAF,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P.values,effect,Adj.P.P.value,Ind.SNP,PS,Software,Method,Trait.name,PVE,QTN.effect,LOD.score,Genotype.for.code.1,Var_error,Var_phen..total.,X,P.value.1,MAF.1,PVE.1
3811,PstI.TP15780,9,56211895,0.000105148,0.1842,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pKWmEB,Cml_cm,10.7117,-7.4338,3.2664,A,NA,NA,NA,1.00E-04,0.1842,10.71
3812,PstI.TP1246584,1,1015480,1.10E-05,0.4353,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,Cml_cm,7.3731,-7.7454,4.1985,C,337.9453,766.248,NA,1.00E-05,0.4353,7.373
3813,PstI.TP10996,6,57974096,3.51E-06,0.1207,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,Cml_cm,2.8631,-14.7547,4.6723,A,NA,NA,NA,4.00E-06,0.1207,2.863
3814,NsiI.TP445017,9,55901846,0.000122885,0.4871,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,Cml_cm,5.1988,7.207,3.2026,A,NA,NA,NA,1.00E-04,0.4871,5.199
3815,PstI.TP411848,11,3188,6.63E-05,0.4612,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,Cml_cm,6.2221,-7.973,3.4556,G,NA,NA,NA,7.00E-05,0.4612,6.222
3816,PstI.TP789647,3,69354547,1.82E-05,0.3509,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,mrMLM,CmD_BI_mm,9.6561,0.1614,3.989,A,0.0642,0.135,NA,2.00E-05,0.3509,9.656
3817,NsiI.TP578256,11,16314,5.04E-05,0.1579,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,mrMLM,CmD_BI_mm,31.5161,0.2286,3.5685,A,NA,NA,NA,5.00E-05,0.1579,31.52
3818,PstI.TP452173,2,10527282,8.37E-05,0.4784,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,5.097,-0.0958,3.3602,C,0.0607,0.135,NA,8.00E-05,0.4784,5.097
3819,PstI.TP789647,3,69354547,4.19E-07,0.3491,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,8.3703,0.1503,5.5607,A,NA,NA,NA,4.00E-07,0.3491,8.37
3820,PstI.TP411848,11,3188,0.000171989,0.4612,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,9.5283,-0.131,3.0651,G,NA,NA,NA,2.00E-04,0.4612,9.528
3821,PstI.TP789647,3,69354547,2.47E-05,0.3491,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pLARmEB,CmD_BI_mm,7.831,0.1454,3.8627,A,0.0611,0.135,NA,2.00E-05,0.3491,7.831
3822,NsiI.TP578256,11,16314,7.96E-05,0.1552,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pLARmEB,CmD_BI_mm,11.7265,0.1395,3.3807,A,NA,NA,NA,8.00E-05,0.1552,11.73
3823,PstI.TP452173,2,10527282,5.15E-09,0.4784,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,14.686,-0.1626,7.4117,C,0.0447,0.135,NA,5.00E-09,0.4784,14.69
3824,PstI.TP346744,3,52014149,5.49E-06,0.2629,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,8.9866,-0.1102,4.4864,A,NA,NA,NA,5.00E-06,0.2629,8.987
3825,PstI.TP10996,6,57974096,1.54E-05,0.1207,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,2.2208,-0.1725,4.0589,A,NA,NA,NA,2.00E-05,0.1207,2.221
3826,PstI.TP411848,11,3188,2.39E-07,0.4612,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,9.1193,-0.1281,5.7947,G,NA,NA,NA,2.00E-07,0.4612,9.119
3827,PstI.TP433234,11,3320,2.64E-05,0.1724,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,0.4358,-0.1312,3.8359,G,NA,NA,NA,3.00E-05,0.1724,0.4358
3828,PstI.TP789647,3,69354547,9.50E-05,0.3491,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrMLM,CmD_LI_mm,5.7875,0.1515,3.308,A,0.114,0.1984,NA,1.00E-04,0.3491,5.787
3829,NsiI.TP769756,1,9322002,5.55E-05,0.0129,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrEMMA,CmD_LI_mm,10.8312,-1.8472,3.5287,A,0.1144,0.1984,NA,6.00E-05,0.0129,10.83
3830,PstI.TP789647,3,69354547,4.16E-05,0.3491,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pLARmEB,CmD_LI_mm,5.7908,0.1515,3.6476,A,0.114,0.1984,NA,4.00E-05,0.3491,5.791
3831,PstI.TP411848,11,3188,8.20E-05,0.4612,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pLARmEB,CmD_LI_mm,7.3017,-0.139,3.3684,G,NA,NA,NA,8.00E-05,0.4612,7.302
3832,PstI.TP789647,3,69354547,9.50E-05,0.3491,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_LI_mm,5.7888,0.1515,3.308,A,0.114,0.1984,NA,1.00E-04,0.3491,5.789
3833,PstI.TP1123778,2,61958273,3.45E-05,0.0921,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,mrMLM,CmN,3.6491,-0.3184,3.7246,C,0.1061,0.28,NA,3.00E-05,0.0921,3.649
3834,PstI.TP10996,6,57974096,0.000163531,0.1228,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,mrMLM,CmN,2.7168,-0.2747,3.0857,A,NA,NA,NA,2.00E-04,0.1228,2.717
3835,PstI.TP411848,11,3188,9.65E-05,0.4693,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,mrMLM,CmN,11.9555,-0.2113,3.3017,G,NA,NA,NA,1.00E-04,0.4693,11.96
3836,PstI.TP411848,11,3188,6.84E-06,0.4612,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrEMMA,CmN,6.7919,-0.3648,4.3949,G,0.1133,0.28,NA,7.00E-06,0.4612,6.792
3837,PstI.TP110898,10,9880843,3.31E-06,0.0517,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pLARmEB,CmN,11.8848,0.4546,4.6963,C,0.1204,0.28,NA,3.00E-06,0.0517,11.88
3838,PstI.TP411848,11,3188,1.42E-07,0.4612,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pLARmEB,CmN,6.7931,-0.2123,6.015,G,NA,NA,NA,1.00E-07,0.4612,6.793
3839,PstI.TP411848,11,3188,1.08E-05,0.4612,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,CmN,9.5326,-0.1886,4.2049,G,0.1212,0.28,NA,1.00E-05,0.4612,9.533
3840,PstI.TP1025634,2,71277610,3.24E-06,0.0702,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,mrMLM,Bcirc_cm,4.2111,2.9935,4.7056,G,3.6752,7.2744,NA,3.00E-06,0.0702,4.211
3841,NsiI.TP218789,3,51796050,0.000149865,0.2456,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,mrMLM,Bcirc_cm,7.0293,1.2204,3.1214,G,NA,NA,NA,1.00E-04,0.2456,7.029
3842,PstI.TP1025634,2,71277610,1.75E-06,0.069,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrMLM,Bcirc_cm,2.8783,2.4748,4.9622,G,3.9033,7.2744,NA,2.00E-06,0.069,2.878
3843,PstI.TP1025634,2,71277610,1.96E-05,0.069,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrEMMA,Bcirc_cm,9.7024,4.5537,3.958,G,4.2216,7.2744,NA,2.00E-05,0.069,9.702
3844,PstI.TP789647,3,69354547,6.77E-05,0.3509,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,mrMLM,Yld_kg,8.1603,0.5929,3.447,A,1.0083,2.1548,NA,7.00E-05,0.3509,8.16
3845,PstI.TP55941,6,51146867,2.28E-05,0.2544,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,mrMLM,Yld_kg,23.9171,-0.7232,3.8964,C,NA,NA,NA,2.00E-05,0.2544,23.92
3846,PstI.TP789647,3,69354547,1.64E-05,0.3491,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrMLM,Yld_kg,4.4809,0.4393,4.0328,A,1.0688,2.1548,NA,2.00E-05,0.3491,4.481
3847,PstI.TP55941,6,51146867,0.000154989,0.25,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrMLM,Yld_kg,14.3494,-0.5602,3.1076,C,NA,NA,NA,2.00E-04,0.25,14.35
3848,PstI.TP577552,2,61335361,1.98E-06,0.0259,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrEMMA,Yld_kg,12.7074,4.7255,4.9113,A,1.0658,2.1548,NA,2.00E-06,0.0259,12.71
3849,PstI.TP789647,3,69354547,2.16E-05,0.3491,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pLARmEB,Yld_kg,4.102,0.4394,3.9172,A,1.0688,2.1548,NA,2.00E-05,0.3491,4.102
3850,PstI.TP55941,6,51146867,7.58E-05,0.25,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pLARmEB,Yld_kg,13.1317,-0.5602,3.4007,C,NA,NA,NA,8.00E-05,0.25,13.13
3851,PstI.TP789647,3,69354547,2.16E-05,0.3491,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,Yld_kg,4.4815,0.4393,3.9172,A,1.0688,2.1548,NA,2.00E-05,0.3491,4.481
3852,PstI.TP55941,6,51146867,7.58E-05,0.25,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,Yld_kg,14.3507,-0.5602,3.4007,C,NA,NA,NA,8.00E-05,0.25,14.35
3853,PstI.TP789647,3,69354547,0.000173181,0.3509,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,mrMLM,SDW_kg,7.8816,0.333,3.0623,A,0.3609,0.7038,NA,2.00E-04,0.3509,7.882
3854,PstI.TP55941,6,51146867,8.51E-06,0.2544,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,mrMLM,SDW_kg,29.1914,-0.4566,4.3042,C,NA,NA,NA,9.00E-06,0.2544,29.19
3855,PstI.TP789647,3,69354547,5.92E-05,0.3491,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrMLM,SDW_kg,3.8118,0.2316,3.5025,A,0.3829,0.7038,NA,6.00E-05,0.3491,3.812
3856,PstI.TP55941,6,51146867,5.41E-05,0.25,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrMLM,SDW_kg,18.6177,-0.3647,3.5395,C,NA,NA,NA,5.00E-05,0.25,18.62
3857,PstI.TP577552,2,61335361,4.18E-07,0.0259,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,FASTmrEMMA,SDW_kg,13.9805,2.8328,5.5614,A,0.3501,0.7038,NA,4.00E-07,0.0259,13.98
3858,PstI.TP789647,3,69354547,0.000125632,0.3491,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pLARmEB,SDW_kg,3.3273,0.2314,3.1935,A,0.3829,0.7038,NA,1.00E-04,0.3491,3.327
3859,PstI.TP55941,6,51146867,5.73E-07,0.25,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pLARmEB,SDW_kg,16.2781,-0.3647,5.4292,C,NA,NA,NA,6.00E-07,0.25,16.28
3860,PstI.TP789647,3,69354547,0.000174542,0.3491,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,SDW_kg,3.8037,0.2313,3.0591,A,0.3829,0.7038,NA,2.00E-04,0.3491,3.804
3861,PstI.TP55941,6,51146867,8.48E-06,0.25,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,SDW_kg,18.6128,-0.3646,4.3052,C,NA,NA,NA,8.00E-06,0.25,18.61
3862,PstI.TP55941,6,51146867,5.64E-05,0.25,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,pLARmEB,CCirc_cm,10.7065,-0.3094,3.5221,C,0.3663,0.6207,NA,6.00E-05,0.25,10.71
3863,PstI.TP63668,11,530,0.000132008,0.1741,NA,NA,NA,NA,NA,NA,C116+3293,PS_Y,mrMLMM,ISIS EM-BLASSO,CCirc_cm,15.3182,0.3413,3.1733,C,0.3724,0.6207,NA,1.00E-04,0.1741,15.32
3911,PstI.TP411848,11,3188,2.90E-05,0.4467,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,mrMLM,CmDW_g,12.1342,-0.3898,3.796,G,0.4456,0.9188,NA,3.00E-05,0.4467,12.13
3912,PstI.TP411848,11,3188,3.46E-05,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,CmDW_g,7.0482,-0.2971,3.7233,G,0.4004,0.9188,NA,3.00E-05,0.4395,7.048
3913,PstI.TP411848,11,3188,0.000126736,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrEMMA,CmDW_g,4.7361,-0.5431,3.19,G,0.4242,0.9188,NA,1.00E-04,0.4395,4.736
3914,PstI.TP411848,11,3188,3.46E-05,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,CmDW_g,7.039,-0.2969,3.7233,G,0.4004,0.9188,NA,3.00E-05,0.4395,7.039
3915,PstI.TP789647,3,69354547,0.000124882,0.3589,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,ISIS EM-BLASSO,CmDW_g,3.3532,0.234,3.196,A,0.3682,0.9188,NA,1.00E-04,0.3589,3.353
3916,PstI.TP110898,10,9880843,1.39E-05,0.0484,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,ISIS EM-BLASSO,CmDW_g,12.6646,0.6574,4.1016,C,NA,NA,NA,1.00E-05,0.0484,12.66
3917,PstI.TP411848,11,3188,7.11E-06,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,ISIS EM-BLASSO,CmDW_g,8.7706,-0.3314,4.3787,G,NA,NA,NA,7.00E-06,0.4395,8.771
3918,PstI.TP55941,6,51146867,2.95E-05,0.246,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,Cml_cm,12.1389,-9.7958,3.7887,C,372.5905,777.3336,NA,3.00E-05,0.246,12.14
3919,NsiI.TP445017,9,55901846,0.000166495,0.4839,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,Cml_cm,3.9241,6.2487,3.0784,A,NA,NA,NA,2.00E-04,0.4839,3.924
3920,PstI.TP433679,11,3324,1.91E-05,0.1371,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,Cml_cm,4.2412,12.4394,3.9694,C,NA,NA,NA,2.00E-05,0.1371,4.241
3921,PstI.TP451853,11,3460,0.000184502,0.2661,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,Cml_cm,2.0537,-7.0264,3.0364,C,NA,NA,NA,2.00E-04,0.2661,2.054
3922,PstI.TP738082,10,6556740,6.61E-05,0.0121,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrEMMA,Cml_cm,7.676,-100.5473,3.457,C,395.39,777.3336,NA,7.00E-05,0.0121,7.676
3923,PstI.TP55941,6,51146867,5.03E-05,0.246,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,Cml_cm,9.6055,-9.9777,3.5694,C,414.0623,777.3336,NA,5.00E-05,0.246,9.605
3924,PstI.TP433679,11,3324,3.40E-06,0.1371,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,Cml_cm,4.1189,14.0367,4.686,C,NA,NA,NA,3.00E-06,0.1371,4.119
3925,PstI.TP433679,11,3324,0.000100763,0.1393,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pKWmEB,Cml_cm,10.5893,10.2479,3.2839,C,439.9077,515.7077,NA,1.00E-04,0.1393,10.59
3926,PstI.TP15780,9,56211895,0.00010493,0.1694,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,ISIS EM-BLASSO,Cml_cm,2.4935,-8.9604,3.2673,A,403.428,777.3336,NA,1.00E-04,0.1694,2.494
3927,PstI.TP108652,2,15963619,2.82E-06,0.3975,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,mrMLM,CmD_BI_mm,16.5996,-0.161,4.7631,A,0.0593,0.1494,NA,3.00E-06,0.3975,16.6
3928,PstI.TP371473,10,59883760,2.49E-07,0.0164,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,mrMLM,CmD_BI_mm,0,-0.6429,5.7783,C,NA,NA,NA,2.00E-07,0.0164,0
3929,NsiI.TP648509,10,41353679,0.000127174,0.0574,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,mrMLM,CmD_BI_mm,3.9327,-0.3042,3.1885,A,NA,NA,NA,1.00E-04,0.0574,3.933
3930,PstI.TP789647,3,69354547,0.000153603,0.3589,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,3.9221,0.102,3.1113,A,0.068,0.1494,NA,2.00E-04,0.3589,3.922
3931,PstI.TP411848,11,3188,0.000114948,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,5.6519,-0.1073,3.2299,G,NA,NA,NA,1.00E-04,0.4395,5.652
3932,NsiI.TP213158,2,67720379,4.02E-05,0.2742,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrEMMA,CmD_BI_mm,4.2206,-0.2436,3.6614,A,0.0613,0.1494,NA,4.00E-05,0.2742,4.221
3933,NsiI.TP648509,10,41353679,3.37E-05,0.0565,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrEMMA,CmD_BI_mm,4.2171,-0.4362,3.7344,A,NA,NA,NA,3.00E-05,0.0565,4.217
3934,PstI.TP1250222,11,8799,5.17E-05,0.0484,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrEMMA,CmD_BI_mm,4.1611,-0.4279,3.558,C,NA,NA,NA,5.00E-05,0.0484,4.161
3935,PstI.TP384804,2,65029446,0.000135831,0.4194,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,CmD_BI_mm,6.2573,-0.1074,3.1616,C,0.0645,0.1494,NA,1.00E-04,0.4194,6.257
3936,NsiI.TP213158,2,67720379,9.20E-05,0.2742,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,CmD_BI_mm,2.8642,-0.115,3.321,A,NA,NA,NA,9.00E-05,0.2742,2.864
3937,PstI.TP433679,11,3324,2.54E-05,0.1371,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,CmD_BI_mm,3.2737,0.1515,3.8512,C,NA,NA,NA,3.00E-05,0.1371,3.274
3938,PstI.TP789647,3,69354547,5.07E-05,0.3589,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,5.2094,0.1176,3.5665,A,0.0685,0.1494,NA,5.00E-05,0.3589,5.209
3939,PstI.TP411848,11,3188,9.28E-05,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,7.0981,-0.1202,3.3178,G,NA,NA,NA,9.00E-05,0.4395,7.098
3940,PstI.TP789647,3,69354547,0.000139412,0.3589,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,CmD_LI_mm,5.3494,0.1397,3.1509,A,0.1146,0.2053,NA,1.00E-04,0.3589,5.349
3941,PstI.TP789647,3,69354547,6.05E-05,0.3589,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,CmD_LI_mm,5.3454,0.1397,3.4936,A,0.1146,0.2053,NA,6.00E-05,0.3589,5.345
3942,PstI.TP411848,11,3188,7.84E-05,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_LI_mm,5.2435,-0.1211,3.3871,G,0.1146,0.2053,NA,8.00E-05,0.4395,5.244
3943,PstI.TP1181476,5,2299991,1.77E-05,0.2218,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,CmN,2.5657,-0.2127,3.9999,A,0.108,0.3247,NA,2.00E-05,0.2218,2.566
3944,PstI.TP292268,5,3450082,3.87E-05,0.0887,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,CmN,16.3511,0.3016,3.6778,A,NA,NA,NA,4.00E-05,0.0887,16.35
3945,PstI.TP411848,11,3188,6.07E-05,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,CmN,5.6928,-0.1587,3.4917,G,NA,NA,NA,6.00E-05,0.4395,5.693
3946,PstI.TP1204344,11,8498,6.72E-05,0.2339,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,CmN,8.7319,0.1702,3.4503,C,NA,NA,NA,7.00E-05,0.2339,8.732
3947,PstI.TP411848,11,3188,2.90E-05,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrEMMA,CmN,8.2814,-0.4269,3.7964,G,0.1488,0.3247,NA,3.00E-05,0.4395,8.281
3948,PstI.TP110898,10,9880843,1.60E-05,0.0484,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,CmN,10.1786,0.4473,4.0434,C,0.1265,0.3247,NA,2.00E-05,0.0484,10.18
3949,PstI.TP411848,11,3188,8.20E-07,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,CmN,6.5833,-0.2179,5.2789,G,NA,NA,NA,8.00E-07,0.4395,6.583
3950,PstI.TP411848,11,3188,3.19E-05,0.4467,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pKWmEB,CmN,20.6951,-0.128,3.7566,G,0.1351,0.1732,NA,3.00E-05,0.4467,20.7
3951,PstI.TP1151415,11,8084,1.47E-05,0.1639,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pKWmEB,CmN,13.132,0.0991,4.0781,G,NA,NA,NA,1.00E-05,0.1639,13.13
3952,PstI.TP15780,9,56211895,0.000140929,0.1694,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,ISIS EM-BLASSO,CmN,2.5795,-0.1863,3.1465,A,0.1209,0.3247,NA,1.00E-04,0.1694,2.579
3953,PstI.TP411848,11,3188,2.06E-05,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,ISIS EM-BLASSO,CmN,7.1221,-0.1776,3.9378,G,NA,NA,NA,2.00E-05,0.4395,7.122
3954,PstI.TP995173,2,70172526,0.000108318,0.291,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,mrMLM,Bcirc_cm,17.055,-1.2441,3.2543,C,4.0569,8.9901,NA,1.00E-04,0.291,17.05
3955,PstI.TP940999,3,66708999,2.73E-05,0.0533,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,mrMLM,Bcirc_cm,7.3346,2.298,3.8213,G,NA,NA,NA,3.00E-05,0.0533,7.335
3956,PstI.TP134129,9,51572610,7.15E-05,0.0205,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,mrMLM,Bcirc_cm,0,-8.4705,3.4247,G,NA,NA,NA,7.00E-05,0.0205,0
3957,PstI.TP141279,11,12718,0.000158964,0.1411,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,Bcirc_cm,12.6508,-1.1847,3.0973,A,4.8258,8.9901,NA,2.00E-04,0.1411,12.65
3958,PstI.TP1025634,2,71277610,6.25E-05,0.0685,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrEMMA,Bcirc_cm,6.2143,4.0772,3.4803,G,4.6783,8.9901,NA,6.00E-05,0.0685,6.214
3959,PstI.TP744556,1,76101544,1.57E-05,0.4073,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,Bcirc_cm,5.6798,-0.9043,4.0509,A,4.3023,8.9901,NA,2.00E-05,0.4073,5.68
3960,PstI.TP476886,2,55394288,1.77E-05,0.2097,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,Bcirc_cm,0,-1.2625,4.0015,C,NA,NA,NA,2.00E-05,0.2097,0
3961,PstI.TP1032333,3,3528771,6.29E-06,0.1411,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,Bcirc_cm,6.9947,1.5282,4.4295,G,NA,NA,NA,6.00E-06,0.1411,6.995
3962,PstI.TP738082,10,6556740,2.29E-05,0.0123,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,mrMLM,Yld_kg,0,-3.5273,3.8947,C,1.1399,2.4467,NA,2.00E-05,0.0123,0
3963,PstI.TP789647,3,69354547,5.50E-05,0.3589,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrMLM,Yld_kg,3.7011,0.4012,3.5324,A,1.0684,2.4467,NA,6.00E-05,0.3589,3.701
3964,PstI.TP738082,10,6556740,3.34E-05,0.0121,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,FASTmrEMMA,Yld_kg,7.67,-5.6388,3.7387,C,1.1645,2.4467,NA,3.00E-05,0.0121,7.67
3965,PstI.TP789647,3,69354547,5.50E-05,0.3589,NA,NA,NA,NA,NA,NA,C124+2560,PS_Y,mrMLMM,pLARmEB,Yld_kg,3.7007,0.4011,3.5324,A,1.0685,2.4467,NA,6.00E-05,0.3589,3.701
