Chrom,Start.1,End.1,Start,End,ID,ID.1,Name,Trait.name,Group2,Group,Colors,Group3
1,3051168,3051168,3041168,3061168,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP641200,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
1,2588793,2588793,2578793,2598793,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP108989,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
1,67947376,67947376,67937376,67957376,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP234382,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
1,10687788,10687788,10677788,10697788,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP980214,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
2,73159281,73159281,73149281,73169281,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP65061,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
2,3911470,3911470,3901470,3921470,OWA18(Current Study.T),OWA18(Current Study.T),PstI.TP312639,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
3,4243452,4243452,4233452,4253452,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP224586,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
3,61885782,61885782,61875782,61895782,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP512189,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
3,2916484,2916484,2906484,2926484,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP1257104,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
3,69354547,69354547,69344547,69364547,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP789647,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
3,59531363,59531363,59521363,59541363,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP841525,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
3,8632016,8632016,8622016,8642016,OWA18(Current Study.T),OWA18(Current Study.T),NsiI.TP718157,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
3,69354547,69354547,69344547,69364547,OWA18(Current Study.T),OWA18(Current Study.T),PstI.TP789647,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
4,67177683,67177683,67167683,67187683,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP504649,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
4,60455775,60455775,60445775,60465775,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP624872,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
4,68146066,68146066,68136066,68156066,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP724799,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
4,51739537,51739537,51729537,51749537,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP349355,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
4,2828636,2828636,2818636,2838636,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP727705,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
6,57096182,57096182,57086182,57106182,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP642933,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
7,54899243,54899243,54889243,54909243,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP702393,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
8,62210912,62210912,62200912,62220912,"OWA18,19(Current Study.A)","OWA18,19(Current Study.A)",NsiI.TP424080,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
8,3978036,3978036,3968036,3988036,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP1009084,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
10,59308875,59308875,59298875,59318875,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP128483,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
10,7147645,7147645,7137645,7157645,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP299143,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
10,9880843,9880843,9870843,9890843,OWA18(Current Study.T),OWA18(Current Study.T),PstI.TP110898,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
1,68301853,68301853,68291853,68311853,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP241500,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,10465743,10465743,10455743,10475743,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP360999,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,62376131,62376131,62366131,62386131,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP474172,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,11198433,11198433,11188433,11208433,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP58591,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
1,10117174,10117174,10107174,10127174,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1075817,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,67135061,67135061,67125061,67145061,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1094695,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,77213117,77213117,77203117,77223117,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1151255,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,27158173,27158173,27148173,27168173,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP288641,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,17611146,17611146,17601146,17621146,"OWA18,19(Current Study.A)","OWA18,19(Current Study.A)",PstI.TP392482,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,569039,569039,559039,579039,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP425356,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,80477608,80477608,80467608,80487608,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP49139,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,59006419,59006419,58996419,59016419,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP57213,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
1,67745947,67745947,67735947,67755947,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP678255,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,1175417,1175417,1165417,1185417,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP775725,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,13537099,13537099,13527099,13547099,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP775845,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
1,69282032,69282032,69272032,69292032,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP127610,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,60949616,60949616,60939616,60959616,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP1014707,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,78162835,78162835,78152835,78172835,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP459121,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,75774037,75774037,75764037,75784037,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP164112,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,68227771,68227771,68217771,68237771,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP195995,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,65965770,65965770,65955770,65975770,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP204910,overwintering ability ,OWA19,"OWA18,19(Current Study.A)",Red,Current Study.A
2,72193245,72193245,72183245,72203245,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP408031,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,69620402,69620402,69610402,69630402,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP444479,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,16850781,16850781,16840781,16860781,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP640755,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,58871698,58871698,58861698,58881698,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP806172,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,45986549,45986549,45976549,45996549,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP117081,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,13518060,13518060,13508060,13528060,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1200270,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,64265265,64265265,64255265,64275265,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP268085,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,56907410,56907410,56897410,56917410,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP383939,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,71246128,71246128,71236128,71256128,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP483920,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,699673,699673,689673,709673,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP790069,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,23342056,23342056,23332056,23352056,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP833228,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,76620224,76620224,76610224,76630224,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP881184,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,13610693,13610693,13600693,13620693,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP947087,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,21428233,21428233,21418233,21438233,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP982120,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,76163097,76163097,76153097,76173097,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP486731,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,22482603,22482603,22472603,22492603,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP487417,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,62417756,62417756,62407756,62427756,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP614629,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,63225229,63225229,63215229,63235229,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP181967,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,55394288,55394288,55384288,55404288,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP476886,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,70832262,70832262,70822262,70842262,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP422411,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,70187996,70187996,70177996,70197996,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP468343,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,50563424,50563424,50553424,50573424,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP554032,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,2603844,2603844,2593844,2613844,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1010623,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
3,54726050,54726050,54716050,54736050,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP141051,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,67910785,67910785,67900785,67920785,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP198015,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,3436667,3436667,3426667,3446667,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP207713,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,68268137,68268137,68258137,68278137,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP410505,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,2656013,2656013,2646013,2666013,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP65271,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,65126133,65126133,65116133,65136133,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP729855,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,67523376,67523376,67513376,67533376,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP770204,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,9603539,9603539,9593539,9613539,OWA19(Current Study.T),OWA19(Current Study.T),GFSSContig17769_257,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,65413138,65413138,65403138,65423138,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP501941,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
4,2161341,2161341,2151341,2171341,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP671324,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
4,4932783,4932783,4922783,4942783,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1040489,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
4,42752899,42752899,42742899,42762899,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1084308,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
4,67156223,67156223,67146223,67166223,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1098875,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
4,41445278,41445278,41435278,41455278,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP982139,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
4,62266318,62266318,62256318,62276318,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP460633,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
4,62611853,62611853,62601853,62621853,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP523625,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
5,61371701,61371701,61361701,61381701,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP111617,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
5,55219391,55219391,55209391,55229391,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1220022,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
5,41255313,41255313,41245313,41265313,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP124945,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
5,18806244,18806244,18796244,18816244,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP532325,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,54332713,54332713,54322713,54342713,OWA19(Current Study.A),OWA19(Current Study.A),GFSSContig7996_485,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,56319647,56319647,56309647,56329647,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1164091,overwintering ability ,OWA19,"OWA18,19(Current Study.A)",Red,Current Study.A
6,3890042,3890042,3880042,3900042,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1172225,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,1375822,1375822,1365822,1385822,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP298201,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,3180162,3180162,3170162,3190162,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP33096,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,56671658,56671658,56661658,56681658,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP53152,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,55405319,55405319,55395319,55415319,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP1102210,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,2200069,2200069,2190069,2210069,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP166492,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,51199851,51199851,51189851,51209851,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP404885,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
7,57426488,57426488,57416488,57436488,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1000873,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
8,50606712,50606712,50596712,50616712,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP208625,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
8,55967248,55967248,55957248,55977248,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP678261,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
8,1077354,1077354,1067354,1087354,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP419801,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
9,44786093,44786093,44776093,44796093,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP129565,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
9,55737180,55737180,55727180,55747180,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP169382,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
9,48138,48138,38138,58138,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP349989,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
9,59299455,59299455,59289455,59309455,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP440500,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
9,48696731,48696731,48686731,48706731,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1227790,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
9,1650258,1650258,1640258,1660258,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP419219,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
9,243415,243415,233415,253415,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP774948,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
10,58707662,58707662,58697662,58717662,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP101365,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
10,8197919,8197919,8187919,8207919,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP228522,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
10,58159508,58159508,58149508,58169508,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP282657,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
10,59848770,59848770,59838770,59858770,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP756808,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,60318661,76221012,60318661,76221012,BC(Dong(2017)),BC(Dong.et.al.(2017)),BC LG2 91.4 cM,basal circumference,BC,BC(Dong2017)),Green,Dong_et_al_(2017)
2,2605801,13526667,2605801,13526667,BC(Dong(2017)),BC(Dong.et.al.(2017)),BC LG3 41.4 cM,basal circumference,BC,BC(Dong2017)),Green,Dong_et_al_(2017)
2,71987708,77256362,71987708,77256362,BC(Dong(2017)),BC(Dong.et.al.(2017)),BC LG3 86.8 cM,basal circumference,BC,BC(Dong2017)),Green,Dong_et_al_(2017)
5,3135389,59272634,3135389,59272634,BC(Dong(2017)),BC(Dong.et.al.(2017)),BC LG9 49.2 cM,basal circumference,BC,BC(Dong2017)),Green,Dong_et_al_(2017)
5,7657485,15122225,7657485,15122225,BC(Dong(2017)),BC(Dong.et.al.(2017)),BC LG10 31 cM,basal circumference,BC,BC(Dong2017)),Green,Dong_et_al_(2017)
10,60831359,60785154,60831359,60785154,CC(Dong(2017)),CC(Dong.et.al.(2017)),CC LG19 95.6 cM,compressed circumference,CC,Cc(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
1,64370037,69825090,64370037,69825090,CC/BC(Dong(2017)),CC/BC(Dong.et.al.(2017)),CC/BC LG1 95.5 cM,compressed circumference/basal circumference,CC/BC,CC/BC(Dong2017)),Green,Dong_et_al_(2017)
5,4686232,13381050,4686232,13381050,CC/BC(Dong(2017)),CC/BC(Dong.et.al.(2017)),CC/BC LG10 31 cM,compressed circumference/basal circumference,CC/BC,CC/BC(Dong2017)),Green,Dong_et_al_(2017)
10,58627987,60785154,58627987,60785154,CC/BC(Dong(2017)),CC/BC(Dong.et.al.(2017)),CC/BC LG19 88.6 cM,compressed circumference/basal circumference,CC/BC,CC/BC(Dong2017)),Green,Dong_et_al_(2017)
3,2697915,4004654,2697915,4004654,CmDW(Dong(2017)),CmDW(Dong.et.al.(2017)),CmDW LG5 28 cM,culm dry weight,CmDW,CmDW(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
4,6406176,62920410,6406176,62920410,CmDW(Dong(2017)),CmDW(Dong.et.al.(2017)),CmDW LG8 31.4 cM,culm dry weight,CmDW,CmDW(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,4062218,57378861,4062218,57378861,CmDW(Dong(2017)),CmDW(Dong.et.al.(2017)),CmDW LG10 31 cM,culm dry weight,CmDW,CmDW(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
1,76999156,80734104,76999156,80734104,CmNN(Dong(2017)),CmNN(Dong.et.al.(2017)),CmNN LG2 120.9 cM,culm node number,CmNN,CmNN(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
2,59238183,72328855,59238183,72328855,CmNN(Dong(2017)),CmNN(Dong.et.al.(2017)),CmNN LG3 67.8 cM,culm node number,CmNN,CmNN(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
3,717646,3132204,717646,3132204,CmNN(Dong(2017)),CmNN(Dong.et.al.(2017)),CmNN LG5 25.1 cM,culm node number,CmNN,CmNN(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,7350789,53786857,7350789,53786857,CmNN(Dong(2017)),CmNN(Dong.et.al.(2017)),CmNN LG10 31 cM,culm node number,CmNN,CmNN(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
7,2187272,63712891,2187272,63712891,CmNN(Dong(2017)),CmNN(Dong.et.al.(2017)),CmNN LG7 58.3 cM,culm node number,CmNN,CmNN(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
8,56933272,62554114,56933272,62554114,CmNN(Dong(2017)),CmNN(Dong.et.al.(2017)),CmNN LG14 67.9 cM,culm node number,CmNN,CmNN(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
1,17078109,59668786,17078109,59668786,CmVol(Dong(2017)),CmVol(Dong.et.al.(2017)),CmVol LG2 69.3 cM,culm volume,CmVol,CmVol(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
2,69444701,71447584,69444701,71447584,CmVol(Dong(2017)),CmVol(Dong.et.al.(2017)),CmVol LG4 77.3 cM,culm volume,CmVol,CmVol(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
3,1597272,4170944,1597272,4170944,CmVol(Dong(2017)),CmVol(Dong.et.al.(2017)),CmVol LG5 26.7 cM,culm volume,CmVol,CmVol(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
3,66289314,72071645,66289314,72071645,CmVol(Dong(2017)),CmVol(Dong.et.al.(2017)),CmVol LG6 98.1 cM,culm volume,CmVol,CmVol(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,5606944,53786857,5606944,53786857,CmVol(Dong(2017)),CmVol(Dong.et.al.(2017)),CmVol LG10 31 cM,culm volume,CmVol,CmVol(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,3135389,57378741,3135389,57378741,CmVol(Dong(2017)),CmVol(Dong.et.al.(2017)),CmVol LG9 52.1 cM,culm volume,CmVol,CmVol(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
8,58554798,62554114,58554798,62554114,CmVol(Dong(2017)),CmVol(Dong.et.al.(2017)),CmVol LG14 78.5 cM,culm volume,CmVol,CmVol(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
2,64716124,70861060,64716124,70861060,DBI(Dong(2017)),DBI(Dong.et.al.(2017)),DBI LG3 97.3 cM,diameter of basal internode,DBI,DBI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
2,69444701,72795235,69444701,72795235,DBI(Dong(2017)),DBI(Dong.et.al.(2017)),DBI LG4 78.4 cM,diameter of basal internode,DBI,DBI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
3,1195524,4215398,1195524,4215398,DBI(Dong(2017)),DBI(Dong.et.al.(2017)),DBI LG5 29.6 cM,diameter of basal internode,DBI,DBI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
3,10456048,67504081,10456048,67504081,DBI(Dong(2017)),DBI(Dong.et.al.(2017)),DBI LG6 73.4 cM,diameter of basal internode,DBI,DBI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,7350789,53786857,7350789,53786857,DBI(Dong(2017)),DBI(Dong.et.al.(2017)),DBI LG10 31 cM,diameter of basal internode,DBI,DBI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,3491302,56036826,3491302,56036826,DBI(Dong(2017)),DBI(Dong.et.al.(2017)),DBI LG9 52.1 cM,diameter of basal internode,DBI,DBI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
2,16093969,64143030,16093969,64143030,DTI(Dong(2017)),DTI(Dong.et.al.(2017)),DTI LG3 70.9 cM,diameter of topmost internode,DTI,DTI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
3,66699411,71284481,66699411,71284481,DTI(Dong(2017)),DTI(Dong.et.al.(2017)),DTI LG6 98 cM,diameter of topmost internode,DTI,DTI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
4,63604358,62908236,63604358,62908236,DTI(Dong(2017)),DTI(Dong.et.al.(2017)),DTI LG7 77.9 cM,diameter of topmost internode,DTI,DTI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,5606944,53786857,5606944,53786857,DTI(Dong(2017)),DTI(Dong.et.al.(2017)),DTI LG10 31 cM,diameter of topmost internode,DTI,DTI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,3135389,57378845,3135389,57378845,DTI(Dong(2017)),DTI(Dong.et.al.(2017)),DTI LG9 52.1 cM,diameter of topmost internode,DTI,DTI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
6,54629080,58396562,54629080,58396562,DTI(Dong(2017)),DTI(Dong.et.al.(2017)),DTI LG12 64.1 cM,diameter of topmost internode,DTI,DTI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
7,1002730,5569725,1002730,5569725,DTI(Dong(2017)),DTI(Dong.et.al.(2017)),DTI LG13 35.6 cM,diameter of topmost internode,DTI,DTI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
7,147056,61080477,147056,61080477,DTI(Dong(2017)),DTI(Dong.et.al.(2017)),DTI LG7 57.7 cM,diameter of topmost internode,DTI,DTI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
