,SNP,ID,Chromosome,Position,Trait.name,PS,Ind.SNP,SUPER,FarmCPU,mrMLM,rrBLUP,GLM,MAF.1.x,PVE.1.y,Gene,chr,start,end,width,strand,dis_start.positon,dis_positon.end
583,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.5,Chr09,50005632,50008255,2624,+,979,-3602
584,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.3,Chr09,50005042,50008255,3214,+,389,-3602
585,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.3,Chr09,50005042,50008255,3214,+,389,-3602
586,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.4,Chr09,50005037,50008259,3223,+,384,-3606
587,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.3,Chr09,50005042,50008255,3214,+,389,-3602
588,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.4,Chr09,50005037,50008259,3223,+,384,-3606
589,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.5,Chr09,50005632,50008255,2624,+,979,-3602
590,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.4,Chr09,50005037,50008259,3223,+,384,-3606
591,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.4,Chr09,50005037,50008259,3223,+,384,-3606
592,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.5,Chr09,50005632,50008255,2624,+,979,-3602
593,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.5,Chr09,50005632,50008255,2624,+,979,-3602
594,PstI.TP1155086,Cml_cm.34,9,50004653,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C116+3293(1)),,Cml_cm(FarmCPU(1)),,,,0.2371,16.11,Sobic.009G142800.3,Chr09,50005042,50008255,3214,+,389,-3602
595,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.5,Chr09,50005632,50008255,2624,+,979,-3602
596,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.3,Chr09,50005042,50008255,3214,+,389,-3602
597,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.3,Chr09,50005042,50008255,3214,+,389,-3602
598,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.4,Chr09,50005037,50008259,3223,+,384,-3606
599,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.3,Chr09,50005042,50008255,3214,+,389,-3602
600,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.4,Chr09,50005037,50008259,3223,+,384,-3606
601,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.5,Chr09,50005632,50008255,2624,+,979,-3602
602,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.4,Chr09,50005037,50008259,3223,+,384,-3606
603,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.4,Chr09,50005037,50008259,3223,+,384,-3606
604,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.5,Chr09,50005632,50008255,2624,+,979,-3602
605,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.5,Chr09,50005632,50008255,2624,+,979,-3602
606,PstI.TP1155086,CmD_BI_mm.26,9,50004653,CmD_BI_mm,CmD_BI_mm(PS_N(2)),CmD_BI_mm(C116+3293(1);C124+2560(1)),,CmD_BI_mm(FarmCPU(2)),,,,0.2371,17.98,Sobic.009G142800.3,Chr09,50005042,50008255,3214,+,389,-3602
607,PstI.TP1158211,CCirc_cm.17,3,61619462,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(ISIS EM-BLASSO(1)),,,0.1261,5.739,Sobic.003G281300.1,Chr03,61620333,61624955,4623,+,871,-5493
608,PstI.TP1158211,CCirc_cm.17,3,61619462,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(ISIS EM-BLASSO(1)),,,0.1261,5.739,Sobic.003G281200.1,Chr03,61615956,61622310,6355,+,-3506,-2848
609,PstI.TP116046,CmN.105,7,62490129,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.1629,11.71,Sobic.007G192100.1,Chr07,62489682,62492948,3267,+,-447,-2819
611,PstI.TP1164091,SDW_kg.17,6,56319647,SDW_kg,SDW_kg(PS_N(1)),SDW_kg(C124+2560(1)),,,SDW_kg(ISIS EM-BLASSO(1)),,,0.2903,16.78,Sobic.006G215000.1,Chr06,56315381,56321716,6336,+,-4266,-2069
614,PstI.TP117081,CmD_LI_mm.23,2,45986549,CmD_LI_mm,CmD_LI_mm(PS_N(3)),CmD_LI_mm(C106+4202(1);C124+2560(2)),,,CmD_LI_mm(FASTmrMLM(1)mrMLM(2)),,,0.0902,47.45,Sobic.002G153700.2,Chr02,45970904,45987364,16461,-,-15645,-815
615,PstI.TP117081,CmD_LI_mm.23,2,45986549,CmD_LI_mm,CmD_LI_mm(PS_N(3)),CmD_LI_mm(C106+4202(1);C124+2560(2)),,,CmD_LI_mm(FASTmrMLM(1)mrMLM(2)),,,0.0902,47.45,Sobic.002G153700.1,Chr02,45971003,45987364,16362,-,-15546,-815
618,PstI.TP1181476,CmD_LI_mm.24,5,2299991,CmD_LI_mm,CmD_LI_mm(PS_N(3)),CmD_LI_mm(C116+3293(1);C124+2560(2)),,,CmD_LI_mm(ISIS EM-BLASSO(2)pKWmEB(1)),,,0.2284,3.822,Sobic.005G025900.1,Chr05,2298782,2302410,3629,-,-1209,-2419
619,PstI.TP1181476,CmD_LI_mm.24,5,2299991,CmD_LI_mm,CmD_LI_mm(PS_N(3)),CmD_LI_mm(C116+3293(1);C124+2560(2)),,,CmD_LI_mm(ISIS EM-BLASSO(2)pKWmEB(1)),,,0.2284,3.822,Sobic.005G025900.1,Chr05,2298782,2302410,3629,-,-1209,-2419
620,PstI.TP1181476,CmD_LI_mm.24,5,2299991,CmD_LI_mm,CmD_LI_mm(PS_N(3)),CmD_LI_mm(C116+3293(1);C124+2560(2)),,,CmD_LI_mm(ISIS EM-BLASSO(2)pKWmEB(1)),,,0.2284,3.822,Sobic.005G025900.1,Chr05,2298782,2302410,3629,-,-1209,-2419
621,PstI.TP1181476,CmDW_g.27,5,2299991,CmDW_g,CmDW_g(PS_N(2)),CmDW_g(C116+3293(1);C124+2560(1)),,,CmDW_g(ISIS EM-BLASSO(2)),,,0.2284,2.57,Sobic.005G025900.1,Chr05,2298782,2302410,3629,-,-1209,-2419
622,PstI.TP1181476,CmDW_g.27,5,2299991,CmDW_g,CmDW_g(PS_N(2)),CmDW_g(C116+3293(1);C124+2560(1)),,,CmDW_g(ISIS EM-BLASSO(2)),,,0.2284,2.57,Sobic.005G025900.1,Chr05,2298782,2302410,3629,-,-1209,-2419
623,PstI.TP1181476,CmDW_g.27,5,2299991,CmDW_g,CmDW_g(PS_N(2)),CmDW_g(C116+3293(1);C124+2560(1)),,,CmDW_g(ISIS EM-BLASSO(2)),,,0.2284,2.57,Sobic.005G025900.1,Chr05,2298782,2302410,3629,-,-1209,-2419
624,PstI.TP1181476,CmN.108,5,2299991,CmN,CmN(PS_N(4);PS_Y(1)),CmN(C106+4202(2);C116+3293(1);C124+2560(2)),,,CmN(FASTmrEMMA(1)FASTmrMLM(4)),,,0.2406,6.856,Sobic.005G025900.1,Chr05,2298782,2302410,3629,-,-1209,-2419
625,PstI.TP1181476,CmN.108,5,2299991,CmN,CmN(PS_N(4);PS_Y(1)),CmN(C106+4202(2);C116+3293(1);C124+2560(2)),,,CmN(FASTmrEMMA(1)FASTmrMLM(4)),,,0.2406,6.856,Sobic.005G025900.1,Chr05,2298782,2302410,3629,-,-1209,-2419
626,PstI.TP1181476,CmN.108,5,2299991,CmN,CmN(PS_N(4);PS_Y(1)),CmN(C106+4202(2);C116+3293(1);C124+2560(2)),,,CmN(FASTmrEMMA(1)FASTmrMLM(4)),,,0.2406,6.856,Sobic.005G025900.1,Chr05,2298782,2302410,3629,-,-1209,-2419
628,PstI.TP118716,Cml_cm.35,9,50325026,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(124+36088im(1)),,,Cml_cm(ISIS EM-BLASSO(1)),,,0.1774,7.187,Sobic.009G146400.1,Chr09,50325863,50328782,2920,-,837,-3756
629,PstI.TP118716,Cml_cm.35,9,50325026,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(124+36088im(1)),,,Cml_cm(ISIS EM-BLASSO(1)),,,0.1774,7.187,Sobic.009G146250.1,Chr09,50320522,50325327,4806,+,-4504,-301
630,PstI.TP1187427,CmN.109,6,50717397,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.06101,7.382,Sobic.006G145500.3,Chr06,50718232,50726722,8491,-,835,-9325
631,PstI.TP1187427,CmN.109,6,50717397,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.06101,7.382,Sobic.006G145400.1,Chr06,50705339,50716476,11138,-,-12058,921
632,PstI.TP1187427,CmN.109,6,50717397,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.06101,7.382,Sobic.006G145400.2,Chr06,50705339,50716476,11138,-,-12058,921
633,PstI.TP1187427,CmN.109,6,50717397,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.06101,7.382,Sobic.006G145400.4,Chr06,50705338,50716476,11139,-,-12059,921
634,PstI.TP1187427,CmN.109,6,50717397,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.06101,7.382,Sobic.006G145500.7,Chr06,50718232,50726722,8491,-,835,-9325
635,PstI.TP1187427,CmN.109,6,50717397,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.06101,7.382,Sobic.006G145500.6,Chr06,50717155,50726722,9568,-,-242,-9325
636,PstI.TP1187427,CmN.109,6,50717397,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.06101,7.382,Sobic.006G145400.5,Chr06,50705338,50716476,11139,-,-12059,921
638,PstI.TP1193013,CmD_LI_mm.25,6,60825902,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,CmD_LI_mm(FarmCPU(1)),,,,0.1132,9.211,Sobic.006G277200.1,Chr06,60822255,60826353,4099,+,-3647,-451
639,PstI.TP1193013,CmD_LI_mm.25,6,60825902,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,CmD_LI_mm(FarmCPU(1)),,,,0.1132,9.211,Sobic.006G277200.1,Chr06,60822255,60826353,4099,+,-3647,-451
640,PstI.TP1193013,SDW_kg.20,6,60825902,SDW_kg,SDW_kg(PS_Y(1)),SDW_kg(C106+4202(1)),,,SDW_kg(mrMLM(1)),,,0.1154,0,Sobic.006G277200.1,Chr06,60822255,60826353,4099,+,-3647,-451
641,PstI.TP1193013,SDW_kg.20,6,60825902,SDW_kg,SDW_kg(PS_Y(1)),SDW_kg(C106+4202(1)),,,SDW_kg(mrMLM(1)),,,0.1154,0,Sobic.006G277200.1,Chr06,60822255,60826353,4099,+,-3647,-451
644,PstI.TP1200270,Yld_kg.27,2,13518060,Yld_kg,Yld_kg(PS_N(3)),Yld_kg(C124+2560(3)),,,Yld_kg(FASTmrMLM(1)mrMLM(1)pKWmEB(1)),,,0.1107,1.318,Sobic.002G111000.1,Chr02,13510967,13526982,16016,-,-7093,-8922
646,PstI.TP1212724,CmN.112,1,72123046,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.07685,8.667,Sobic.001G444000.1,Chr01,72120795,72124345,3551,+,-2251,-1299
648,PstI.TP1214992,CCirc_cm.19,3,55546977,CCirc_cm,CCirc_cm(PS_Y(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(ISIS EM-BLASSO(1)),,,0.1975,2.03,Sobic.003G220200.2,Chr03,55538595,55546807,8213,+,-8382,170
649,PstI.TP1214992,CCirc_cm.19,3,55546977,CCirc_cm,CCirc_cm(PS_Y(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(ISIS EM-BLASSO(1)),,,0.1975,2.03,Sobic.003G220200.1,Chr03,55538595,55546807,8213,+,-8382,170
650,PstI.TP1214992,CCirc_cm.19,3,55546977,CCirc_cm,CCirc_cm(PS_Y(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(ISIS EM-BLASSO(1)),,,0.1975,2.03,Sobic.003G220266.1,Chr03,55546852,55547957,1106,+,-125,-980
651,PstI.TP1214992,CCirc_cm.19,3,55546977,CCirc_cm,CCirc_cm(PS_Y(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(ISIS EM-BLASSO(1)),,,0.1975,2.03,Sobic.003G220266.2,Chr03,55546852,55547957,1106,+,-125,-980
652,PstI.TP1218439,CmN.113,9,53101439,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),,,CmN(FASTmrMLM(1)),,,0.1462,8.965,Sobic.009G175900.1,Chr09,53098542,53102549,4008,-,-2897,-1110
653,PstI.TP1218439,CmN.113,9,53101439,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),,,CmN(FASTmrMLM(1)),,,0.1462,8.965,Sobic.009G175900.2,Chr09,53096909,53102171,5263,-,-4530,-732
654,PstI.TP1218439,CmN.113,9,53101439,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),,,CmN(FASTmrMLM(1)),,,0.1462,8.965,Sobic.009G175900.3,Chr09,53096875,53102171,5297,-,-4564,-732
655,PstI.TP1225179,CmN.114,6,56654494,CmN,CmN(PS_Y(1)),CmN(C116+3293(1)),CmN(CMLM+SUPER(1)),,,,,0.07759,3.076,Sobic.006G219400.1,Chr06,56654817,56655429,613,+,323,-935
656,PstI.TP1225179,CmN.114,6,56654494,CmN,CmN(PS_Y(1)),CmN(C116+3293(1)),CmN(CMLM+SUPER(1)),,,,,0.07759,3.076,Sobic.006G219300.1,Chr06,56642644,56655858,13215,-,-11850,-1364
657,PstI.TP1225179,CmN.114,6,56654494,CmN,CmN(PS_Y(1)),CmN(C116+3293(1)),CmN(CMLM+SUPER(1)),,,,,0.07759,3.076,Sobic.006G219300.2,Chr06,56642614,56655459,12846,-,-11880,-965
659,PstI.TP1226186,CmN.115,3,7342289,CmN,CmN(PS_Y(2)),CmN(C124+2560(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.3024,2.003,Sobic.003G085100.1,Chr03,7340557,7343742,3186,+,-1732,-1453
660,PstI.TP123530,CmN.116,10,7243969,CmN,CmN(PS_Y(2)),CmN(C116+3293(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.06466,6.632,Sobic.010G085000.1,Chr10,7243613,7245489,1877,-,-356,-1520
661,PstI.TP1235909,CmN.117,4,64295006,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.1575,8.152,Sobic.004G303800.1,Chr04,64295772,64297291,1520,-,766,-2285
662,PstI.TP1235909,CmN.117,4,64295006,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.1575,8.152,Sobic.004G303700.1,Chr04,64293408,64295083,1676,+,-1598,-77
665,PstI.TP1246584,Cml_cm.36,1,1015480,Cml_cm,Cml_cm(PS_Y(3)),Cml_cm(C116+3293(3)),,,Cml_cm(FASTmrMLM(1)ISIS EM-BLASSO(1)pLARmEB(1)),,,0.4386,17.62,Sobic.001G011800.1,Chr01,1015540,1016301,762,+,60,-821
666,PstI.TP1248844,CmD_LI_mm.26,8,1028461,CmD_LI_mm,CmD_LI_mm(PS_N(1);PS_Y(2)),CmD_LI_mm(124+36088im(3)),,,CmD_LI_mm(FASTmrMLM(2)pKWmEB(1)),,,0.1613,19.26,Sobic.008G012300.1,Chr08,1026398,1029238,2841,-,-2063,-777
667,PstI.TP1248844,CmD_LI_mm.26,8,1028461,CmD_LI_mm,CmD_LI_mm(PS_N(1);PS_Y(2)),CmD_LI_mm(124+36088im(3)),,,CmD_LI_mm(FASTmrMLM(2)pKWmEB(1)),,,0.1613,19.26,Sobic.008G012300.1,Chr08,1026398,1029238,2841,-,-2063,-777
668,PstI.TP1248844,CmN.120,8,1028461,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.07949,10.25,Sobic.008G012300.1,Chr08,1026398,1029238,2841,-,-2063,-777
669,PstI.TP1248844,CmN.120,8,1028461,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.07949,10.25,Sobic.008G012300.1,Chr08,1026398,1029238,2841,-,-2063,-777
670,PstI.TP1249212,CmDW_g.28,3,58498950,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(pKWmEB(1)),,,0.1573,7.868,Sobic.003G246100.1,Chr03,58494624,58499601,4978,+,-4326,-651
673,PstI.TP1250993,CmN.121,4,666401,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.1086,7.53,Sobic.004G007500.1,Chr04,665105,667038,1934,+,-1296,-637
674,PstI.TP1254872,CmN.122,7,56573064,CmN,CmN(PS_Y(3)),CmN(C106+4202(1);C116+3293(2)),CmN(CMLM+SUPER(1)MLM+SUPER(2)),,,,,0.07759,9.303,Sobic.007G137750.2,Chr07,56573347,56575999,2653,+,283,-2935
675,PstI.TP1254872,CmN.122,7,56573064,CmN,CmN(PS_Y(3)),CmN(C106+4202(1);C116+3293(2)),CmN(CMLM+SUPER(1)MLM+SUPER(2)),,,,,0.07759,9.303,Sobic.007G137700.1,Chr07,56571473,56573346,1874,-,-1591,-282
676,PstI.TP1254872,CmN.122,7,56573064,CmN,CmN(PS_Y(3)),CmN(C106+4202(1);C116+3293(2)),CmN(CMLM+SUPER(1)MLM+SUPER(2)),,,,,0.07759,9.303,Sobic.007G137750.1,Chr07,56573347,56575999,2653,+,283,-2935
677,PstI.TP126085,CmD_LI_mm.27,6,60503682,CmD_LI_mm,CmD_LI_mm(PS_Y(2)),CmD_LI_mm(124+36088im(2)),,,CmD_LI_mm(FASTmrMLM(1)ISIS EM-BLASSO(1)),,,0.1008,17.25,Sobic.006G273400.1,Chr06,60495764,60503240,7477,+,-7918,442
678,PstI.TP1263163,CmN.123,9,8556161,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),,,,,CmN(GLM(1)),0.1179,12.41,Sobic.009G071600.1,Chr09,8553616,8560111,6496,-,-2545,-3950
679,PstI.TP1263163,CmN.123,9,8556161,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),,,,,CmN(GLM(1)),0.1179,12.41,Sobic.009G071600.2,Chr09,8553631,8559166,5536,-,-2530,-3005
680,PstI.TP1263163,CmN.123,9,8556161,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),,,,,CmN(GLM(1)),0.1179,12.41,Sobic.009G071600.6,Chr09,8553630,8560103,6474,-,-2531,-3942
681,PstI.TP1263163,CmN.123,9,8556161,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),,,,,CmN(GLM(1)),0.1179,12.41,Sobic.009G071600.5,Chr09,8553616,8560111,6496,-,-2545,-3950
682,PstI.TP1263163,CmN.123,9,8556161,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),,,,,CmN(GLM(1)),0.1179,12.41,Sobic.009G071600.4,Chr09,8553630,8560103,6474,-,-2531,-3942
683,PstI.TP1263163,CmN.123,9,8556161,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),,,,,CmN(GLM(1)),0.1179,12.41,Sobic.009G071600.3,Chr09,8553631,8559166,5536,-,-2530,-3005
684,PstI.TP1268585,CCirc_cm.21,1,2988383,CCirc_cm,CCirc_cm(PS_Y(1)),CCirc_cm(C106+4202(1)),,,CCirc_cm(mrMLM(1)),,,0.375,34.33,Sobic.001G040200.1,Chr01,2987435,2989263,1829,-,-948,-880
686,PstI.TP1272828,CmN.124,10,59027538,CmN,CmN(PS_N(1)),CmN(C106+4202(1)),,,CmN(pKWmEB(1)),,,0.3019,11.23,Sobic.010G251000.1,Chr10,59020575,59027965,7391,+,-6963,-427
687,PstI.TP1280049,Bcirc_cm.33,3,4545043,Bcirc_cm,Bcirc_cm(PS_Y(1)),Bcirc_cm(124+36088im(1)),Bcirc_cm(MLM+SUPER(1)),,,,,0.164,3.709,Sobic.003G049600.2,Chr03,4541987,4548948,6962,+,-3056,-3905
691,PstI.TP1294713,CmN.125,10,4269426,CmN,CmN(PS_Y(2)),CmN(124+36088im(2)),CmN(MLM+SUPER(1)),,,,CmN(GLM(1)),0.1777,10.6,Sobic.010G054400.1,Chr10,4268508,4272050,3543,+,-918,-2624
693,PstI.TP132940,CmN.127,3,8690384,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.0658,7.132,Sobic.003G098401.1,Chr03,8688877,8692011,3135,+,-1507,-1627
694,PstI.TP134129,Bcirc_cm.34,9,51572610,Bcirc_cm,Bcirc_cm(PS_Y(1)),Bcirc_cm(C124+2560(1)),,,Bcirc_cm(mrMLM(1)),,,0.0205,0,Sobic.009G158000.1,Chr09,51568670,51573600,4931,+,-3940,-990
695,PstI.TP134453,CmDW_g.30,2,61861955,CmDW_g,CmDW_g(PS_Y(1)),CmDW_g(124+36088im(1)),,,CmDW_g(mrMLM(1)),,,0.4303,5.746,Sobic.002G226700.2,Chr02,61861317,61863067,1751,-,-638,-1112
696,PstI.TP137261,CmD_BI_mm.30,1,5540981,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(C106+4202(1)),,CmD_BI_mm(FarmCPU(1)),,,,0.2264,5.351,Sobic.001G072900.2,Chr01,5539713,5545111,5399,+,-1268,-4130
698,PstI.TP139651,CmD_LI_mm.29,2,69224467,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,CmD_LI_mm(FarmCPU(1)),,,,0.08962,0.6118,Sobic.002G320900.1,Chr02,69223562,69233455,9894,-,-905,-8988
699,PstI.TP139651,CmD_LI_mm.29,2,69224467,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,CmD_LI_mm(FarmCPU(1)),,,,0.08962,0.6118,Sobic.002G320900.2,Chr02,69223562,69233455,9894,-,-905,-8988
700,PstI.TP139651,CmD_LI_mm.29,2,69224467,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,CmD_LI_mm(FarmCPU(1)),,,,0.08962,0.6118,Sobic.002G320700.1,Chr02,69217722,69224768,7047,+,-6745,-301
701,PstI.TP139937,CmDW_g.31,2,66298184,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(ISIS EM-BLASSO(1)),,,0.379,2.531,Sobic.002G281300.1,Chr02,66296138,66299132,2995,-,-2046,-948
706,PstI.TP14229,SDW_kg.22,9,57790410,SDW_kg,SDW_kg(PS_Y(1)),SDW_kg(124+36088im(1)),,,SDW_kg(ISIS EM-BLASSO(1)),,,0.1734,3.36,Sobic.009G240400.1,Chr09,57788800,57789692,893,+,-1610,718
707,PstI.TP14229,SDW_kg.22,9,57790410,SDW_kg,SDW_kg(PS_Y(1)),SDW_kg(124+36088im(1)),,,SDW_kg(ISIS EM-BLASSO(1)),,,0.1734,3.36,Sobic.009G240400.1,Chr09,57788800,57789692,893,+,-1610,718
708,PstI.TP14229,SDW_kg.22,9,57790410,SDW_kg,SDW_kg(PS_Y(1)),SDW_kg(124+36088im(1)),,,SDW_kg(ISIS EM-BLASSO(1)),,,0.1734,3.36,Sobic.009G240400.1,Chr09,57788800,57789692,893,+,-1610,718
