Chrom,Start,End,Start.1,End.1,ID,ID.1,Name,Trait.name,Group2,Group,Colors,Group3
4,59577953,59577953,59577953,59577953,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus005328,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,62207466,62207466,62207466,62207466,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus022071,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,62602070,62602070,62602070,62602070,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus021451,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,62928690,62928690,62928690,62928690,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus016552,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,65644782,65644782,65644782,65644782,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus107624,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
6,3007286,3007286,3007286,3007286,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus107102,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
6,46253326,46253326,46253326,46253326,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus014960,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
6,49249029,49249029,50172750,50173815,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118375,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
6,58727756,58727756,58727756,58727756,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus116154,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
6,59583985,59583985,59583985,59583985,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus018713,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
7,1678335,1678335,1762525,1765711,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus110730,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
7,61432860,61432860,61432860,61432860,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118376,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
8,255984,255984,255984,255984,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus010426,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
8,2549936,2549936,2586470,2588302,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus097991,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
9,44647057,44647057,44647057,44647057,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118377,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
9,57313789,57313789,57313789,57313789,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus012595,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
10,1280469,1280469,1280469,1280469,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus012279,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
10,6194258,6194258,6194258,6194258,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118378,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
10,44512735,44512735,44512735,44512735,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118379,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
10,49849126,49849126,49849126,49849126,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118380,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
1,61730981,61730981,61730981,71048900,OWA1(Dong_et_al_(2018),OWA1(Dong.et.al.(2018),OWA1(105),overwintering ability ,OWA1,OWA1(Dong_et_al_(2018),Green,Dong_et_al_(2018)
1,3051168,3051168,3051168,3051168,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP641200,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
1,2588793,2588793,2588793,2588793,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP108989,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
1,67947376,67947376,67947376,67947376,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP234382,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
1,10687788,10687788,10687788,10687788,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP980214,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
2,73159281,73159281,73159281,73159281,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP65061,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
2,3911470,3911470,3911470,3911470,OWA18(Current Study.T),OWA18(Current Study.T),PstI.TP312639,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
3,4243452,4243452,4243452,4243452,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP224586,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
3,61885782,61885782,61885782,61885782,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP512189,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
3,2916484,2916484,2916484,2916484,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP1257104,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
3,69354547,69354547,69354547,69354547,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP789647,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
3,59531363,59531363,59531363,59531363,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP841525,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
3,8632016,8632016,8632016,8632016,OWA18(Current Study.T),OWA18(Current Study.T),NsiI.TP718157,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
3,69354547,69354547,69354547,69354547,OWA18(Current Study.T),OWA18(Current Study.T),PstI.TP789647,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
4,67177683,67177683,67177683,67177683,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP504649,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
4,60455775,60455775,60455775,60455775,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP624872,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
4,68146066,68146066,68146066,68146066,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP724799,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
4,51739537,51739537,51739537,51739537,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP349355,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
4,2828636,2828636,2828636,2828636,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP727705,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
6,57096182,57096182,57096182,57096182,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP642933,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
7,54899243,54899243,54899243,54899243,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP702393,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
8,62210912,62210912,62210912,62210912,"OWA18,19(Current Study.A)","OWA18,19(Current Study.A)",NsiI.TP424080,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
8,3978036,3978036,3978036,3978036,OWA18(Current Study.A),OWA18(Current Study.A),PstI.TP1009084,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
10,59308875,59308875,59308875,59308875,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP128483,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
10,7147645,7147645,7147645,7147645,OWA18(Current Study.A),OWA18(Current Study.A),NsiI.TP299143,overwintering ability ,OWA18,OWA18(Current Study.A),Red,Current Study.A
10,9880843,9880843,9880843,9880843,OWA18(Current Study.T),OWA18(Current Study.T),PstI.TP110898,overwintering ability ,OWA18,OWA19(Current Study.A),Red,Current Study.A
1,68301853,68301853,68301853,68301853,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP241500,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,10465743,10465743,10465743,10465743,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP360999,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,62376131,62376131,62376131,62376131,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP474172,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,11198433,11198433,11198433,11198433,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP58591,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
1,10117174,10117174,10117174,10117174,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1075817,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,67135061,67135061,67135061,67135061,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1094695,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,77213117,77213117,77213117,77213117,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1151255,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,27158173,27158173,27158173,27158173,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP288641,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,17611146,17611146,17611146,17611146,"OWA18,19(Current Study.A)","OWA18,19(Current Study.A)",PstI.TP392482,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,569039,569039,569039,569039,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP425356,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,80477608,80477608,80477608,80477608,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP49139,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,59006419,59006419,59006419,59006419,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP57213,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
1,67745947,67745947,67745947,67745947,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP678255,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,1175417,1175417,1175417,1175417,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP775725,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,13537099,13537099,13537099,13537099,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP775845,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
1,69282032,69282032,69282032,69282032,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP127610,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,60949616,60949616,60949616,60949616,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP1014707,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
1,78162835,78162835,78162835,78162835,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP459121,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,75774037,75774037,75774037,75774037,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP164112,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,68227771,68227771,68227771,68227771,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP195995,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,65965770,65965770,65965770,65965770,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP204910,overwintering ability ,OWA19,"OWA18,19(Current Study.A)",Red,Current Study.A
2,72193245,72193245,72193245,72193245,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP408031,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,69620402,69620402,69620402,69620402,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP444479,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,16850781,16850781,16850781,16850781,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP640755,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,58871698,58871698,58871698,58871698,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP806172,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,45986549,45986549,45986549,45986549,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP117081,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,13518060,13518060,13518060,13518060,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1200270,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,64265265,64265265,64265265,64265265,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP268085,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,56907410,56907410,56907410,56907410,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP383939,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,71246128,71246128,71246128,71246128,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP483920,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,699673,699673,699673,699673,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP790069,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,23342056,23342056,23342056,23342056,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP833228,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,76620224,76620224,76620224,76620224,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP881184,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,13610693,13610693,13610693,13610693,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP947087,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,21428233,21428233,21428233,21428233,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP982120,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,76163097,76163097,76163097,76163097,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP486731,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,22482603,22482603,22482603,22482603,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP487417,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
2,62417756,62417756,62417756,62417756,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP614629,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,63225229,63225229,63225229,63225229,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP181967,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,55394288,55394288,55394288,55394288,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP476886,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,70832262,70832262,70832262,70832262,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP422411,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,70187996,70187996,70187996,70187996,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP468343,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,50563424,50563424,50563424,50563424,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP554032,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,2603844,2603844,2603844,2603844,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1010623,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
3,54726050,54726050,54726050,54726050,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP141051,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,67910785,67910785,67910785,67910785,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP198015,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,3436667,3436667,3436667,3436667,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP207713,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,68268137,68268137,68268137,68268137,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP410505,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,2656013,2656013,2656013,2656013,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP65271,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,65126133,65126133,65126133,65126133,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP729855,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,67523376,67523376,67523376,67523376,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP770204,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,9603539,9603539,9603539,9603539,OWA19(Current Study.T),OWA19(Current Study.T),GFSSContig17769_257,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
3,65413138,65413138,65413138,65413138,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP501941,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
4,2161341,2161341,2161341,2161341,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP671324,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
4,4932783,4932783,4932783,4932783,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1040489,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
4,42752899,42752899,42752899,42752899,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1084308,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
4,67156223,67156223,67156223,67156223,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1098875,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
4,41445278,41445278,41445278,41445278,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP982139,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
4,62266318,62266318,62266318,62266318,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP460633,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
4,62611853,62611853,62611853,62611853,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP523625,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
5,61371701,61371701,61371701,61371701,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP111617,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
5,55219391,55219391,55219391,55219391,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1220022,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
5,41255313,41255313,41255313,41255313,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP124945,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
5,18806244,18806244,18806244,18806244,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP532325,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,54332713,54332713,54332713,54332713,OWA19(Current Study.A),OWA19(Current Study.A),GFSSContig7996_485,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,56319647,56319647,56319647,56319647,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1164091,overwintering ability ,OWA19,"OWA18,19(Current Study.A)",Red,Current Study.A
6,3890042,3890042,3890042,3890042,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1172225,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,1375822,1375822,1375822,1375822,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP298201,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,3180162,3180162,3180162,3180162,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP33096,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,56671658,56671658,56671658,56671658,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP53152,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,55405319,55405319,55405319,55405319,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP1102210,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,2200069,2200069,2200069,2200069,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP166492,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
6,51199851,51199851,51199851,51199851,OWA19(Current Study.T),OWA19(Current Study.T),PstI.TP404885,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
7,57426488,57426488,57426488,57426488,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1000873,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
8,50606712,50606712,50606712,50606712,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP208625,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
8,55967248,55967248,55967248,55967248,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP678261,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
8,1077354,1077354,1077354,1077354,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP419801,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
9,44786093,44786093,44786093,44786093,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP129565,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
9,55737180,55737180,55737180,55737180,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP169382,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
9,48138,48138,48138,48138,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP349989,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
9,59299455,59299455,59299455,59299455,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP440500,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
9,48696731,48696731,48696731,48696731,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP1227790,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
9,1650258,1650258,1650258,1650258,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP419219,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
9,243415,243415,243415,243415,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP774948,overwintering ability ,OWA19,OWA18(Current Study.A),Red,Current Study.A
10,58707662,58707662,58707662,58707662,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP101365,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
10,8197919,8197919,8197919,8197919,OWA19(Current Study.A),OWA19(Current Study.A),NsiI.TP228522,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
10,58159508,58159508,58159508,58159508,OWA19(Current Study.A),OWA19(Current Study.A),PstI.TP282657,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
10,59848770,59848770,59848770,59848770,OWA19(Current Study.T),OWA19(Current Study.T),NsiI.TP756808,overwintering ability ,OWA19,OWA19(Current Study.A),Red,Current Study.A
2,69677727,69677727,69677727,71521811,OWA2(Dong_et_al_(2018),OWA2(Dong.et.al.(2018),OWA2(72.29),overwintering ability ,OWA2,OWA2(Dong_et_al_(2018),Green,Dong_et_al_(2018)
3,19161424,19161424,19161424,57646278,OWA3(Dong_et_al_(2018),OWA3(Dong.et.al.(2018),OWA3(64.65),overwintering ability ,OWA3,OWA3(Dong_et_al_(2018),Green,Dong_et_al_(2018)
10,10254193,10254193,10254193,62899382,OWA4(Dong_et_al_(2018),OWA4(Dong.et.al.(2018),OWA4(66.14),overwintering ability ,OWA4,OWA4(Dong_et_al_(2018),Green,Dong_et_al_(2018)
5,18101943,18102815,18101943,18102815,OWA5(Dong_et_al_(2018),OWA5(Dong.et.al.(2018),OWA5(39.746),overwintering ability ,OWA5,OWA5(Dong_et_al_(2018),Green,Dong_et_al_(2018)
6,57260759,57261925,46785398,57261925,OWA6(Dong_et_al_(2018),OWA6(Dong.et.al.(2018),OWA6(29.36),overwintering ability ,OWA6,OWA6(Dong_et_al_(2018),Green,Dong_et_al_(2018)
8,45675062,45675062,2625199,45675062,OWA8(Dong_et_al_(2018),OWA8(Dong.et.al.(2018),OWA8(38.3),overwintering ability ,OWA8,OWA7(Dong_et_al_(2018),Green,Dong_et_al_(2018)
2,17982184,17982247,17972184,17992247,RCmN/TCmN(Clark(2019)),RCmN/TCmN(Clark.et.al.(2019)),NsiI.TP798729,Proportion of reproductive culms,RCmN/TCmN,RCmN/TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
2,65531289,65531306,65521289,65541306,RCmN/TCmN(Clark(2019)),RCmN/TCmN(Clark.et.al.(2019)),PstI.TP315378,Proportion of reproductive culms,RCmN/TCmN,RCmN/TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
6,6308560,6308579,6298560,6318579,RCmN/TCmN(Clark(2019)),RCmN/TCmN(Clark.et.al.(2019)),PstI.TP250403,Proportion of reproductive culms,RCmN/TCmN,RCmN/TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
6,58980435,58980452,58970435,58990452,RCmN/TCmN(Clark(2019)),RCmN/TCmN(Clark.et.al.(2019)),PstI.TP661820,Proportion of reproductive culms,RCmN/TCmN,RCmN/TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
8,6143783,6143843,6133783,6153843,RCmN/TCmN(Clark(2019)),RCmN/TCmN(Clark.et.al.(2019)),NsiI.TP357738,Proportion of reproductive culms,RCmN/TCmN,RCmN/TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
10,47749856,47749872,47739856,47759872,RCmN/TCmN(Clark(2019)),RCmN/TCmN(Clark.et.al.(2019)),NsiI.TP704429,Proportion of reproductive culms,RCmN/TCmN,RCmN/TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
1,74820300,74820300,74820300,74820300,SDW(Current Study),SDW(Current Study),GFSSContig15931_175,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
1,75748041,75748041,75748041,75748041,SDW(Current Study),SDW(Current Study),NsiI.TP506284,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
1,23057306,23057306,23057306,23057306,SDW(Current Study),SDW(Current Study),PstI.TP1040925,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
1,18793961,18793961,18793961,18793961,SDW(Current Study),SDW(Current Study),PstI.TP166501,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
1,73972161,73972161,73972161,73972161,SDW(Current Study),SDW(Current Study),PstI.TP832974,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
2,61335361,61335361,61335361,61335361,SDW(Current Study),SDW(Current Study),PstI.TP577552,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
