"","SNP","Gene","chr","start","end","width","strand"
"NsiI.TP4642875","NsiI.TP464287","Sobic.002G221600.1","Chr02",61346933,61350200,3268,"+"
"NsiI.TP4651951","NsiI.TP465195","Sobic.002G112400.1","Chr02",13697244,13702882,5639,"-"
"NsiI.TP4651952","NsiI.TP465195","Sobic.002G112400.2","Chr02",13697269,13702882,5614,"-"
"NsiI.TP4651953","NsiI.TP465195","Sobic.002G112400.4","Chr02",13697269,13702882,5614,"-"
"NsiI.TP4651954","NsiI.TP465195","Sobic.002G112400.5","Chr02",13699042,13702882,3841,"-"
"NsiI.TP4674221","NsiI.TP467422","Sobic.010G216100.1","Chr10",55946809,55949026,2218,"+"
"NsiI.TP4674222","NsiI.TP467422","Sobic.010G216200.1","Chr10",55953564,55956097,2534,"+"
"NsiI.TP4674223","NsiI.TP467422","Sobic.010G216300.1","Chr10",55958756,55961276,2521,"+"
"NsiI.TP4674224","NsiI.TP467422","Sobic.010G216000.2","Chr10",55930935,55942426,11492,"-"
"NsiI.TP4674225","NsiI.TP467422","Sobic.010G216000.3","Chr10",55930935,55942426,11492,"-"
"NsiI.TP4674226","NsiI.TP467422","Sobic.010G216000.1","Chr10",55931320,55941853,10534,"-"
"NsiI.TP4674227","NsiI.TP467422","Sobic.010G216000.4","Chr10",55931320,55941853,10534,"-"
"NsiI.TP4685651","NsiI.TP468565","Sobic.001G084300.1","Chr01",6526189,6528791,2603,"-"
"NsiI.TP4685652","NsiI.TP468565","Sobic.001G084400.1","Chr01",6527440,6530918,3479,"-"
"NsiI.TP4685653","NsiI.TP468565","Sobic.001G084500.1","Chr01",6533918,6535309,1392,"-"
"NsiI.TP4685654","NsiI.TP468565","Sobic.001G084600.1","Chr01",6536811,6538601,1791,"-"
"NsiI.TP4685655","NsiI.TP468565","Sobic.001G084700.2","Chr01",6543042,6545152,2111,"-"
"NsiI.TP4685656","NsiI.TP468565","Sobic.001G084700.1","Chr01",6543042,6548701,5660,"-"
"NsiI.TP4694381","NsiI.TP469438","Sobic.006G163600.2","Chr06",52131193,52136523,5331,"-"
"NsiI.TP4694382","NsiI.TP469438","Sobic.006G163600.3","Chr06",52131193,52136523,5331,"-"
"NsiI.TP4694383","NsiI.TP469438","Sobic.006G163600.4","Chr06",52131193,52136523,5331,"-"
"NsiI.TP4694384","NsiI.TP469438","Sobic.006G163600.5","Chr06",52131193,52136523,5331,"-"
"NsiI.TP4699111","NsiI.TP469911","Sobic.001G449700.1","Chr01",72675652,72677546,1895,"-"
"NsiI.TP4699112","NsiI.TP469911","Sobic.001G449800.1","Chr01",72684545,72691595,7051,"-"
"NsiI.TP4699113","NsiI.TP469911","Sobic.001G449900.1","Chr01",72692257,72699043,6787,"-"
"NsiI.TP4726571","NsiI.TP472657","Sobic.003G269100.1","Chr03",60590051,60591968,1918,"+"
"NsiI.TP4726572","NsiI.TP472657","Sobic.003G269100.2","Chr03",60590051,60591971,1921,"+"
"NsiI.TP4726573","NsiI.TP472657","Sobic.003G269200.1","Chr03",60600996,60604874,3879,"+"
"NsiI.TP4726574","NsiI.TP472657","Sobic.003G269300.1","Chr03",60606092,60611741,5650,"+"
"NsiI.TP4727541","NsiI.TP472754","Sobic.004G073700.1","Chr04",5956454,5964502,8049,"+"
"NsiI.TP4727542","NsiI.TP472754","Sobic.004G073600.1","Chr04",5957381,5966147,8767,"-"
"NsiI.TP47411","NsiI.TP4741","Sobic.010G110332.1","Chr10",11055327,11056784,1458,"+"
"NsiI.TP47412","NsiI.TP4741","Sobic.010G110400.1","Chr10",11056916,11058092,1177,"+"
"NsiI.TP47413","NsiI.TP4741","Sobic.010G110500.1","Chr10",11062284,11066474,4191,"+"
"NsiI.TP4756861","NsiI.TP475686","Sobic.010G271300.1","Chr10",60545707,60547320,1614,"+"
"NsiI.TP4756862","NsiI.TP475686","Sobic.010G271400.1","Chr10",60552010,60552882,873,"+"
"NsiI.TP4756863","NsiI.TP475686","Sobic.010G271501.2","Chr10",60555028,60557500,2473,"-"
"NsiI.TP4756864","NsiI.TP475686","Sobic.010G271501.1","Chr10",60555028,60557504,2477,"-"
"NsiI.TP4756865","NsiI.TP475686","Sobic.010G271600.1","Chr10",60560336,60561942,1607,"-"
"NsiI.TP4761481","NsiI.TP476148","Sobic.010G221400.1","Chr10",56411273,56415563,4291,"+"
"NsiI.TP4761482","NsiI.TP476148","Sobic.010G221500.2","Chr10",56416017,56418738,2722,"+"
"NsiI.TP4761483","NsiI.TP476148","Sobic.010G221500.1","Chr10",56416155,56418494,2340,"+"
"NsiI.TP4761484","NsiI.TP476148","Sobic.010G221600.2","Chr10",56425400,56428107,2708,"+"
"NsiI.TP4761485","NsiI.TP476148","Sobic.010G221600.3","Chr10",56425400,56428107,2708,"+"
"NsiI.TP4761486","NsiI.TP476148","Sobic.010G221700.1","Chr10",56429222,56429585,364,"+"
"NsiI.TP4762611","NsiI.TP476261","Sobic.001G080000.2","Chr01",6169948,6174061,4114,"+"
"NsiI.TP4762612","NsiI.TP476261","Sobic.001G080000.3","Chr01",6169948,6174061,4114,"+"
"NsiI.TP4762613","NsiI.TP476261","Sobic.001G079900.1","Chr01",6156011,6160653,4643,"-"
"NsiI.TP4764411","NsiI.TP476441","Sobic.007G032400.2","Chr07",2871851,2875849,3999,"+"
"NsiI.TP4764412","NsiI.TP476441","Sobic.007G032500.1","Chr07",2880004,2885277,5274,"+"
"NsiI.TP4764413","NsiI.TP476441","Sobic.007G032600.1","Chr07",2888229,2893561,5333,"+"
"NsiI.TP4764414","NsiI.TP476441","Sobic.007G032700.1","Chr07",2889325,2890422,1098,"+"
"NsiI.TP4811761","NsiI.TP481176","Sobic.001G095500.1","Chr01",7340447,7343822,3376,"-"
"NsiI.TP4811762","NsiI.TP481176","Sobic.001G095566.1","Chr01",7352532,7353698,1167,"-"
"NsiI.TP4811763","NsiI.TP481176","Sobic.001G095632.1","Chr01",7353756,7356847,3092,"-"
"NsiI.TP482311","NsiI.TP48231","Sobic.008G189000.1","Chr08",62330021,62331425,1405,"+"
"NsiI.TP482312","NsiI.TP48231","Sobic.008G188950.1","Chr08",62320383,62327080,6698,"-"
"NsiI.TP482313","NsiI.TP48231","Sobic.008G189100.1","Chr08",62332498,62335855,3358,"-"
"NsiI.TP482314","NsiI.TP48231","Sobic.008G189200.3","Chr08",62335856,62338106,2251,"-"
"NsiI.TP4866491","NsiI.TP486649","Sobic.001G034200.1","Chr01",2592125,2595232,3108,"+"
"NsiI.TP4866492","NsiI.TP486649","Sobic.001G034300.3","Chr01",2611023,2613615,2593,"-"
"NsiI.TP4866493","NsiI.TP486649","Sobic.001G034300.2","Chr01",2611034,2613615,2582,"-"
"NsiI.TP4866494","NsiI.TP486649","Sobic.001G034300.1","Chr01",2611037,2613615,2579,"-"
"NsiI.TP4866611","NsiI.TP486661","Sobic.001G059600.1","Chr01",4459687,4461026,1340,"+"
"NsiI.TP4866612","NsiI.TP486661","Sobic.001G059700.1","Chr01",4462699,4463940,1242,"+"
"NsiI.TP4866613","NsiI.TP486661","Sobic.001G059800.1","Chr01",4465386,4467565,2180,"-"
"NsiI.TP4898361","NsiI.TP489836","Sobic.001G297800.1","Chr01",57849689,57851951,2263,"+"
"NsiI.TP4898362","NsiI.TP489836","Sobic.001G297966.1","Chr01",57856323,57861734,5412,"+"
"NsiI.TP4898363","NsiI.TP489836","Sobic.001G297900.1","Chr01",57851797,57855443,3647,"-"
"NsiI.TP4916551","NsiI.TP491655","Sobic.002G219300.1","Chr02",61089015,61091774,2760,"+"
"NsiI.TP4916552","NsiI.TP491655","Sobic.002G219200.1","Chr02",61076557,61078022,1466,"-"
"NsiI.TP4927101","NsiI.TP492710","Sobic.007G217100.1","Chr07",64546236,64554330,8095,"+"
"NsiI.TP4927102","NsiI.TP492710","Sobic.007G217100.2","Chr07",64546236,64554330,8095,"+"
"NsiI.TP4927103","NsiI.TP492710","Sobic.007G217100.3","Chr07",64548439,64554330,5892,"+"
"NsiI.TP4927104","NsiI.TP492710","Sobic.007G217200.1","Chr07",64554561,64555105,545,"-"
"NsiI.TP493151","NsiI.TP493151","Sobic.003G037200.1","Chr03",3479751,3482672,2922,"-"
"NsiI.TP4936821","NsiI.TP493682","Sobic.007G164750.1","Chr07",59971368,59972045,678,"+"
"NsiI.TP4936822","NsiI.TP493682","Sobic.007G164900.1","Chr07",59977348,59978348,1001,"-"
"NsiI.TP4937261","NsiI.TP493726","Sobic.004G235100.1","Chr04",58327330,58330359,3030,"-"
"NsiI.TP4937262","NsiI.TP493726","Sobic.004G235200.1","Chr04",58330507,58332669,2163,"-"
"NsiI.TP4937263","NsiI.TP493726","Sobic.004G235300.1","Chr04",58333492,58335955,2464,"-"
"NsiI.TP4937264","NsiI.TP493726","Sobic.004G235500.1","Chr04",58336621,58342045,5425,"-"
"NsiI.TP4937265","NsiI.TP493726","Sobic.004G235600.1","Chr04",58343372,58345053,1682,"-"
"NsiI.TP4937266","NsiI.TP493726","Sobic.004G235700.1","Chr04",58346016,58347882,1867,"-"
"NsiI.TP4946031","NsiI.TP494603","Sobic.002G220900.1","Chr02",61262610,61269841,7232,"+"
"NsiI.TP4946032","NsiI.TP494603","Sobic.002G221000.1","Chr02",61270216,61273127,2912,"+"
"NsiI.TP4946033","NsiI.TP494603","Sobic.002G221200.1","Chr02",61278306,61280846,2541,"+"
"NsiI.TP4946034","NsiI.TP494603","Sobic.002G221100.1","Chr02",61274059,61275245,1187,"-"
"NsiI.TP4968511","NsiI.TP496851","Sobic.003G276400.1","Chr03",61271949,61284068,12120,"+"
"NsiI.TP4968512","NsiI.TP496851","Sobic.003G276400.3","Chr03",61271949,61284068,12120,"+"
"NsiI.TP4968513","NsiI.TP496851","Sobic.003G276400.2","Chr03",61271949,61286961,15013,"+"
"NsiI.TP4968514","NsiI.TP496851","Sobic.003G276100.1","Chr03",61256805,61263005,6201,"-"
"NsiI.TP4968515","NsiI.TP496851","Sobic.003G276100.2","Chr03",61256933,61263005,6073,"-"
"NsiI.TP4968516","NsiI.TP496851","Sobic.003G276200.1","Chr03",61263791,61265562,1772,"-"
"NsiI.TP4968517","NsiI.TP496851","Sobic.003G276300.1","Chr03",61266519,61271741,5223,"-"
"NsiI.TP4968518","NsiI.TP496851","Sobic.003G276300.2","Chr03",61266519,61271741,5223,"-"
"NsiI.TP4993261","NsiI.TP499326","Sobic.006G092500.1","Chr06",46275463,46278114,2652,"+"
"NsiI.TP4993262","NsiI.TP499326","Sobic.006G092500.2","Chr06",46275463,46278294,2832,"+"
"NsiI.TP4993263","NsiI.TP499326","Sobic.006G092800.3","Chr06",46292811,46296253,3443,"+"
"NsiI.TP4993264","NsiI.TP499326","Sobic.006G092800.2","Chr06",46293876,46296736,2861,"+"
"NsiI.TP4993265","NsiI.TP499326","Sobic.006G092600.1","Chr06",46282173,46284241,2069,"-"
"NsiI.TP4993266","NsiI.TP499326","Sobic.006G092700.1","Chr06",46286698,46291206,4509,"-"
"NsiI.TP4993267","NsiI.TP499326","Sobic.006G093000.1","Chr06",46297043,46298962,1920,"-"
"NsiI.TP4999341","NsiI.TP499934","Sobic.001G494400.1","Chr01",76351683,76356409,4727,"+"
"NsiI.TP4999342","NsiI.TP499934","Sobic.001G494400.2","Chr01",76351683,76356409,4727,"+"
"NsiI.TP4999343","NsiI.TP499934","Sobic.001G494600.1","Chr01",76362587,76362805,219,"+"
"NsiI.TP4999344","NsiI.TP499934","Sobic.001G494650.1","Chr01",76366315,76366979,665,"+"
"NsiI.TP4999345","NsiI.TP499934","Sobic.001G494700.1","Chr01",76368996,76370801,1806,"+"
"NsiI.TP4999346","NsiI.TP499934","Sobic.001G494700.2","Chr01",76369605,76370896,1292,"+"
"NsiI.TP4999347","NsiI.TP499934","Sobic.001G494500.2","Chr01",76355781,76358654,2874,"-"
"NsiI.TP4999361","NsiI.TP499936","Sobic.001G494400.1","Chr01",76351683,76356409,4727,"+"
"NsiI.TP4999362","NsiI.TP499936","Sobic.001G494400.2","Chr01",76351683,76356409,4727,"+"
"NsiI.TP4999363","NsiI.TP499936","Sobic.001G494600.1","Chr01",76362587,76362805,219,"+"
"NsiI.TP4999364","NsiI.TP499936","Sobic.001G494650.1","Chr01",76366315,76366979,665,"+"
"NsiI.TP4999365","NsiI.TP499936","Sobic.001G494700.1","Chr01",76368996,76370801,1806,"+"
"NsiI.TP4999366","NsiI.TP499936","Sobic.001G494700.2","Chr01",76369605,76370896,1292,"+"
"NsiI.TP4999367","NsiI.TP499936","Sobic.001G494500.2","Chr01",76355781,76358654,2874,"-"
"NsiI.TP501821","NsiI.TP501821","Sobic.005G121700.1","Chr05",53569754,53571092,1339,"-"
"NsiI.TP5092801","NsiI.TP509280","Sobic.001G305700.1","Chr01",58987377,58991226,3850,"+"
"NsiI.TP5092802","NsiI.TP509280","Sobic.001G305800.2","Chr01",58991748,58995101,3354,"+"
"NsiI.TP5092803","NsiI.TP509280","Sobic.001G305800.3","Chr01",58991748,58995101,3354,"+"
"NsiI.TP5092804","NsiI.TP509280","Sobic.001G305800.1","Chr01",58991748,58995121,3374,"+"
"NsiI.TP5092805","NsiI.TP509280","Sobic.001G305900.1","Chr01",58998698,59003294,4597,"+"
"NsiI.TP5092806","NsiI.TP509280","Sobic.001G306000.3","Chr01",59003657,59006974,3318,"+"
"NsiI.TP5092807","NsiI.TP509280","Sobic.001G306000.1","Chr01",59003709,59006974,3266,"+"
"NsiI.TP5092808","NsiI.TP509280","Sobic.001G306000.2","Chr01",59003709,59006974,3266,"+"
"NsiI.TP5092809","NsiI.TP509280","Sobic.001G306000.4","Chr01",59003709,59006974,3266,"+"
"NsiI.TP5097421","NsiI.TP509742","Sobic.009G125400.1","Chr09",47848523,47861791,13269,"+"
"NsiI.TP5097422","NsiI.TP509742","Sobic.009G125400.2","Chr09",47848523,47861791,13269,"+"
"NsiI.TP510471","NsiI.TP51047","Sobic.002G110400.1","Chr02",13446539,13450249,3711,"+"
"NsiI.TP510472","NsiI.TP51047","Sobic.002G110400.2","Chr02",13446539,13450262,3724,"+"
"NsiI.TP510473","NsiI.TP51047","Sobic.002G110500.1","Chr02",13452892,13457488,4597,"+"
"NsiI.TP510474","NsiI.TP51047","Sobic.002G110600.1","Chr02",13456972,13459714,2743,"-"
"NsiI.TP510475","NsiI.TP51047","Sobic.002G110600.2","Chr02",13456972,13459714,2743,"-"
"NsiI.TP510581","NsiI.TP510581","Sobic.010G169000.1","Chr10",49892288,49898836,6549,"+"
"NsiI.TP5147241","NsiI.TP514724","Sobic.002G195100.1","Chr02",58331587,58332211,625,"+"
"NsiI.TP5147242","NsiI.TP514724","Sobic.002G195066.1","Chr02",58324520,58325149,630,"-"
"NsiI.TP514761","NsiI.TP51476","Sobic.006G175700.1","Chr06",53102701,53111027,8327,"-"
"NsiI.TP514762","NsiI.TP51476","Sobic.006G175700.10","Chr06",53102701,53111027,8327,"-"
"NsiI.TP514763","NsiI.TP51476","Sobic.006G175700.14","Chr06",53102701,53111027,8327,"-"
"NsiI.TP514764","NsiI.TP51476","Sobic.006G175700.15","Chr06",53102701,53111027,8327,"-"
"NsiI.TP514765","NsiI.TP51476","Sobic.006G175700.16","Chr06",53102701,53111027,8327,"-"
"NsiI.TP514766","NsiI.TP51476","Sobic.006G175700.18","Chr06",53102701,53111027,8327,"-"
"NsiI.TP514767","NsiI.TP51476","Sobic.006G175700.2","Chr06",53102701,53111027,8327,"-"
"NsiI.TP514768","NsiI.TP51476","Sobic.006G175700.20","Chr06",53102701,53111027,8327,"-"
"NsiI.TP514769","NsiI.TP51476","Sobic.006G175700.22","Chr06",53102701,53111027,8327,"-"
"NsiI.TP5147610","NsiI.TP51476","Sobic.006G175700.23","Chr06",53102701,53111027,8327,"-"
"NsiI.TP5147611","NsiI.TP51476","Sobic.006G175700.25","Chr06",53102701,53111027,8327,"-"
"NsiI.TP5147612","NsiI.TP51476","Sobic.006G175700.4","Chr06",53102701,53111027,8327,"-"
"NsiI.TP5147613","NsiI.TP51476","Sobic.006G175700.7","Chr06",53102701,53111027,8327,"-"
"NsiI.TP5147614","NsiI.TP51476","Sobic.006G175700.17","Chr06",53102701,53111029,8329,"-"
"NsiI.TP5147615","NsiI.TP51476","Sobic.006G175700.19","Chr06",53102701,53111029,8329,"-"
"NsiI.TP5147616","NsiI.TP51476","Sobic.006G175700.21","Chr06",53102701,53111029,8329,"-"
"NsiI.TP5147617","NsiI.TP51476","Sobic.006G175700.24","Chr06",53102701,53111029,8329,"-"
"NsiI.TP5147618","NsiI.TP51476","Sobic.006G175700.3","Chr06",53102701,53111029,8329,"-"
"NsiI.TP5147619","NsiI.TP51476","Sobic.006G175700.5","Chr06",53102701,53111029,8329,"-"
"NsiI.TP5162451","NsiI.TP516245","Sobic.001G332300.1","Chr01",62084823,62087480,2658,"+"
"NsiI.TP5162452","NsiI.TP516245","Sobic.001G332300.3","Chr01",62084823,62087480,2658,"+"
"NsiI.TP5162453","NsiI.TP516245","Sobic.001G332400.1","Chr01",62090390,62094167,3778,"+"
"NsiI.TP5162454","NsiI.TP516245","Sobic.001G332200.1","Chr01",62078715,62080087,1373,"-"
"NsiI.TP5162455","NsiI.TP516245","Sobic.001G332500.1","Chr01",62096233,62103315,7083,"-"
"NsiI.TP5207221","NsiI.TP520722","Sobic.010G056200.1","Chr10",4375340,4380759,5420,"+"
"NsiI.TP5207222","NsiI.TP520722","Sobic.010G056300.1","Chr10",4381364,4385097,3734,"+"
"NsiI.TP5212771","NsiI.TP521277","Sobic.001G501600.1","Chr01",77062087,77063137,1051,"+"
"NsiI.TP5212772","NsiI.TP521277","Sobic.001G501701.1","Chr01",77063179,77064449,1271,"+"
"NsiI.TP5212773","NsiI.TP521277","Sobic.001G501400.1","Chr01",77049705,77055488,5784,"-"
"NsiI.TP5212774","NsiI.TP521277","Sobic.001G501500.1","Chr01",77055733,77057105,1373,"-"
"NsiI.TP5212775","NsiI.TP521277","Sobic.001G501800.1","Chr01",77064646,77073799,9154,"-"
"NsiI.TP5226621","NsiI.TP522662","Sobic.007G002100.1","Chr07",218555,220436,1882,"+"
"NsiI.TP5226622","NsiI.TP522662","Sobic.007G002200.3","Chr07",222740,225189,2450,"+"
"NsiI.TP5226623","NsiI.TP522662","Sobic.007G002200.1","Chr07",222746,225189,2444,"+"
"NsiI.TP5226624","NsiI.TP522662","Sobic.007G002200.4","Chr07",222766,224729,1964,"+"
"NsiI.TP5226625","NsiI.TP522662","Sobic.007G002200.5","Chr07",222770,224729,1960,"+"
"NsiI.TP5226626","NsiI.TP522662","Sobic.007G002200.2","Chr07",222847,225189,2343,"+"
"NsiI.TP5226627","NsiI.TP522662","Sobic.007G002200.6","Chr07",222847,225189,2343,"+"
"NsiI.TP5226628","NsiI.TP522662","Sobic.007G002200.7","Chr07",222847,225189,2343,"+"
"NsiI.TP5226629","NsiI.TP522662","Sobic.007G002300.1","Chr07",225819,232071,6253,"-"
"NsiI.TP52266210","NsiI.TP522662","Sobic.007G002300.2","Chr07",225819,232072,6254,"-"
"NsiI.TP5239571","NsiI.TP523957","Sobic.010G150900.1","Chr10",43624162,43626620,2459,"-"
"NsiI.TP5239572","NsiI.TP523957","Sobic.010G151000.1","Chr10",43625333,43633284,7952,"-"
"NsiI.TP5272691","NsiI.TP527269","Sobic.004G246100.2","Chr04",59391575,59397842,6268,"+"
"NsiI.TP5272692","NsiI.TP527269","Sobic.004G246200.1","Chr04",59399194,59403960,4767,"+"
"NsiI.TP5272693","NsiI.TP527269","Sobic.004G246300.1","Chr04",59405043,59412776,7734,"+"
"NsiI.TP5272694","NsiI.TP527269","Sobic.004G246300.2","Chr04",59405043,59412776,7734,"+"
"NsiI.TP5272695","NsiI.TP527269","Sobic.004G246000.1","Chr04",59385192,59391664,6473,"-"
"NsiI.TP5277721","NsiI.TP527772","Sobic.001G128800.1","Chr01",10123501,10125087,1587,"+"
"NsiI.TP5277722","NsiI.TP527772","Sobic.001G128500.1","Chr01",10112591,10116997,4407,"-"
"NsiI.TP5277723","NsiI.TP527772","Sobic.001G128600.1","Chr01",10117307,10121437,4131,"-"
"NsiI.TP5287621","NsiI.TP528762","Sobic.001G495148.1","Chr01",76431878,76432313,436,"+"
"NsiI.TP5287622","NsiI.TP528762","Sobic.001G495164.1","Chr01",76435405,76436132,728,"+"
"NsiI.TP5287623","NsiI.TP528762","Sobic.001G495180.1","Chr01",76444685,76445460,776,"+"
"NsiI.TP5291241","NsiI.TP529124","Sobic.003G300100.1","Chr03",63114217,63117744,3528,"+"
"NsiI.TP5291242","NsiI.TP529124","Sobic.003G300200.1","Chr03",63126517,63127554,1038,"-"
"NsiI.TP5291243","NsiI.TP529124","Sobic.003G300250.1","Chr03",63128649,63129883,1235,"-"
"NsiI.TP5291244","NsiI.TP529124","Sobic.003G300300.1","Chr03",63130339,63137370,7032,"-"
"NsiI.TP5291245","NsiI.TP529124","Sobic.003G300300.2","Chr03",63130339,63137370,7032,"-"
"NsiI.TP5291246","NsiI.TP529124","Sobic.003G300300.3","Chr03",63130339,63137370,7032,"-"
"NsiI.TP5307301","NsiI.TP530730","Sobic.006G161100.1","Chr06",51910776,51912336,1561,"+"
"NsiI.TP5307302","NsiI.TP530730","Sobic.006G161200.1","Chr06",51917904,51921284,3381,"+"
"NsiI.TP5307303","NsiI.TP530730","Sobic.006G161200.2","Chr06",51917904,51921284,3381,"+"
"NsiI.TP5307304","NsiI.TP530730","Sobic.006G161300.1","Chr06",51920807,51926017,5211,"-"
"NsiI.TP5412331","NsiI.TP541233","Sobic.004G266000.1","Chr04",61049910,61055835,5926,"+"
"NsiI.TP5412332","NsiI.TP541233","Sobic.004G266200.1","Chr04",61069054,61072717,3664,"+"
"NsiI.TP5412333","NsiI.TP541233","Sobic.004G266100.1","Chr04",61055960,61056559,600,"-"
"NsiI.TP5434081","NsiI.TP543408","Sobic.002G357950.1","Chr02",72049214,72056264,7051,"+"
"NsiI.TP5434082","NsiI.TP543408","Sobic.002G358000.1","Chr02",72051689,72054106,2418,"+"
"NsiI.TP5434083","NsiI.TP543408","Sobic.002G358200.1","Chr02",72062780,72071218,8439,"+"
"NsiI.TP5434084","NsiI.TP543408","Sobic.002G357900.1","Chr02",72042536,72046277,3742,"-"
"NsiI.TP5434085","NsiI.TP543408","Sobic.002G358100.1","Chr02",72056786,72063966,7181,"-"
"NsiI.TP5442011","NsiI.TP544201","Sobic.001G443000.1","Chr01",72052068,72057883,5816,"+"
"NsiI.TP5442012","NsiI.TP544201","Sobic.001G443000.2","Chr01",72052068,72057883,5816,"+"
"NsiI.TP5442013","NsiI.TP544201","Sobic.001G443100.1","Chr01",72059495,72062635,3141,"-"
"NsiI.TP5442014","NsiI.TP544201","Sobic.001G443200.1","Chr01",72063168,72067836,4669,"-"
"NsiI.TP546538","NsiI.TP546538","Sobic.007G153300.1","Chr07",58604742,58608133,3392,"+"
"NsiI.TP5498981","NsiI.TP549898","Sobic.001G341700.1","Chr01",62910779,62916258,5480,"+"
"NsiI.TP5498982","NsiI.TP549898","Sobic.001G341800.1","Chr01",62923338,62933203,9866,"+"
"NsiI.TP550070","NsiI.TP550070","Sobic.007G212900.1","Chr07",64162461,64165954,3494,"-"
"NsiI.TP5547881","NsiI.TP554788","Sobic.001G077300.3","Chr01",5933825,5935717,1893,"+"
"NsiI.TP5547882","NsiI.TP554788","Sobic.001G077300.1","Chr01",5933825,5937516,3692,"+"
"NsiI.TP5547883","NsiI.TP554788","Sobic.001G077300.2","Chr01",5933825,5937516,3692,"+"
"NsiI.TP5547884","NsiI.TP554788","Sobic.001G077400.1","Chr01",5940863,5942670,1808,"+"
"NsiI.TP5547885","NsiI.TP554788","Sobic.001G077200.1","Chr01",5923250,5925983,2734,"-"
"NsiI.TP5547886","NsiI.TP554788","Sobic.001G077200.2","Chr01",5923250,5929959,6710,"-"
"NsiI.TP5547887","NsiI.TP554788","Sobic.001G077500.2","Chr01",5943068,5947714,4647,"-"
"NsiI.TP5576881","NsiI.TP557688","Sobic.009G144300.1","Chr09",50172672,50174880,2209,"+"
"NsiI.TP5576882","NsiI.TP557688","Sobic.009G144500.3","Chr09",50178769,50182156,3388,"+"
"NsiI.TP5576883","NsiI.TP557688","Sobic.009G144500.5","Chr09",50178771,50182156,3386,"+"
"NsiI.TP5576884","NsiI.TP557688","Sobic.009G144500.4","Chr09",50179527,50182156,2630,"+"
"NsiI.TP5576885","NsiI.TP557688","Sobic.009G144400.1","Chr09",50173181,50173566,386,"-"
"NsiI.TP5613931","NsiI.TP561393","Sobic.009G189501.1","Chr09",54141978,54142166,189,"+"
"NsiI.TP5613932","NsiI.TP561393","Sobic.009G189700.1","Chr09",54156724,54157512,789,"+"
"NsiI.TP5613933","NsiI.TP561393","Sobic.009G189600.5","Chr09",54142408,54145229,2822,"-"
"NsiI.TP5613934","NsiI.TP561393","Sobic.009G189600.6","Chr09",54142408,54145229,2822,"-"
"NsiI.TP5613935","NsiI.TP561393","Sobic.009G189600.3","Chr09",54143348,54145229,1882,"-"
"NsiI.TP5613936","NsiI.TP561393","Sobic.009G189600.1","Chr09",54143348,54145230,1883,"-"
"NsiI.TP5613937","NsiI.TP561393","Sobic.009G189600.2","Chr09",54143651,54145229,1579,"-"
"NsiI.TP5613938","NsiI.TP561393","Sobic.009G189600.4","Chr09",54143651,54145229,1579,"-"
"NsiI.TP5615421","NsiI.TP561542","Sobic.005G032300.1","Chr05",2888686,2891533,2848,"+"
"NsiI.TP5615422","NsiI.TP561542","Sobic.005G032400.1","Chr05",2892613,2896122,3510,"+"
"NsiI.TP5615423","NsiI.TP561542","Sobic.005G032500.1","Chr05",2899815,2902928,3114,"+"
"NsiI.TP5635671","NsiI.TP563567","Sobic.002G369701.1","Chr02",72874363,72883191,8829,"+"
"NsiI.TP5635672","NsiI.TP563567","Sobic.002G369701.2","Chr02",72874363,72883191,8829,"+"
"NsiI.TP5635673","NsiI.TP563567","Sobic.002G369701.3","Chr02",72874363,72883191,8829,"+"
"NsiI.TP5635674","NsiI.TP563567","Sobic.002G369701.4","Chr02",72874363,72883191,8829,"+"
"NsiI.TP5635675","NsiI.TP563567","Sobic.002G369800.1","Chr02",72887523,72888813,1291,"-"
"NsiI.TP5645281","NsiI.TP564528","Sobic.001G054600.1","Chr01",4070963,4074850,3888,"-"
"NsiI.TP5645282","NsiI.TP564528","Sobic.001G054700.1","Chr01",4074886,4080478,5593,"-"
"NsiI.TP5645283","NsiI.TP564528","Sobic.001G054800.2","Chr01",4083841,4085256,1416,"-"
"NsiI.TP5664741","NsiI.TP566474","Sobic.004G161850.1","Chr04",51084782,51085796,1015,"+"
"NsiI.TP5664742","NsiI.TP566474","Sobic.004G161800.2","Chr04",51074261,51075609,1349,"-"
"NsiI.TP5717441","NsiI.TP571744","Sobic.002G031301.1","Chr02",2860477,2862385,1909,"-"
