"","X","SNP","Gene","Chromosome","Position","Grand.Total","PS","Ind.SNP","Heading_1","Heading_50","Flowering_1","Flowering_50","PCA","SUPER","FarmCPU","mrMLM.1","mrMLM.2","MAF","PVE","Gene.num","chr","start","end","width","strand","dis_start.positon","dis_positon.end","X.pacId","locusName","transcriptName","peptideName","Pfam","Panther","KOG","ec","KO","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.symbol","rice.defline"
"2080",3421,"PstI.TP332845","Sobic.003G362800",3,68039381,138,"PS_N(126)PS_Y(12)","F116+36088im(3);F96+4814(97);F106+4185(38)","HD_1(6);HW_1(4);GHW_1(4);HM_1(3)","HD_50(10);GHW_50(8);HW_50(8);HM_50(7)","FD_1(6);FW_1(4);GFW_1(5);FM_1(4)","FD_50(10);FW_50(11);GFW_50(6);FM_50(6)","fprinW(11);fprind(10);fprinGW(10);fprinM(5)","","FarmCPU(28)","mrMLM(30);FASTmrMLM(23);FASTmrEMMA(5)","ISIS EM-BLASSO(23);pLARmEB(29)",0.4528,24.94,1,"Chr03",68026375,68029439,3065,"+",-13006,9942,37913346,"Sobic.003G362800","Sobic.003G362800.1","Sobic.003G362800.1.p","","","","","","","","","","",NA,""
"2085",3430,"PstI.TP332939","Sobic.005G148700",5,61681179,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.325,3.142,1,"Chr05",61671888,61672608,721,"-",-9291,8571,37923030,"Sobic.005G148700","Sobic.005G148700.1","Sobic.005G148700.1.p","","","","","","","","","","",NA,""
"2086",3431,"PstI.TP332939","Sobic.005G148900",5,61681179,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.325,3.142,1,"Chr05",61680760,61681344,585,"-",-419,-165,37924500,"Sobic.005G148900","Sobic.005G148900.1","Sobic.005G148900.1.p","PF04535","PTHR33573,PTHR33573:SF5","","","","","","","","LOC_Os11g34730.1",NA,"membrane associated DUF588 domain containing protein, putative, expressed"
"2091",3440,"PstI.TP33762","Sobic.003G030450",3,2698512,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2);HM_1(1)","","GFW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.4619,2.874,1,"Chr03",2708141,2709022,882,"+",9629,-10510,37916706,"Sobic.003G030450","Sobic.003G030450.1","Sobic.003G030450.1.p","","","","","","","","","","",NA,""
"2100",3451,"PstI.TP344899","Sobic.007G181701",7,61484903,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.05641,2.623,1,"Chr07",61491074,61495299,4226,"+",6171,-10396,37936174,"Sobic.007G181701","Sobic.007G181701.1","Sobic.007G181701.1.p","","","","","","","","","","",NA,""
"2103",3455,"PstI.TP345423","Sobic.004G108700",4,10479763,2,"PS_Y(2)","F116+36088im(2)","HM_1(1)","","FM_1(1)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.4775,0.8949,1,"Chr04",10489156,10489805,650,"+",9393,-10042,37930896,"Sobic.004G108700","Sobic.004G108700.1","Sobic.004G108700.1.p","","","","","","","","","","",NA,""
"2104",3456,"PstI.TP345423","Sobic.004G108501",4,10479763,2,"PS_Y(2)","F116+36088im(2)","HM_1(1)","","FM_1(1)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.4775,0.8949,1,"Chr04",10474140,10476530,2391,"-",-5623,3233,37931537,"Sobic.004G108501","Sobic.004G108501.1","Sobic.004G108501.1.p","","PTHR33144","","","","","","","","",NA,""
"2113",3466,"PstI.TP350264","Sobic.008G032701",8,2905610,26,"PS_Y(26)","F116+36088im(26)","HD_1(2);HW_1(2);GHW_1(2)","HD_50(1);GHW_50(2)","FD_1(2);FW_1(1);GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2);FM_50(2)","fprinW(2);fprind(1);fprinGW(2)","CMLM+SUPER(11)MLM+SUPER(15)","","","",0.1915,2.567,1,"Chr08",2907173,2921312,14140,"+",1563,-15702,37928788,"Sobic.008G032701","Sobic.008G032701.1","Sobic.008G032701.1.p","PF00403","","","","","GO:0046872,GO:0030001","","","","",NA,""
"2119",3473,"PstI.TP352846","Sobic.001G439050",1,71717994,8,"PS_N(8)","F96+4814(4);F106+4185(1);F116+3098(3)","","GHW_50(1);HW_50(1)","FD_1(1);FW_1(1)","FW_50(1)","fprinW(1);fprinGW(1);fprinM(1)","","FarmCPU(2)","mrMLM(2)","pLARmEB(4)",0.2819,27.42,1,"Chr01",71716087,71716371,285,"+",-1907,1623,37943480,"Sobic.001G439050","Sobic.001G439050.1","Sobic.001G439050.1.p","","","","","","","","","","",NA,""
"2121",3476,"PstI.TP353803","Sobic.001G525200",1,78947488,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.08478,0.3019,1,"Chr01",78938300,78938734,435,"-",-9188,8754,37940158,"Sobic.001G525200","Sobic.001G525200.1","Sobic.001G525200.1.p","","","","","","","","","","LOC_Os03g03334.1",NA,"expressed protein"
"2124",3481,"PstI.TP359942","Sobic.002G212100",2,60451936,15,"PS_Y(15)","F116+36088im(15)","GHW_1(2);HM_1(1)","GHW_50(2)","GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2)","fprinW(2);fprind(1)","CMLM+SUPER(6)MLM+SUPER(9)","","","",0.2071,2.769,1,"Chr02",60454861,60455265,405,"+",2925,-3329,37955392,"Sobic.002G212100","Sobic.002G212100.1","Sobic.002G212100.1.p","","","","","","","","","","",NA,""
"2130",3490,"PstI.TP362977","Sobic.001G124600",1,9822890,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.3814,0.123,2,"Chr01",9816558,9816990,433,"-",-6332,5900,37940445,"Sobic.001G124600","Sobic.001G124600.2","Sobic.001G124600.2.p","","","","","","","","","","",NA,""
"2132",3492,"PstI.TP362977","Sobic.001G124900",1,9822890,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.3814,0.123,1,"Chr01",9826428,9828222,1795,"-",3538,-5332,37939673,"Sobic.001G124900","Sobic.001G124900.1","Sobic.001G124900.1.p","","","","","","","","","","",NA,""
"2136",3501,"PstI.TP366613","Sobic.002G094800",2,9834803,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(2)","","","",0.2127,0.7357,1,"Chr02",9826747,9828843,2097,"+",-8056,5960,37954599,"Sobic.002G094800","Sobic.002G094800.1","Sobic.002G094800.1.p","","","","2.1.1.53","","","","","","LOC_Os07g14910.1",NA,"expressed protein"
"2138",3503,"PstI.TP366613","Sobic.002G094900",2,9834803,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(2)","","","",0.2127,0.7357,1,"Chr02",9830327,9830910,584,"-",-4476,3893,37949884,"Sobic.002G094900","Sobic.002G094900.1","Sobic.002G094900.1.p","","","","","","","","","","LOC_Os02g20130.1",NA,"DEFL72 - Defensin and Defensin-like DEFL family"
"2139",3504,"PstI.TP366613","Sobic.002G095000",2,9834803,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(2)","","","",0.2127,0.7357,1,"Chr02",9834628,9835287,660,"-",-175,-484,37949918,"Sobic.002G095000","Sobic.002G095000.1","Sobic.002G095000.1.p","","","","","","","","","","LOC_Os02g20130.1",NA,"DEFL72 - Defensin and Defensin-like DEFL family"
"2148",3519,"PstI.TP370736","Sobic.007G052100",7,5301778,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.108,2.102,1,"Chr07",5309029,5310457,1429,"+",7251,-8679,37934734,"Sobic.007G052100","Sobic.007G052100.1","Sobic.007G052100.1.p","","","","","","","","","","",NA,""
"2156",3528,"PstI.TP372251","Sobic.006G219950",6,56722681,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2);HM_1(1)","","GFW_1(1)","","fprinW(1)","CMLM+SUPER(1)MLM+SUPER(4)","","","",0.1228,9.02,1,"Chr06",56716142,56717051,910,"+",-6539,5630,37946016,"Sobic.006G219950","Sobic.006G219950.1","Sobic.006G219950.1.p","PF12442","PTHR33530,PTHR33530:SF1","","","","","","","","LOC_Os04g53080.1",NA,"hypothetical protein"
"2157",3529,"PstI.TP372251","Sobic.006G219900",6,56722681,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2);HM_1(1)","","GFW_1(1)","","fprinW(1)","CMLM+SUPER(1)MLM+SUPER(4)","","","",0.1228,9.02,1,"Chr06",56710912,56714129,3218,"-",-11769,8552,37948635,"Sobic.006G219900","Sobic.006G219900.1","Sobic.006G219900.1.p","","PTHR33065,PTHR33065:SF22","","","","","","","","LOC_Os10g34602.1",NA,"csAtPR5, putative, expressed"
"2159",3532,"PstI.TP372251","Sobic.006G220100",6,56722681,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2);HM_1(1)","","GFW_1(1)","","fprinW(1)","CMLM+SUPER(1)MLM+SUPER(4)","","","",0.1228,9.02,1,"Chr06",56720491,56721244,754,"-",-2190,1437,37948293,"Sobic.006G220100","Sobic.006G220100.1","Sobic.006G220100.1.p","","","","","","","","","","",NA,""
"2161",3534,"PstI.TP372251","Sobic.006G220300",6,56722681,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2);HM_1(1)","","GFW_1(1)","","fprinW(1)","CMLM+SUPER(1)MLM+SUPER(4)","","","",0.1228,9.02,1,"Chr06",56724817,56725813,997,"-",2136,-3132,37948846,"Sobic.006G220300","Sobic.006G220300.1","Sobic.006G220300.1.p","","","","","","","","","","",NA,""
"2164",3537,"PstI.TP37276","Sobic.002G328250",2,69768497,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.3815,3.582,1,"Chr02",69776125,69777034,910,"-",7628,-8537,37950043,"Sobic.002G328250","Sobic.002G328250.1","Sobic.002G328250.1.p","","","","","","","","","","",NA,""
"2168",3541,"PstI.TP374085","Sobic.002G092801",2,9617733,7,"PS_Y(7)","F116+36088im(7)","GHW_1(2);HM_1(1)","","FW_1(1);GFW_1(1)","FD_50(1)","fprind(1)","CMLM+SUPER(2)MLM+SUPER(5)","","","",0.2094,0.3463,1,"Chr02",9625048,9625696,649,"+",7315,-7963,37950471,"Sobic.002G092801","Sobic.002G092801.1","Sobic.002G092801.1.p","","PTHR31415,PTHR31415:SF6","","","","","","","","LOC_Os07g14660.1",NA,"harpin-induced protein 1 domain containing protein, expressed"
"2169",3542,"PstI.TP374085","Sobic.002G092901",2,9617733,7,"PS_Y(7)","F116+36088im(7)","GHW_1(2);HM_1(1)","","FW_1(1);GFW_1(1)","FD_50(1)","fprind(1)","CMLM+SUPER(2)MLM+SUPER(5)","","","",0.2094,0.3463,1,"Chr02",9627680,9632217,4538,"+",9947,-14484,37955545,"Sobic.002G092901","Sobic.002G092901.1","Sobic.002G092901.1.p","","","","","","","","","","",NA,""
"2172",3553,"PstI.TP375640","Sobic.001G504300",1,77251518,2,"PS_Y(2)","F116+36088im(2)","","","","FW_50(1)","fprinW(1)","CMLM+SUPER(2)","","","",0.1639,3.266,1,"Chr01",77260799,77261347,549,"+",9281,-9829,37942352,"Sobic.001G504300","Sobic.001G504300.1","Sobic.001G504300.1.p","","","","","","","","","","",NA,""
"2173",3554,"PstI.TP375640","Sobic.001G504100",1,77251518,2,"PS_Y(2)","F116+36088im(2)","","","","FW_50(1)","fprinW(1)","CMLM+SUPER(2)","","","",0.1639,3.266,1,"Chr01",77249633,77250736,1104,"-",-1885,782,37939675,"Sobic.001G504100","Sobic.001G504100.1","Sobic.001G504100.1.p","","","","","","","","","","",NA,""
"2184",3566,"PstI.TP38134","Sobic.003G056700",3,5048721,1,"PS_Y(1)","F116+36088im(1)","","","","FM_50(1)","","MLM+SUPER(1)","","","",0.2963,5.359,1,"Chr03",5056072,5056879,808,"+",7351,-8158,37913133,"Sobic.003G056700","Sobic.003G056700.1","Sobic.003G056700.1.p","","","","","","","","","","",NA,""
"2187",3570,"PstI.TP385678","Sobic.002G153200",2,45782629,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.3218,2.621,2,"Chr02",45781720,45783353,1634,"+",-909,-724,37952888,"Sobic.002G153200","Sobic.002G153200.2","Sobic.002G153200.2.p","","","","","","","","","","",NA,""
"2189",3575,"PstI.TP392273","Sobic.003G074300",3,6332867,1,"PS_Y(1)","F116+36088im(1)","","GHW_50(1)","","","","CMLM+SUPER(1)","","","",0.05573,0.7236,1,"Chr03",6328220,6330253,2034,"+",-4647,2614,37913444,"Sobic.003G074300","Sobic.003G074300.1","Sobic.003G074300.1.p","","","","","","","","","","LOC_Os01g05100.1",NA,"expressed protein"
"2192",3578,"PstI.TP392482","Sobic.001G195932",1,17611146,6,"PS_Y(6)","F116+36088im(6)","HW_1(1);GHW_1(2);HM_1(1)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(4)","","","",0.3206,0.1167,1,"Chr01",17597021,17603561,6541,"+",-14125,7585,37942490,"Sobic.001G195932","Sobic.001G195932.1","Sobic.001G195932.1.p","","","","","","","","","","",NA,""
"2195",3583,"PstI.TP396517","Sobic.001G020800",1,1727743,9,"PS_Y(9)","F116+36088im(9)","","","GFW_1(2)","FD_50(1);FW_50(1);GFW_50(2);FM_50(1)","fprinW(1);fprind(1)","CMLM+SUPER(4)MLM+SUPER(5)","","","",0.2242,0.1538,1,"Chr01",1721675,1722748,1074,"+",-6068,4995,37942249,"Sobic.001G020800","Sobic.001G020800.1","Sobic.001G020800.1.p","","","","","","","","","","",NA,""
"2198",3588,"PstI.TP40160","Sobic.002G429100",2,77518912,2,"PS_N(2)","F116+36088im(2)","HW_1(1)","","GFW_1(1)","","","","","FASTmrMLM(2)","",0.069,0.0753,2,"Chr02",77508448,77510326,1879,"+",-10464,8586,37951460,"Sobic.002G429100","Sobic.002G429100.2","Sobic.002G429100.2.p","PF07893","PTHR33085:SF11,PTHR33085","","","","","","","","LOC_Os03g43340.1",NA,"expressed protein"
"2199",3590,"PstI.TP40160","Sobic.002G429200",2,77518912,2,"PS_N(2)","F116+36088im(2)","HW_1(1)","","GFW_1(1)","","","","","FASTmrMLM(2)","",0.069,0.0753,1,"Chr02",77517448,77519341,1894,"+",-1464,-429,37954429,"Sobic.002G429200","Sobic.002G429200.1","Sobic.002G429200.1.p","PF07893","PTHR33085,PTHR33085:SF11","","","","","","","","LOC_Os03g43340.1",NA,"expressed protein"
"2206",3602,"PstI.TP403796","Sobic.001G060732",1,4535758,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.108,0.6909,1,"Chr01",4531741,4534419,2679,"+",-4017,1339,37938582,"Sobic.001G060732","Sobic.001G060732.1","Sobic.001G060732.1.p","","","","","","","","","","",NA,""
"2207",3603,"PstI.TP403796","Sobic.001G061101",1,4535758,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.108,0.6909,1,"Chr01",4539417,4541060,1644,"+",3659,-5302,37937619,"Sobic.001G061101","Sobic.001G061101.1","Sobic.001G061101.1.p","","","","","","","","","","",NA,""
"2209",3605,"PstI.TP403796","Sobic.001G060666",1,4535758,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.108,0.6909,1,"Chr01",4530727,4532086,1360,"-",-5031,3672,37942618,"Sobic.001G060666","Sobic.001G060666.1","Sobic.001G060666.1.p","","","","","","","","","","",NA,""
"2221",3618,"PstI.TP410209","Sobic.003G382600",3,69602329,18,"PS_Y(18)","F116+36088im(18)","GHW_1(2);HM_1(2)","HD_50(2);GHW_50(2)","GFW_1(2)","FD_50(1);FW_50(1);GFW_50(2);FM_50(2)","fprinW(1);fprind(1)","CMLM+SUPER(7)MLM+SUPER(11)","","","",0.3825,0.254,1,"Chr03",69606054,69607262,1209,"+",3725,-4933,37912879,"Sobic.003G382600","Sobic.003G382600.1","Sobic.003G382600.1.p","","PTHR36023,PTHR36023:SF2","","","","","","","","LOC_Os01g66530.1",NA,"ARGOS, putative, expressed"
"2240",3648,"PstI.TP417854","Sobic.008G040501",8,3908674,1,"PS_N(1)","F116+3098(1)","","GHW_50(1)","","","","","","","pLARmEB(1)",0.0302,2.41e-07,1,"Chr08",3905210,3906009,800,"-",-3464,2665,37926093,"Sobic.008G040501","Sobic.008G040501.1","Sobic.008G040501.1.p","","","","","","","","","","",NA,""
"2255",3665,"PstI.TP427104","Sobic.002G161100",2,49743751,1,"PS_N(1)","F116+36088im(1)","","","","GFW_50(1)","","","FarmCPU(1)","","",0.1027,0.5369,1,"Chr02",49735128,49737575,2448,"+",-8623,6176,37949714,"Sobic.002G161100","Sobic.002G161100.1","Sobic.002G161100.1.p","","PTHR12606,PTHR12606:SF14","","","","","","","","LOC_Os10g24954.1",NA,"ulp1 protease family, C-terminal catalytic domain containing protein, expressed"
"2270",3691,"PstI.TP440583","Sobic.001G422200",1,70293723,3,"PS_Y(3)","F116+36088im(3)","","","GFW_1(1)","FW_50(1);FM_50(1)","","MLM+SUPER(3)","","","",0.4041,6.237,1,"Chr01",70290458,70290847,390,"-",-3265,2876,37939948,"Sobic.001G422200","Sobic.001G422200.1","Sobic.001G422200.1.p","","","","","","","","","","",NA,""
"2271",3692,"PstI.TP441536","Sobic.001G037700",1,2816855,1,"PS_Y(1)","F116+3098(1)","","","","FW_50(1)","","","","","ISIS EM-BLASSO(1)",0.3793,1.371,1,"Chr01",2814731,2816302,1572,"+",-2124,553,37939442,"Sobic.001G037700","Sobic.001G037700.1","Sobic.001G037700.1.p","PF08268","PTHR32133,PTHR32133:SF91","","","","","","","","LOC_Os04g50200.1",NA,"OsFBX151 - F-box domain containing protein, expressed"
"2272",3693,"PstI.TP441536","Sobic.001G037600",1,2816855,1,"PS_Y(1)","F116+3098(1)","","","","FW_50(1)","","","","","ISIS EM-BLASSO(1)",0.3793,1.371,1,"Chr01",2805007,2807312,2306,"-",-11848,9543,37937922,"Sobic.001G037600","Sobic.001G037600.1","Sobic.001G037600.1.p","","","","","","","","","","",NA,""
"2287",3712,"PstI.TP444619","Sobic.003G025800",3,2190567,16,"PS_Y(16)","F116+36088im(16)","HW_1(1);GHW_1(2);HM_1(1)","","FD_1(1);GFW_1(1)","FD_50(1);FW_50(2);GFW_50(2);FM_50(1)","fprinW(2);fprind(1);fprinGW(1)","CMLM+SUPER(5)MLM+SUPER(11)","","","",0.1817,1.797,1,"Chr03",2182236,2182958,723,"+",-8331,7609,37914967,"Sobic.003G025800","Sobic.003G025800.1","Sobic.003G025800.1.p","","","","","","","","","","",NA,""
"2288",3713,"PstI.TP444619","Sobic.003G025900",3,2190567,16,"PS_Y(16)","F116+36088im(16)","HW_1(1);GHW_1(2);HM_1(1)","","FD_1(1);GFW_1(1)","FD_50(1);FW_50(2);GFW_50(2);FM_50(1)","fprinW(2);fprind(1);fprinGW(1)","CMLM+SUPER(5)MLM+SUPER(11)","","","",0.1817,1.797,1,"Chr03",2193589,2194547,959,"+",3022,-3980,37916232,"Sobic.003G025900","Sobic.003G025900.1","Sobic.003G025900.1.p","","","","","","","","","","",NA,""
"2290",3716,"PstI.TP44945","Sobic.002G055800",2,5312015,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","CMLM+SUPER(1)","","","",0.1241,4.165,3,"Chr02",5310116,5312920,2805,"-",-1899,-905,37950580,"Sobic.002G055800","Sobic.002G055800.3","Sobic.002G055800.3.p","","","","","K16277","","","","","",NA,""
"2292",3721,"PstI.TP450060","Sobic.007G073000",7,8209747,1,"PS_N(1)","F116+3098(1)","","","FM_1(1)","","","","","","pLARmEB(1)",0.0991,2.36e-06,1,"Chr07",8209416,8218217,8802,"+",-331,-8470,37935008,"Sobic.007G073000","Sobic.007G073000.1","Sobic.007G073000.1.p","","","","","","","","","","",NA,""
"2295",3726,"PstI.TP452173","Sobic.002G098450",2,10527282,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.4352,6.911,1,"Chr02",10517115,10518839,1725,"+",-10167,8443,37952373,"Sobic.002G098450","Sobic.002G098450.1","Sobic.002G098450.1.p","PF08224","PTHR33377,PTHR33377:SF1","","","","","","","","LOC_Os07g02970.1",NA,"expressed protein"
"2302",3744,"PstI.TP470138","Sobic.007G069300",7,7700783,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.0914,0.6087,1,"Chr07",7707996,7708341,346,"-",7213,-7558,37934668,"Sobic.007G069300","Sobic.007G069300.1","Sobic.007G069300.1.p","","","","","","","","","","",NA,""
"2303",3745,"PstI.TP470160","Sobic.002G021066",2,1964484,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2)","","GFW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.415,6.541,1,"Chr02",1955109,1955613,505,"+",-9375,8871,37951458,"Sobic.002G021066","Sobic.002G021066.1","Sobic.002G021066.1.p","","","","","","","","","","",NA,""
"2313",3758,"PstI.TP476949","Sobic.001G072550",1,5536792,4,"PS_N(4)","F106+4185(2);F116+3098(2)","","GHW_50(1)","FW_1(1);FM_1(1)","","fprind(1)","","","","ISIS EM-BLASSO(1);pLARmEB(3)",0.5,5.359,1,"Chr01",5525141,5528059,2919,"+",-11651,8733,37939722,"Sobic.001G072550","Sobic.001G072550.1","Sobic.001G072550.1.p","","PTHR35828,PTHR35828:SF1","","","","","","","","LOC_Os03g56450.1",NA,"OsFBX111 - F-box domain containing protein, expressed"
"2321",3767,"PstI.TP477486","Sobic.002G241000",2,63077632,4,"PS_Y(4)","F116+36088im(4)","","","GFW_1(1)","FD_50(1)","fprind(1);fprinGW(1)","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.3007,0.07144,1,"Chr02",63079092,63080456,1365,"+",1460,-2824,37953050,"Sobic.002G241000","Sobic.002G241000.1","Sobic.002G241000.1.p","","","","","","","","","","LOC_Os09g30260.1",NA,"expressed protein"
"2331",3779,"PstI.TP480160","Sobic.006G150001",6,51153057,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(1)","FM_50(1)","","CMLM+SUPER(2)","","","",0.3948,0.1522,1,"Chr06",51141819,51143354,1536,"+",-11238,9703,37947151,"Sobic.006G150001","Sobic.006G150001.1","Sobic.006G150001.1.p","","","","","","","","","","",NA,""
"2335",3783,"PstI.TP480160","Sobic.006G150400",6,51153057,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(1)","FM_50(1)","","CMLM+SUPER(2)","","","",0.3948,0.1522,1,"Chr06",51156644,51159079,2436,"+",3587,-6022,37947094,"Sobic.006G150400","Sobic.006G150400.1","Sobic.006G150400.1.p","","PTHR37697","","","","","","","","LOC_Os04g44100.1",NA,"expressed protein"
"2337",3785,"PstI.TP480160","Sobic.006G150500",6,51153057,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(1)","FM_50(1)","","CMLM+SUPER(2)","","","",0.3948,0.1522,1,"Chr06",51158709,51158958,250,"-",5652,-5901,37946695,"Sobic.006G150500","Sobic.006G150500.1","Sobic.006G150500.1.p","","","","","","","","","","",NA,""
"2342",3791,"PstI.TP48338","Sobic.002G346501",2,71250737,18,"PS_Y(18)","F116+36088im(18)","GHW_1(2);HM_1(1)","GHW_50(2)","FW_1(1);GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2);FM_50(1)","fprinW(2);fprind(1);fprinGW(1)","CMLM+SUPER(8)MLM+SUPER(10)","","","",0.2314,0.6085,1,"Chr02",71243964,71244894,931,"-",-6773,5843,37953189,"Sobic.002G346501","Sobic.002G346501.1","Sobic.002G346501.1.p","","","","","","","","","","",NA,""
"2352",3804,"PstI.TP487745","Sobic.006G106500",6,47618306,1,"PS_N(1)","F106+4185(1)","","","FW_1(1)","","","","","","pLARmEB(1)",0.0236,0,1,"Chr06",47625203,47630311,5109,"+",6897,-12005,37948142,"Sobic.006G106500","Sobic.006G106500.1","Sobic.006G106500.1.p","","PTHR36726","","","","","","","","LOC_Os02g36730.1",NA,"expressed protein"
"2357",3811,"PstI.TP490103","Sobic.001G382266",1,67018899,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.2345,0.3689,1,"Chr01",67009367,67011174,1808,"+",-9532,7725,37939489,"Sobic.001G382266","Sobic.001G382266.1","Sobic.001G382266.1.p","","","","","","","","","","",NA,""
"2358",3812,"PstI.TP490103","Sobic.001G382332",1,67018899,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.2345,0.3689,1,"Chr01",67011976,67012645,670,"+",-6923,6254,37937972,"Sobic.001G382332","Sobic.001G382332.1","Sobic.001G382332.1.p","","","","","","","","","","",NA,""
"2373",3845,"PstI.TP502131","Sobic.001G308450",1,59426545,4,"PS_N(4)","F116+36088im(2);F116+3098(2)","","GHW_50(1)","FM_1(2)","","fprinM(1)","","","FASTmrMLM(2)","pLARmEB(2)",0.0216,0.0032,1,"Chr01",59418597,59419148,552,"+",-7948,7397,37944116,"Sobic.001G308450","Sobic.001G308450.1","Sobic.001G308450.1.p","","","","","","","","","","",NA,""
"2380",3855,"PstI.TP513949","Sobic.003G277850",3,61369495,9,"PS_N(2)PS_Y(7)","F116+36088im(9)","HD_1(2);GHW_1(1)","GHW_50(1);HM_50(1)","FW_1(1)","FD_50(2)","fprinM(1)","","","mrMLM(4);FASTmrMLM(1)","pLARmEB(4)",0.3448,10.8,1,"Chr03",61378119,61381095,2977,"+",8624,-11600,37913574,"Sobic.003G277850","Sobic.003G277850.1","Sobic.003G277850.1.p","","","","","","","","","","",NA,""
"2398",3880,"PstI.TP530837","Sobic.001G369701",1,65836675,1,"PS_N(1)","F106+4185(1)","","","FW_1(1)","","","","","","pLARmEB(1)",0.0755,0.0852,1,"Chr01",65829517,65830411,895,"-",-7158,6264,37944844,"Sobic.001G369701","Sobic.001G369701.1","Sobic.001G369701.1.p","","","","","","","","","","",NA,""
"2409",3905,"PstI.TP537424","Sobic.003G201750",3,53114444,1,"PS_N(1)","F106+4185(1)","","","FD_1(1)","","","","FarmCPU(1)","","",0.3349,7.762,1,"Chr03",53123333,53143026,19694,"-",8889,-28582,37916807,"Sobic.003G201750","Sobic.003G201750.1","Sobic.003G201750.1.p","","","","","","","","","","",NA,""
"2412",3910,"PstI.TP539520","Sobic.001G526050",1,79006048,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.159,0.1718,1,"Chr01",79010667,79011508,842,"+",4619,-5460,37938100,"Sobic.001G526050","Sobic.001G526050.1","Sobic.001G526050.1.p","","","","","","","","","","",NA,""
"2417",3920,"PstI.TP541575","Sobic.002G389301",2,74276308,10,"PS_N(10)","F96+4814(3);F106+4185(6);F116+3098(1)","HD_1(3);HW_1(1);GHW_1(1)","HD_50(1);GHW_50(1);HW_50(1)","GFW_1(1)","GFW_50(1)","","","","","ISIS EM-BLASSO(3);pLARmEB(7)",0.0943,15.7,1,"Chr02",74281741,74284703,2963,"-",5433,-8395,37952486,"Sobic.002G389301","Sobic.002G389301.1","Sobic.002G389301.1.p","","","","","","","","","","",NA,""
