"","X","SNP","Gene","Chromosome","Position","Grand.Total","PS","Ind.SNP","Heading_1","Heading_50","Flowering_1","Flowering_50","PCA","SUPER","FarmCPU","mrMLM.1","mrMLM.2","MAF","PVE","Gene.num","chr","start","end","width","strand","dis_start.positon","dis_positon.end","X.pacId","locusName","transcriptName","peptideName","Pfam","Panther","KOG","ec","KO","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.symbol","rice.defline"
"429",738,"NsiI.TP388907","Sobic.002G346900",2,71256645,1,"PS_N(1)","F116+36088im(1)","","","FM_1(1)","","","","","FASTmrMLM(1)","",0.2716,0.5287,2,"Chr02",71257943,71262584,4642,"-",1298,-5939,37953556,"Sobic.002G346900","Sobic.002G346900.2","Sobic.002G346900.2.p","PF08799,PF02840","PTHR13007,PTHR13007:SF19","KOG2808","","K12817","GO:0008380,GO:0005681","AT1G03140.1","","splicing factor Prp18 family protein","LOC_Os07g38420.1",NA,"pre-mRNA-splicing factor, putative, expressed"
"430",741,"NsiI.TP392116","Sobic.003G377100",3,69146730,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(2)","","","",0.3018,1.724,1,"Chr03",69144515,69145942,1428,"+",-2215,788,37916259,"Sobic.003G377100","Sobic.003G377100.1","Sobic.003G377100.1.p","PF03405","PTHR31155,PTHR31155:SF3","","1.14.19.2","K03921","GO:0055114,GO:0045300,GO:0006631","AT1G43800.1","","Plant stearoyl-acyl-carrier-protein desaturase family protein","LOC_Os01g65830.1",NA,"acyl-desaturase, chloroplast precursor, putative, expressed"
"431",742,"NsiI.TP392116","Sobic.003G377000",3,69146730,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(2)","","","",0.3018,1.724,1,"Chr03",69135136,69140843,5708,"-",-11594,5887,37913546,"Sobic.003G377000","Sobic.003G377000.1","Sobic.003G377000.1.p","PF14416,PF13839","PTHR32285,PTHR32285:SF63","","","","","AT1G48880.1","TBL7","TRICHOME BIREFRINGENCE-LIKE 7","LOC_Os01g65800.1",NA,"powdery mildew resistant protein 5, putative, expressed"
"432",743,"NsiI.TP392116","Sobic.003G377200",3,69146730,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(2)","","","",0.3018,1.724,1,"Chr03",69146172,69148250,2079,"-",-558,-1520,37918788,"Sobic.003G377200","Sobic.003G377200.1","Sobic.003G377200.1.p","PF13041,PF01535","PTHR24015,PTHR24015:SF422","","","","","AT3G21470.1","","Pentatricopeptide repeat (PPR-like) superfamily protein","LOC_Os01g65840.1",NA,"pentatricopeptide, putative, expressed"
"433",744,"NsiI.TP392116","Sobic.003G377300",3,69146730,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(2)","","","",0.3018,1.724,1,"Chr03",69151069,69162540,11472,"-",4339,-15810,37917797,"Sobic.003G377300","Sobic.003G377300.1","Sobic.003G377300.1.p","PF04851,PF00385,PF00271","PTHR10799,PTHR10799:SF556","KOG0383","3.6.4.12","K11643","GO:0016787,GO:0005524,GO:0003677","AT2G25170.1","CHD3,CHR6,GYM,PKL,SSL2","chromatin remodeling factor CHD3 (PICKLE)","LOC_Os01g65850.1",NA,"CHD3-type chromatin-remodeling factor PICKLE, putative, expressed"
"435",747,"NsiI.TP39438","Sobic.002G292100",2,67004686,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.1897,1.199,1,"Chr02",67011078,67015058,3981,"+",6392,-10372,37952569,"Sobic.002G292100","Sobic.002G292100.1","Sobic.002G292100.1.p","PF03547","PTHR31651,PTHR31651:SF3","KOG2722","","K07088","GO:0055085,GO:0016021","AT5G65980.1","","Auxin efflux carrier family protein","LOC_Os09g38130.1",NA,"auxin efflux carrier component, putative, expressed"
"436",751,"NsiI.TP39438","Sobic.002G291850",2,67004686,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.1897,1.199,1,"Chr02",66994754,66997056,2303,"-",-9932,7630,37954138,"Sobic.002G291850","Sobic.002G291850.1","Sobic.002G291850.1.p","PF00249","PTHR12374,PTHR12374:SF26","","","","","AT5G01200.1","","Duplicated homeodomain-like superfamily protein","LOC_Os01g09280.1",NA,"myb-related transcription activator, putative, expressed"
"437",752,"NsiI.TP39438","Sobic.002G291900",2,67004686,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.1897,1.199,1,"Chr02",67001452,67002105,654,"-",-3234,2581,37954761,"Sobic.002G291900","Sobic.002G291900.1","Sobic.002G291900.1.p","PF13639","PTHR14155,PTHR14155:SF162","","","","GO:0008270,GO:0005515","AT1G20823.1","","RING/U-box superfamily protein","LOC_Os09g38110.1",NA,"RING-H2 finger protein, putative, expressed"
"438",753,"NsiI.TP394597","Sobic.008G136500",8,56568502,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.1146,0.2483,1,"Chr08",56575301,56577222,1922,"+",6799,-8720,37928327,"Sobic.008G136500","Sobic.008G136500.1","Sobic.008G136500.1.p","PF00067","PTHR24298,PTHR24298:SF139","KOG0156","1.14.13.21","","GO:0055114,GO:0020037,GO:0016705,GO:0005506","AT5G07990.1","CYP75B1,D501,TT7","Cytochrome P450 superfamily protein","LOC_Os03g44740.1",NA,"cytochrome P450, putative, expressed"
"440",757,"NsiI.TP39861","Sobic.003G367451",3,68368696,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.2926,3.375,1,"Chr03",68362685,68367206,4522,"+",-6011,1490,37913185,"Sobic.003G367451","Sobic.003G367451.1","Sobic.003G367451.1.p","PF13774,PF00957","PTHR21136,PTHR21136:SF106","KOG0861","","K08516","GO:0016192,GO:0016021","AT5G58060.1","ATGP1,ATYKT61,YKT61","SNARE-like superfamily protein","LOC_Os01g64650.1",NA,"VAMP-like protein YKT62, putative, expressed"
"441",758,"NsiI.TP39861","Sobic.003G367500",3,68368696,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.2926,3.375,1,"Chr03",68367207,68370619,3413,"+",-1489,-1923,37916641,"Sobic.003G367500","Sobic.003G367500.1","Sobic.003G367500.1.p","PF00316","PTHR11556,PTHR11556:SF17","","3.1.3.11","K03841","GO:0042578,GO:0042132,GO:0005975","AT1G43670.1","","Inositol monophosphatase family protein","LOC_Os01g64660.2",NA,"fructose-1,6-bisphosphatase, putative, expressed"
"443",760,"NsiI.TP39861","Sobic.003G367650",3,68368696,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.2926,3.375,1,"Chr03",68370787,68372131,1345,"-",2091,-3435,37918685,"Sobic.003G367650","Sobic.003G367650.1","Sobic.003G367650.1.p","PF00719","PTHR10286,PTHR10286:SF10","KOG1626","3.6.1.1","","GO:0006796,GO:0005737,GO:0004427,GO:0000287","AT2G46860.1","AtPPa3,PPa3","pyrophosphorylase 3","LOC_Os01g64670.2",NA,"soluble inorganic pyrophosphatase, putative, expressed"
"444",761,"NsiI.TP39861","Sobic.003G367800",3,68368696,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.2926,3.375,1,"Chr03",68373219,68375642,2424,"-",4523,-6946,37916445,"Sobic.003G367800","Sobic.003G367800.1","Sobic.003G367800.1.p","PF01722","PTHR12735,PTHR12735:SF27","KOG3348","","K05527","","AT5G09830.1","","BolA-like family protein","LOC_Os01g64680.1",NA,"bolA, putative, expressed"
"445",762,"NsiI.TP39861","Sobic.003G367900",3,68368696,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.2926,3.375,1,"Chr03",68376151,68378750,2600,"-",7455,-10054,37915034,"Sobic.003G367900","Sobic.003G367900.1","Sobic.003G367900.1.p","PF01423","PTHR13110","KOG3460","","K12622","","AT1G76860.1","","Small nuclear ribonucleoprotein family protein","LOC_Os01g64690.1",NA,"LSM domain containing protein, expressed"
"446",767,"NsiI.TP404884","Sobic.001G312900",1,60001597,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1527,0.9134,1,"Chr01",59989927,59995061,5135,"-",-11670,6536,37940721,"Sobic.001G312900","Sobic.001G312900.1","Sobic.001G312900.1.p","PF07690","PTHR23500,PTHR23500:SF8","KOG0254","","","GO:0055085,GO:0016021","AT4G35300.4","TMT2","tonoplast monosaccharide transporter2","LOC_Os10g39440.1",NA,"transporter family protein, putative, expressed"
"447",768,"NsiI.TP404884","Sobic.001G313000",1,60001597,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1527,0.9134,1,"Chr01",60002775,60006100,3326,"-",1178,-4503,37943671,"Sobic.001G313000","Sobic.001G313000.1","Sobic.001G313000.1.p","PF10358","PTHR33414:SF3,PTHR33414","","","","","AT1G42550.1","PMI1","plastid movement impaired1","LOC_Os10g39430.1",NA,"expressed protein"
"448",769,"NsiI.TP406255","Sobic.003G379500",3,69355037,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.4208,0.7318,3,"Chr03",69335724,69347208,11485,"+",-19313,7829,37914221,"Sobic.003G379500","Sobic.003G379500.3","Sobic.003G379500.3.p","PF03171,PF14226","PTHR10209,PTHR10209:SF129","KOG0143","","","GO:0055114,GO:0016491","AT4G25420.1","AT2301,ATGA20OX1,GA20OX1,GA5","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os01g66100.1",NA,"gibberellin 20 oxidase 2, putative, expressed"
"449",771,"NsiI.TP406255","Sobic.003G379800",3,69355037,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.4208,0.7318,1,"Chr03",69362960,69366951,3992,"+",7923,-11914,37912520,"Sobic.003G379800","Sobic.003G379800.1","Sobic.003G379800.1.p","PF04564,PF00514","PTHR23315,PTHR23315:SF117","","6.3.2.19","","GO:0016567,GO:0004842,GO:0005515","AT2G23140.1","","RING/U-box superfamily protein with ARM repeat domain","LOC_Os01g66130.1",NA,"armadillo/beta-catenin repeat family protein, putative, expressed"
"450",772,"NsiI.TP406255","Sobic.003G379700",3,69355037,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.4208,0.7318,1,"Chr03",69351545,69356137,4593,"-",-3492,-1100,37914611,"Sobic.003G379700","Sobic.003G379700.1","Sobic.003G379700.1.p","PF02365","PTHR31719,PTHR31719:SF3","","","","GO:0006355,GO:0003677","AT1G01720.1","ANAC002,ATAF1","NAC (No Apical Meristem) domain transcriptional regulator superfamily protein","LOC_Os01g66120.1",NA,"No apical meristem protein, putative, expressed"
"451",775,"NsiI.TP406742","Sobic.002G272800",2,65617730,15,"PS_Y(15)","F116+36088im(15)","HW_1(1);GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2);FM_50(1)","fprinW(2);fprind(1)","CMLM+SUPER(7)MLM+SUPER(8)","","","",0.4425,8.052,1,"Chr02",65605672,65612083,6412,"+",-12058,5647,37950635,"Sobic.002G272800","Sobic.002G272800.1","Sobic.002G272800.1.p","PF09748","PTHR13345","KOG3046","","K15151","GO:0016592,GO:0006357,GO:0001104","AT1G26665.1","","Mediator complex, subunit Med10","LOC_Os09g35920.2",NA,"mediator of RNA polymerase II transcription subunit 10, putative, expressed"
"452",777,"NsiI.TP406742","Sobic.002G272900",2,65617730,15,"PS_Y(15)","F116+36088im(15)","HW_1(1);GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2);FM_50(1)","fprinW(2);fprind(1)","CMLM+SUPER(7)MLM+SUPER(8)","","","",0.4425,8.052,1,"Chr02",65616732,65618588,1857,"-",-998,-858,37954775,"Sobic.002G272900","Sobic.002G272900.1","Sobic.002G272900.1.p","PF02183,PF00046","PTHR24326,PTHR24326:SF122","","","K09338","GO:0043565,GO:0006355,GO:0003700,GO:0003677","AT2G46680.1","ATHB-7,ATHB7,HB-7","homeobox 7","LOC_Os09g35910.1",NA,"homeobox associated leucine zipper, putative, expressed"
"453",778,"NsiI.TP406742","Sobic.002G273000",2,65617730,15,"PS_Y(15)","F116+36088im(15)","HW_1(1);GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2);FM_50(1)","fprinW(2);fprind(1)","CMLM+SUPER(7)MLM+SUPER(8)","","","",0.4425,8.052,1,"Chr02",65623899,65626207,2309,"-",6169,-8477,37954516,"Sobic.002G273000","Sobic.002G273000.1","Sobic.002G273000.1.p","PF00646","PTHR24006","KOG1947","","","GO:0005515","AT2G25490.1","EBF1,FBL6","EIN3-binding F box protein 1","LOC_Os02g10700.1",NA,"OsFBL7 - F-box domain and LRR containing protein, expressed"
"454",779,"NsiI.TP407173","Sobic.004G176500",4,52879944,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.3677,1.444,1,"Chr04",52873449,52875260,1812,"+",-6495,4684,37933784,"Sobic.004G176500","Sobic.004G176500.1","Sobic.004G176500.1.p","PF12854,PF13812,PF01535","PTHR24015,PTHR24015:SF749","","","","","AT2G13600.1","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os02g34960.1",NA,"pentatricopeptide, putative, expressed"
"455",780,"NsiI.TP407173","Sobic.004G176600",4,52879944,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.3677,1.444,1,"Chr04",52879275,52880557,1283,"+",-669,-613,37931485,"Sobic.004G176600","Sobic.004G176600.1","Sobic.004G176600.1.p","PF02365","PTHR31719,PTHR31719:SF6","","","","GO:0006355,GO:0003677","AT5G64530.1","ANAC104,XND1","xylem NAC domain 1","LOC_Os02g34970.1",NA,"no apical meristem protein, putative, expressed"
"456",781,"NsiI.TP407173","Sobic.004G176400",4,52879944,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.3677,1.444,1,"Chr04",52869773,52873305,3533,"-",-10171,6639,37929769,"Sobic.004G176400","Sobic.004G176400.1","Sobic.004G176400.1.p","PF13207","PTHR21231,PTHR21231:SF3","KOG1533","","K06883","","AT5G22370.2","EMB1705,QQT1","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os02g34950.1",NA,"ATP binding protein, putative, expressed"
"458",787,"NsiI.TP41073","Sobic.003G153600",3,16557308,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.1836,0.2401,1,"Chr03",16553626,16557800,4175,"+",-3682,-492,37915991,"Sobic.003G153600","Sobic.003G153600.1","Sobic.003G153600.1.p","PF00657","PTHR22835,PTHR22835:SF158","","3.2.1.51","","GO:0016788","AT1G56670.1","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os01g22780.2",NA,"GDSL-like lipase/acylhydrolase, putative, expressed"
"459",790,"NsiI.TP412045","Sobic.001G026800",1,2102732,5,"PS_Y(5)","F116+36088im(5)","HM_1(1)","","GFW_1(1);FM_1(1)","FM_50(2)","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.4555,0.8021,1,"Chr01",2094324,2098430,4107,"+",-8408,4302,37944527,"Sobic.001G026800","Sobic.001G026800.1","Sobic.001G026800.1.p","PF12708","PTHR31339,PTHR31339:SF19","","","","","AT3G62110.1","","Pectin lyase-like superfamily protein","LOC_Os03g61800.2",NA,"polygalacturonase, putative, expressed"
"461",793,"NsiI.TP412045","Sobic.001G026900",1,2102732,5,"PS_Y(5)","F116+36088im(5)","HM_1(1)","","GFW_1(1);FM_1(1)","FM_50(2)","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.4555,0.8021,2,"Chr01",2098594,2101821,3228,"-",-4138,911,37937459,"Sobic.001G026900","Sobic.001G026900.2","Sobic.001G026900.2.p","PF00383","PTHR11079,PTHR11079:SF90","KOG1018","3.5.4.3","","GO:0008270","AT5G28050.1","","Cytidine/deoxycytidylate deaminase family protein","LOC_Os03g61810.1",NA,"tRNA-specific adenosine deaminase, putative, expressed"
"462",795,"NsiI.TP412045","Sobic.001G027000",1,2102732,5,"PS_Y(5)","F116+36088im(5)","HM_1(1)","","GFW_1(1);FM_1(1)","FM_50(2)","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.4555,0.8021,1,"Chr01",2111441,2113889,2449,"-",8709,-11157,37939864,"Sobic.001G027000","Sobic.001G027000.1","Sobic.001G027000.1.p","","PTHR33879,PTHR33879:SF3","","","","","AT3G22530.1","","","LOC_Os07g07670.1",NA,"expressed protein"
"463",796,"NsiI.TP413314","Sobic.001G299400",1,58050134,1,"PS_N(1)","F116+36088im(1)","","","","","fprinM(1)","","","FASTmrMLM(1)","",0.1034,4.39e-06,1,"Chr01",58039719,58040834,1116,"+",-10415,9300,37942753,"Sobic.001G299400","Sobic.001G299400.1","Sobic.001G299400.1.p","PF01471,PF00413","PTHR10201,PTHR10201:SF141","","3.4.24.23","","GO:0031012,GO:0008270,GO:0006508,GO:0004222","AT4G16640.1","","Matrixin family protein","LOC_Os10g40830.1",NA,"metalloendoproteinase 1 precursor, putative, expressed"
"464",797,"NsiI.TP413314","Sobic.001G299600",1,58050134,1,"PS_N(1)","F116+36088im(1)","","","","","fprinM(1)","","","FASTmrMLM(1)","",0.1034,4.39e-06,1,"Chr01",58059101,58064037,4937,"+",8967,-13903,37942868,"Sobic.001G299600","Sobic.001G299600.1","Sobic.001G299600.1.p","PF00320","PTHR10071,PTHR10071:SF172","KOG1601","","","GO:0043565,GO:0008270,GO:0006355,GO:0003700","AT3G60530.1","GATA4","GATA transcription factor 4","LOC_Os10g40810.1",NA,"GATA zinc finger domain containing protein, expressed"
"465",798,"NsiI.TP413314","Sobic.001G299500",1,58050134,1,"PS_N(1)","F116+36088im(1)","","","","","fprinM(1)","","","FASTmrMLM(1)","",0.1034,4.39e-06,1,"Chr01",58041057,58043549,2493,"-",-9077,6585,37942737,"Sobic.001G299500","Sobic.001G299500.1","Sobic.001G299500.1.p","","PTHR33622,PTHR33622:SF1","","","","","AT3G05570.1","","","LOC_Os08g10400.1",NA,"expressed protein"
"466",800,"NsiI.TP414923","Sobic.007G150200",7,58216713,4,"PS_Y(4)","F116+36088im(4)","HM_1(1)","","GFW_1(2)","FM_50(1)","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.133,0.5138,1,"Chr07",58204700,58208304,3605,"+",-12013,8409,37935712,"Sobic.007G150200","Sobic.007G150200.1","Sobic.007G150200.1.p","","PTHR33172,PTHR33172:SF14","","","","","AT3G43850.1","","","LOC_Os08g35630.1",NA,"MTD1, putative, expressed"
"467",801,"NsiI.TP414923","Sobic.007G150500",7,58216713,4,"PS_Y(4)","F116+36088im(4)","HM_1(1)","","GFW_1(2)","FM_50(1)","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.133,0.5138,3,"Chr07",58215218,58219157,3940,"-",-1495,-2444,37936788,"Sobic.007G150500","Sobic.007G150500.3","Sobic.007G150500.3.p","","PTHR26402,PTHR26402:SF585","","","","","AT1G67710.1","ARR11","response regulator 11","LOC_Os08g35670.1",NA,"expressed protein"
"471",808,"NsiI.TP417060","Sobic.002G134300",2,19859544,2,"PS_Y(2)","F116+36088im(2)","HM_1(1)","","GFW_1(1)","","","MLM+SUPER(2)","","","",0.1512,1.012,1,"Chr02",19848609,19852513,3905,"-",-10935,7031,37954314,"Sobic.002G134300","Sobic.002G134300.1","Sobic.002G134300.1.p","PF00657","PTHR22835,PTHR22835:SF216","","3.1.1.80","","GO:0016788","AT5G03610.1","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os09g39430.1",NA,"GDSL-like lipase/acylhydrolase, putative, expressed"
"472",809,"NsiI.TP417060","Sobic.002G134400",2,19859544,2,"PS_Y(2)","F116+36088im(2)","HM_1(1)","","GFW_1(1)","","","MLM+SUPER(2)","","","",0.1512,1.012,1,"Chr02",19857622,19861816,4195,"-",-1922,-2272,37953444,"Sobic.002G134400","Sobic.002G134400.1","Sobic.002G134400.1.p","PF01156","PTHR12304,PTHR12304:SF21","KOG2938","3.2.2.3,3.2.2.2","K01240","","AT2G36310.1","URH1","uridine-ribohydrolase 1","LOC_Os09g39440.2",NA,"inosine-uridine preferring nucleoside hydrolase family protein, putative, expressed"
"473",811,"NsiI.TP418754","Sobic.004G288600",4,63031223,15,"PS_Y(15)","F116+36088im(15)","HW_1(1);GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(2);FW_50(1);GFW_50(2);FM_50(2)","fprinW(1);fprind(1)","CMLM+SUPER(6)MLM+SUPER(9)","","","",0.1551,0.2744,1,"Chr04",63013051,63022193,9143,"+",-18172,9030,37932728,"Sobic.004G288600","Sobic.004G288600.1","Sobic.004G288600.1.p","PF00069","PTHR24361,PTHR24361:SF253","KOG0198","2.7.11.25","","GO:0006468,GO:0005524,GO:0004672","AT1G63700.1","EMB71,MAPKKK4,YDA","Protein kinase superfamily protein","LOC_Os02g44642.1",NA,"STE_MEKK_ste11_MAP3K.10 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed"
"474",812,"NsiI.TP418754","Sobic.004G288700",4,63031223,15,"PS_Y(15)","F116+36088im(15)","HW_1(1);GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(2);FW_50(1);GFW_50(2);FM_50(2)","fprinW(1);fprind(1)","CMLM+SUPER(6)MLM+SUPER(9)","","","",0.1551,0.2744,1,"Chr04",63023013,63027206,4194,"-",-8210,4017,37933574,"Sobic.004G288700","Sobic.004G288700.1","Sobic.004G288700.1.p","PF00230","PTHR19139,PTHR19139:SF140","KOG0223","","K09872","GO:0016020,GO:0006810,GO:0005215","AT4G00430.1","PIP1;4,PIP1E,TMP-C","plasma membrane intrinsic protein 1;4","LOC_Os02g44630.1",NA,"aquaporin protein, putative, expressed"
"476",814,"NsiI.TP418754","Sobic.004G288900",4,63031223,15,"PS_Y(15)","F116+36088im(15)","HW_1(1);GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(2);FW_50(1);GFW_50(2);FM_50(2)","fprinW(1);fprind(1)","CMLM+SUPER(6)MLM+SUPER(9)","","","",0.1551,0.2744,2,"Chr04",63031840,63038340,6501,"-",617,-7117,37932613,"Sobic.004G288900","Sobic.004G288900.2","Sobic.004G288900.2.p","PF00582,PF04564,PF07714","PTHR27003,PTHR27003:SF52","KOG1187","2.7.11.1,2.7.10.2","","GO:0006950,GO:0016567,GO:0004842,GO:0006468,GO:0004672","AT3G49060.1","","U-box domain-containing protein kinase family protein","LOC_Os02g44610.1",NA,"protein kinase, putative, expressed"
"477",816,"NsiI.TP418754","Sobic.004G289000",4,63031223,15,"PS_Y(15)","F116+36088im(15)","HW_1(1);GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(2);FW_50(1);GFW_50(2);FM_50(2)","fprinW(1);fprind(1)","CMLM+SUPER(6)MLM+SUPER(9)","","","",0.1551,0.2744,1,"Chr04",63040890,63045569,4680,"-",9667,-14346,37933361,"Sobic.004G289000","Sobic.004G289000.1","Sobic.004G289000.1.p","PF04564,PF00069","PTHR27003,PTHR27003:SF52","KOG1187","2.7.11.1","","GO:0016567,GO:0004842,GO:0006468,GO:0005524,GO:0004672","AT2G45910.1","","U-box domain-containing protein kinase family protein","LOC_Os10g40100.1",NA,"protein kinase, putative, expressed"
"478",818,"NsiI.TP418817","Sobic.003G392600",3,70373036,2,"PS_Y(2)","F116+36088im(2)","","","","FD_50(1)","fprind(1)","MLM+SUPER(2)","","","",0.4175,0.233,2,"Chr03",70379615,70385367,5753,"-",6579,-12331,37916204,"Sobic.003G392600","Sobic.003G392600.2","Sobic.003G392600.2.p","","PTHR33065,PTHR33065:SF9","","","","","","","","LOC_Os09g03210.1",NA,"expressed protein"
"479",822,"NsiI.TP419909","Sobic.001G389100",1,67589872,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.2999,0.03835,4,"Chr01",67575823,67582190,6368,"+",-14049,7682,37938274,"Sobic.001G389100","Sobic.001G389100.4","Sobic.001G389100.4.p","PF04783,PF04782","PTHR21450,PTHR21450:SF6","","","","","AT2G27090.1","","Protein of unknown function (DUF630 and DUF632)","LOC_Os03g20530.1",NA,"DUF630/DUF632 domains containing protein, putative, expressed"
"480",826,"NsiI.TP419909","Sobic.001G389200",1,67589872,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.2999,0.03835,1,"Chr01",67584134,67593222,9089,"+",-5738,-3350,37939710,"Sobic.001G389200","Sobic.001G389200.1","Sobic.001G389200.1.p","PF13850,PF07970","PTHR10984,PTHR10984:SF35","KOG2667","","","","AT1G36050.2","","Endoplasmic reticulum vesicle transporter protein","LOC_Os03g20520.1",NA,"endoplasmic reticulum-Golgi intermediate compartment protein 3, putative, expressed"
"481",827,"NsiI.TP419909","Sobic.001G389300",1,67589872,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.2999,0.03835,1,"Chr01",67599333,67603108,3776,"-",9461,-13236,37942236,"Sobic.001G389300","Sobic.001G389300.1","Sobic.001G389300.1.p","PF12937","PTHR31215,PTHR31215:SF5","","","","GO:0005515","AT5G46170.1","","F-box family protein","LOC_Os03g20500.1",NA,"OsFBX82 - F-box domain containing protein, expressed"
"482",828,"NsiI.TP420372","Sobic.004G226000",4,57623143,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.4808,0.1262,2,"Chr04",57614267,57615212,946,"+",-8876,7931,37933640,"Sobic.004G226000","Sobic.004G226000.2","Sobic.004G226000.2.p","","PTHR33191,PTHR33191:SF6","","","","","","","","LOC_Os02g42450.1",NA,"RIPER1 - Ripening-related family protein precursor, expressed"
