"","Name","Chromosome","Position","SRD","rrBLUP.SRD"
"9468","NsiI.TP521086",3,58719283,0.437019986497843,0.365577967104213
"24305","PstI.TP307875",3,58719628,0.678034991153523,0.209877077862189
"8768","NsiI.TP493750",3,58726735,0,1
"29726","PstI.TP679431",3,58735230,0.0744840449206522,0.842395338729116
"26405","PstI.TP429654",3,58736454,0.0094728853517339,0.978424039593726
"26648","PstI.TP44794",3,58769663,0.428964473135516,0.372422170493412
"21478","PstI.TP150005",3,58784404,0.926408057578748,0.118465513816196
"21477","PstI.TP150004",3,58784416,0.783496942092099,0.164627755788112
"16574","PstI.TP1036827",3,58816748,2.75613372765182,0.00175334053132749
"12941","NsiI.TP687951",3,58829577,1.01067657215332,0.0975716002571047
"30165","PstI.TP704084",3,58839496,1.74270691390019,0.0180839411935596
"6415","NsiI.TP41323",3,58847374,0.384948405123205,0.412146479847808
"20507","PstI.TP12619",3,58867746,0.402248747727063,0.396051125924221
"17848","PstI.TP110922",3,58873002,0.493665463226832,0.320874006328266
"11809","NsiI.TP630735",3,58889928,0.78095894267459,0.165592650402564
"8135","NsiI.TP468533",3,58896542,0.833130331985661,0.146848551829146
"8187","NsiI.TP470490",3,58896575,0.130722831801562,0.740077444285282
"7884","NsiI.TP458576",3,58898481,0,1
"5087","NsiI.TP351254",3,58898990,0,1
"12286","NsiI.TP660628",3,58910296,0.253372717313105,0.557991113778064
"19376","PstI.TP119376",3,58911203,0.0715076952604103,0.848188353276686
"29075","PstI.TP630950",3,58914609,0.23936771789138,0.576278320911643
"32792","PstI.TP851952",3,58933248,0.207630701842219,0.619968034884629
"6155","NsiI.TP403795",3,58936080,0,1
"22895","PstI.TP223164",3,58940865,0.100884346455812,0.792712403373603
"22896","PstI.TP223169",3,58940989,0,1
"18588","PstI.TP1153020",3,58977424,0.0258151764689704,0.942290523580573
"15407","NsiI.TP817028",3,58982174,1.05453559220938,0.0881991516361888
"10605","NsiI.TP575286",3,58993922,0.265088144330375,0.543140084690526
"5518","NsiI.TP37006",3,58997441,0.226528220056907,0.593569777318789
"8081","NsiI.TP466936",3,59005478,0,1
"15099","NsiI.TP800848",3,59007084,0.0953565316733545,0.802866742516043
"7411","NsiI.TP44015",3,59016749,0.399314883142605,0.398735696116428
"18557","PstI.TP1151443",3,59082832,0.0895356966321304,0.813699976340489
"18763","PstI.TP1163053",3,59117424,0.645735917507743,0.226081008857519
"4841","NsiI.TP338132",3,59218088,0,1
"21268","PstI.TP139224",3,59241408,0.276325818902211,0.529266225758941
"24852","PstI.TP336233",3,59242216,0.228244676218435,0.591228449424962
"19355","PstI.TP1193031",3,59246520,0.21906341019091,0.603860454868448
"13596","NsiI.TP723406",3,59263477,0,1
"35243","PstI.TP998988",3,59275358,0,1
"32711","PstI.TP847227",3,59292583,0.696230603460872,0.201265527814985
"2919","NsiI.TP231960",3,59292658,1.12419086015821,0.0751292649557639
"12805","NsiI.TP680522",3,59306518,0,1
"19667","PstI.TP1213036",3,59319881,0,1
"26886","PstI.TP461527",3,59331702,0,1
"12955","NsiI.TP689034",3,59332537,1.20583719688971,0.0622533609371858
"4300","NsiI.TP311568",3,59344957,0.329958356194138,0.467779993814988
"2212","NsiI.TP196522",3,59358646,0.36202312037628,0.43448709292562
"1036","NsiI.TP133171",3,59370384,0.246555028926408,0.566819745931141
"32343","PstI.TP828568",3,59387991,0.0501232361202318,0.890998071172649
"22801","PstI.TP21924",3,59388087,0,1
"4478","NsiI.TP321365",3,59388397,0,1
"21356","PstI.TP142391",3,59390022,0.0353055091573124,0.921922662508603
"11029","NsiI.TP59576",3,59392834,1.04883578258385,0.0893643328358827
"15838","NsiI.TP87500",3,59400736,0,1
"31107","PstI.TP758077",3,59405974,0.418552638052396,0.381458557329048
"25936","PstI.TP398454",3,59419188,0,1
"26415","PstI.TP431785",3,59423995,0,1
"7945","NsiI.TP460839",3,59424718,1.0075307066727,0.0982809381274551
"7969","NsiI.TP462694",3,59432640,0.264320234107287,0.544101302935044
"539","NsiI.TP110046",3,59456190,0.157895151280238,0.695192132769945
"25240","PstI.TP357448",3,59477841,0.681283505092939,0.208313058275008
"3532","NsiI.TP264976",3,59488140,0.43927558775207,0.363684181909006
"32051","PstI.TP80928",3,59496787,0.553570122873053,0.279530934964174
"13481","NsiI.TP716476",3,59497403,0,1
"24616","PstI.TP322764",3,59497851,1.11749149832848,0.0762971826816098
"24946","PstI.TP341272",3,59500037,0.520635585293526,0.301553528609791
"33306","PstI.TP879017",3,59523730,0.96381860732586,0.108687948803006
"21195","PstI.TP134761",3,59529523,0.0104717737241918,0.976176225382252
"32594","PstI.TP841525",3,59531363,0.306367646375483,0.493892411737057
"1062","NsiI.TP134273",3,59544635,2.01407349325659,0.00968114013810842
"14181","NsiI.TP754718",3,59558542,0.282844722255254,0.521381092494358
"33292","PstI.TP87836",3,59575398,0.183768209204976,0.654985658450779
"31363","PstI.TP77306",3,59583483,0.776629153975508,0.167251817556638
"16812","PstI.TP1049005",3,59604248,0.429169973736931,0.372245988480924
"15386","NsiI.TP815896",3,59605669,0,1
"14533","NsiI.TP771064",3,59608432,0,1
"20362","PstI.TP1253498",3,59619326,0,1
"2340","NsiI.TP203010",3,59652589,0.797682587708601,0.159337284810766
"21733","PstI.TP165961",3,59670260,0,1
"19718","PstI.TP1216287",3,59670325,0,1
"32374","PstI.TP830207",3,59673885,0.594602898851433,0.25432971297991
"11767","NsiI.TP629158",3,59687349,0.143739970517284,0.718224192119532
"1130","NsiI.TP13692",3,59687845,0.556438608036381,0.277690736259816
"7971","NsiI.TP462873",3,59700623,0.651377926739094,0.223162939480649
"28494","PstI.TP583118",3,59716925,0,1
"8661","NsiI.TP489856",3,59746303,0.322355732928399,0.476040899424064
"23242","PstI.TP242719",3,59746767,0.550985113197468,0.2811997218752
"15487","NsiI.TP82159",3,59746898,0,1
"8664","NsiI.TP489963",3,59749074,0,1
"23526","PstI.TP258589",3,59776102,0,1
"28786","PstI.TP608629",3,59778528,0,1
"33046","PstI.TP864618",3,59785501,0,1
"28826","PstI.TP612450",3,59785572,0.137842759981418,0.72804335112455
"28916","PstI.TP621399",3,59785579,0.0359345805134237,0.920588233137041
"34100","PstI.TP925435",3,59813964,0,1
"1083","NsiI.TP134984",3,59816116,0.562690009739585,0.273722180050197
"14236","NsiI.TP756830",3,59816618,0.455055360013051,0.350707166060601
"7565","NsiI.TP443563",3,59820878,0,1
"17082","PstI.TP1063373",3,59855371,0,1
"16562","PstI.TP1036003",3,59881138,0,1
"26184","PstI.TP41440",3,59899767,0.059762342025195,0.871440335799291
"15197","NsiI.TP807819",3,59954776,0,1
"29570","PstI.TP667905",3,59988739,0.423903157397403,0.376787808902387
"25898","PstI.TP396748",3,59990539,0.507151231648466,0.311063295224843
"21576","PstI.TP156659",3,59996559,0.138170006679338,0.727494967359926
"1158","NsiI.TP138882",3,59997214,0.385673720179518,0.411458728628064
"12524","NsiI.TP669696",3,59997263,0.498084484828607,0.31762561223035
"5060","NsiI.TP350232",3,60012421,1.50193178716878,0.0314824275668957
"9013","NsiI.TP502620",3,60014083,0.598808910299298,0.251878495010016
"27648","PstI.TP51148",3,60052612,2.1222657733293,0.0075463027848006
"27281","PstI.TP486816",3,60055704,0.628640510266189,0.235157854799601
"13379","NsiI.TP711144",3,60068524,0.301543094718886,0.499409621703615
"27330","PstI.TP489426",3,60118439,0,1
"30116","PstI.TP701332",3,60121147,0,1
"33390","PstI.TP884163",3,60121398,0.0874136742396054,0.817685555118766
"14658","NsiI.TP777929",3,60138967,0.327809649958102,0.470100107003671
"19331","PstI.TP1191807",3,60145417,0.265127430805619,0.543090954215044
"28068","PstI.TP541610",3,60150538,0.216156395549871,0.607916042740709
"15723","NsiI.TP832685",3,60157538,0,1
"4606","NsiI.TP327985",3,60165319,0.119536594959858,0.759387431701843
"4112","NsiI.TP301308",3,60166686,0.163906846995669,0.685635274456091
"21151","PstI.TP133037",3,60188422,0,1
"10106","NsiI.TP552305",3,60198029,0.237938574754497,0.578177817274837
"15189","NsiI.TP807497",3,60223421,0.646284380087254,0.225795675484309
"13799","NsiI.TP736691",3,60245071,0.372377068721643,0.424251055304744
"27691","PstI.TP514040",3,60245354,0,1
"14213","NsiI.TP755635",3,60252667,0.045614283866224,0.900296819974725
"21225","PstI.TP136422",3,60253262,0.0594125791103429,0.872142440691987
"20619","PstI.TP1268442",3,60280275,0,1
"2564","NsiI.TP214881",3,60293360,1.69314576223182,0.0202700228268139
"17553","PstI.TP1092466",3,60325983,0.492017196642085,0.32209412500118
"34042","PstI.TP922309",3,60329739,0.170467823040552,0.675355089326462
"3920","NsiI.TP28705",3,60372807,0.151627281723133,0.705298107105076
"23292","PstI.TP246272",3,60373826,0.126715395918897,0.746938085344783
"22900","PstI.TP223245",3,60398077,0.0559549648684946,0.879113673750642
"17751","PstI.TP1103566",3,60411718,0.920148745311144,0.12018527310761
"12821","NsiI.TP68122",3,60476259,0.704836988797682,0.197316321835621
"5400","NsiI.TP364172",3,60493716,0,1
"14340","NsiI.TP761970",3,60500820,0.23417925236119,0.583204340605979
"845","NsiI.TP124152",3,60504298,0.304176425173404,0.496390629747767
"19628","PstI.TP1210595",3,60504444,0.21434363076823,0.610458814889687
"14573","NsiI.TP77326",3,60530476,0.0121024108913011,0.972517867500069
"10009","NsiI.TP547937",3,60572795,0.0734065538643027,0.844487928869375
"8266","NsiI.TP472657",3,60599983,0.17946639498861,0.661505721756956
"23157","PstI.TP237442",3,60602220,0.158102739738988,0.694859917223616
"14499","NsiI.TP769766",3,60610978,0,1
"15540","NsiI.TP823995",3,60631433,0.349094034087357,0.447616375119633
"22980","PstI.TP226912",3,60634411,0.104925830077293,0.785369750612688
"34251","PstI.TP934231",3,60634673,1.12117293630846,0.0756531583729032
"993","NsiI.TP131280",3,60635010,0.718215160013069,0.19133077911204
"31521","PstI.TP781083",3,60635010,0.759285241964085,0.174066324087849
"7504","NsiI.TP442162",3,60635535,0.0927966159368618,0.807613154301536
"15055","NsiI.TP798736",3,60644451,0,1
"15054","NsiI.TP798735",3,60644474,0.0688628418012188,0.85336958130015
"31027","PstI.TP753132",3,60649454,0.505057270152437,0.312566716009507
"15505","NsiI.TP822310",3,60656912,0.0568707228721611,0.877261918228903
"30854","PstI.TP744552",3,60666124,0,1
"32873","PstI.TP855345",3,60670818,0.0328439920290051,0.927162820504058
"9525","NsiI.TP522476",3,60687548,0.410079696214838,0.388973758913955
"2729","NsiI.TP222427",3,60692215,0.00763393560829525,0.982575801724298
"12619","NsiI.TP673320",3,60693609,0.479909310486111,0.331200275610401
"5653","NsiI.TP376618",3,60694341,0.307756559105652,0.492315422499136
"32562","PstI.TP839954",3,60694468,0.108285247364053,0.779318081342091
"24604","PstI.TP321605",3,60695100,0.327435304419152,0.470505490334736
"31578","PstI.TP784356",3,60719568,0.378317400476179,0.418487605174388
"5847","NsiI.TP38859",3,60731093,0.205461025949101,0.623073060162436
"20158","PstI.TP1242803",3,60735069,0.508579070472071,0.310042285403506
"1648","NsiI.TP166838",3,60735782,0.197716682589518,0.634283358961628
"17741","PstI.TP1102757",3,60738907,1.10395307787608,0.0787130828434196
"35086","PstI.TP989802",3,60753871,0.258535420680902,0.551397229068481
"28900","PstI.TP620296",3,60788823,0.23797737929036,0.578126158963536
"33541","PstI.TP893323",3,60804145,0.410545828907155,0.388556493383112
"33026","PstI.TP863565",3,60804522,0,1
"33245","PstI.TP875573",3,60804814,0.437995317005293,0.364757880086363
"33495","PstI.TP890825",3,60812107,0.348062898697209,0.448680403022784
"8280","NsiI.TP473140",3,60813315,0.0925722675423871,0.808030459906297
"12591","NsiI.TP67186",3,60823792,1.17967660639661,0.0661185610848882
"23941","PstI.TP286022",3,60831142,0.411197549383634,0.387973846527989
"23614","PstI.TP26378",3,60842946,0,1
"34462","PstI.TP94692",3,60843174,0.050980138531674,0.889241784374377
"30127","PstI.TP701649",3,60847329,0.603431097987777,0.24921197215291
"18322","PstI.TP1138485",3,60847391,0,1
"23139","PstI.TP236690",3,60908020,1.61311997472884,0.0243713746121295
"35085","PstI.TP989764",3,60914605,0,1
"6828","NsiI.TP425305",3,60919523,0.444058832135739,0.359700604653496
"5993","NsiI.TP395227",3,60920364,0.20244919655424,0.627409085540013
"5279","NsiI.TP360142",3,60924217,0.0460848601678942,0.899321838890072
"11799","NsiI.TP630557",3,60925767,0.011006760077963,0.97497446148342
"27139","PstI.TP479064",3,60925871,0.750508411186385,0.17761988674728
"11965","NsiI.TP635683",3,60926748,0.970434009174997,0.10704490247377
"22022","PstI.TP17994",3,60977256,0,1
"5175","NsiI.TP355222",3,60983118,0.106033484919419,0.783369241199377
"17141","PstI.TP1066422",3,60988993,0.95625699354775,0.11059691336071
"2590","NsiI.TP215912",3,61002449,0.485959440096464,0.326618334492989
"1907","NsiI.TP179905",3,61013150,0.181465068660606,0.658468389994164
"29239","PstI.TP641175",3,61017020,1.1086210658549,0.0778715706051932
"29987","PstI.TP694159",3,61030989,0.0061604666793173,0.985915134331321
"16435","PstI.TP1027144",3,61037758,0.274485172783921,0.531514145582376
"16631","PstI.TP1040466",3,61038224,0.576243183775205,0.265311952813764
"23704","PstI.TP269016",3,61043666,0.348636216162466,0.448088485311715
"19901","PstI.TP1226824",3,61052168,0,1
"185","GFSSContig17612_773",3,61133785,0.420129221971945,0.380076289851865
"14565","NsiI.TP772853",3,61175250,0,1
"17547","PstI.TP1092177",3,61213554,0.180172737916397,0.660430713571086
"35118","PstI.TP991622",3,61247052,0,1
"26426","PstI.TP433113",3,61260841,0,1
"8863","NsiI.TP496851",3,61267172,0.00859815216488821,0.980396715985124
"19166","PstI.TP1183031",3,61268637,0.0345222149529076,0.923586944058754
"31311","PstI.TP770467",3,61279233,0.294749198036958,0.507283576345997
"13875","NsiI.TP741130",3,61288684,0.143421456270474,0.718751135371952
"28994","PstI.TP626189",3,61292587,0,1
"27630","PstI.TP510088",3,61294512,0.0558111178898506,0.87940490192902
"21605","PstI.TP158463",3,61326761,0,1
"19949","PstI.TP1229494",3,61329711,0,1
"23178","PstI.TP238422",3,61336314,0.337153929424564,0.46009347117365
"10431","NsiI.TP567629",3,61349073,0,1
"18627","PstI.TP115576",3,61364669,0.0690874065057811,0.852928435582802
"27689","PstI.TP513949",3,61369495,0.0483826669929782,0.894576186249304
"16333","PstI.TP1022061",3,61377198,0.450336737731795,0.354538385168887
"2621","NsiI.TP217016",3,61389742,0.245746308075424,0.56787623187541
"30589","PstI.TP729345",3,61392711,1.79181577229202,0.0161504351295341
"12022","NsiI.TP640814",3,61420634,0,1
"22519","PstI.TP205682",3,61421944,0.664921638250098,0.216310878818022
"22520","PstI.TP205683",3,61421946,0.0340276427911122,0.924639318884655
"2691","NsiI.TP219782",3,61442376,1.21528948926505,0.0609130731380611
"1457","NsiI.TP156140",3,61466152,0.152071104340647,0.704577703388015
"14475","NsiI.TP767976",3,61489172,0.363209546249764,0.433301760678452
"8278","NsiI.TP473101",3,61489556,0.526198015221652,0.297715869365508
"30285","PstI.TP710312",3,61493650,0.153474957710719,0.702303838813592
"4063","NsiI.TP29647",3,61493987,0.0573294318443625,0.876335828928911
"15190","NsiI.TP807503",3,61522042,0.802807554772635,0.157468048468644
"33033","PstI.TP863870",3,61525095,0.227221687345619,0.592622740723946
"16926","PstI.TP1055454",3,61538301,0.0427475608501099,0.906259222443803
"2153","NsiI.TP194161",3,61538308,0.0590341500423162,0.872902726399013
"8806","NsiI.TP494561",3,61541099,0.353341646391931,0.443259807596202
"27113","PstI.TP477932",3,61551815,0.245188009470492,0.568606723267132
"13248","NsiI.TP704503",3,61556233,0.0163333622043639,0.963089477308824
"15888","NsiI.TP91904",3,61568869,0.20397988747586,0.625201645692554
"18669","PstI.TP1158211",3,61619462,0.914554418731472,0.121743443417537
"2830","NsiI.TP227264",3,61644071,0.927669243990995,0.118121990299043
"9621","NsiI.TP526301",3,61655465,2.15892706330946,0.00693542271762112
"19610","PstI.TP1208931",3,61655817,0,1
"14460","NsiI.TP767160",3,61668483,1.24871395548704,0.0564009013446282
"29775","PstI.TP682692",3,61669687,0.0199279682574396,0.955150993479958
"30852","PstI.TP744473",3,61669976,0.023535444438872,0.947249872653131
"22048","PstI.TP181101",3,61672463,0,1
"334","GFSSContig3855_930",3,61675070,0.0226658745596981,0.949148411945008
"18082","PstI.TP1123625",3,61680413,0.0696232876187795,0.851876646109555
"18081","PstI.TP1123622",3,61680445,1.17438815748262,0.0669286157052326
"9318","NsiI.TP513368",3,61687792,0,1
"12144","NsiI.TP648145",3,61688849,0.230448951189741,0.588235253739155
"1140","NsiI.TP137681",3,61691801,0.0861979770409669,0.819977664933499
"14169","NsiI.TP754402",3,61695089,0,1
"11122","NsiI.TP601708",3,61708605,0,1
"8209","NsiI.TP470920",3,61721599,0.629237288165126,0.23483493880661
"4032","NsiI.TP29426",3,61721739,0.218732926158547,0.604320147996991
"16975","PstI.TP1058684",3,61740645,0,1
"7612","NsiI.TP444971",3,61743262,0.000831599155151482,0.998087004295208
"2579","NsiI.TP215631",3,61752529,0.655300283601537,0.221156504164057
"10335","NsiI.TP561674",3,61754089,0,1
"4416","NsiI.TP317101",3,61771383,0.483814150400469,0.32823572646004
"19707","PstI.TP1215679",3,61776795,0.00526133614178806,0.987958413055442
"16777","PstI.TP1047233",3,61797601,0.107688819873951,0.780389073625309
"17169","PstI.TP1068378",3,61797657,0.575967477323276,0.265480436282346
"27022","PstI.TP47278",3,61828317,0.56067168985609,0.274997224216026
"31086","PstI.TP756650",3,61832560,0.433034860857807,0.368947981893229
"910","NsiI.TP127429",3,61847094,0.192615024882224,0.641778221095691
"12252","NsiI.TP65535",3,61868801,0.118600637937611,0.761025768037589
"3084","NsiI.TP240686",3,61881616,0.297306948223506,0.504304741892892
"6342","NsiI.TP411007",3,61881674,0.119006043220076,0.760315697052009
"9297","NsiI.TP512189",3,61885782,0.542461729170468,0.28677300741023
"5025","NsiI.TP348354",3,61890086,1.43851422310929,0.0364322318346545
"15554","NsiI.TP824702",3,61899474,1.27904298912754,0.0525965200557166
"11977","NsiI.TP636075",3,61900461,0.0786450232260737,0.834362884358038
"12026","NsiI.TP640913",3,61900470,0.629108995679884,0.234904320319664
"15996","PstI.TP1002549",3,61933672,0.528891365780397,0.295875247496223
"1951","NsiI.TP18199",3,61934242,0.64201911454615,0.22802417098121
"3618","NsiI.TP270205",3,61960163,0.38703250043448,0.410173406504617
"2069","NsiI.TP188827",3,61962465,0,1
"8683","NsiI.TP490563",3,61962827,0.0520199894176703,0.887115179550581
"19573","PstI.TP1206334",3,61963148,0.104049839536938,0.786955473679942
"7701","NsiI.TP450432",3,61963697,0.502437018690677,0.314458241398211
"6666","NsiI.TP421367",3,61964857,0.322671927934218,0.475694436414171
"16241","PstI.TP1015557",3,61964858,1.00795647664123,0.0981846335034772
"22643","PstI.TP212330",3,61992139,0,1
