"","Name","Chromosome","Position","OWA18","OWA19","rrBLUP.OWA18","rrBLUP.OWA19"
"20287","PstI.TP1250074",3,72840429,0,0,1,1
"13044","NsiI.TP693881",3,72845855,0.233340628741321,0.339036893889484,0.584331597514954,0.458102968609629
"27432","PstI.TP495912",3,72850069,1.63911216113201,0.301707388710496,0.0229555572006654,0.49922073032742
"26803","PstI.TP457576",3,72854766,0,0,1,1
"26372","PstI.TP426801",3,72873242,2.35670761028996,0.228791557305628,0.00439837637429541,0.590484419325635
"6303","NsiI.TP409467",3,72878819,0.0883608939769586,0.443019138389712,0.815904082180172,0.360562753474738
"28619","PstI.TP59482",3,72881051,0.764796870420281,0.770871090157876,0.171871208060481,0.169484079840506
"33504","PstI.TP891165",3,72909897,0,0,1,1
"21150","PstI.TP133012",3,72913190,0.495044037897406,0.342070260768407,0.319857075495411,0.454914457499554
"8275","NsiI.TP473026",3,72913418,0.129982477081776,0.426097673556421,0.741340152297581,0.3748886796717
"30446","PstI.TP720237",3,72913450,0,0,1,1
"12406","NsiI.TP66607",3,72925427,0.375143180080558,0.889348062673761,0.421557499618927,0.12901848483444
"1411","NsiI.TP152796",3,72941657,0.365355951264447,0.2342076764031,0.431165545206207,0.583166171845267
"34088","PstI.TP924470",3,72950968,0.848909637973482,0.232566435148281,0.141608838951515,0.585374183270872
"5949","NsiI.TP392536",3,72995483,0.300901576302633,1.76371459640872,0.500147870114807,0.0172300050045502
"28054","PstI.TP540228",3,73006322,0,0,1,1
"7498","NsiI.TP442084",3,73011596,0.409676864134774,0.036484106623449,0.389334720904543,0.919424121297314
"5649","NsiI.TP376338",3,73019311,0.000197386647178371,0.132609587218558,0.999545603717926,0.736869214797157
"23626","PstI.TP264349",3,73030966,0.244955735193646,0.0212995949281218,0.568910913270848,0.95213911109301
"24520","PstI.TP318195",3,73032713,0.0450099410001776,0.388508928834819,0.901550500879871,0.408781347724687
"26786","PstI.TP456192",3,73032770,0,0,1,1
"25581","PstI.TP37723",3,73045620,0.446636336047589,0.246751441019789,0.357572131998441,0.566563456509014
"34057","PstI.TP922855",3,73053768,0.381804396648142,1.44521770901353,0.415140977274654,0.0358742054491838
"20649","PstI.TP1270259",3,73055182,0.0419105691789978,0.145865229067111,0.908007489714642,0.714718084082852
"12969","NsiI.TP689859",3,73077435,0.363076732584677,0.234366817597109,0.433434291018565,0.582952517831357
"26356","PstI.TP42625",3,73083763,0.269369797575192,0.326277729798025,0.537811646049523,0.471761255110194
"33185","PstI.TP872193",3,73084011,0.272913253669918,0.329273833047947,0.533441434869567,0.468517877277145
"31835","PstI.TP798238",3,73087364,0.309126861700833,0.548729623790655,0.49076449806313,0.28266391916956
"34295","PstI.TP936850",3,73106932,2.12046754711971,0.202733216677882,0.00757761354860332,0.626998906369994
"34918","PstI.TP981152",3,73114919,0,0,1,1
"11354","NsiI.TP615300",3,73120136,0,0,1,1
"35232","PstI.TP99861",3,73138767,0.192214311766467,0.384146854074463,0.642370647754639,0.412907856066078
"7007","NsiI.TP430210",3,73142543,0.766071478085915,0.249249974134519,0.171367524012859,0.563313326827435
"20684","PstI.TP1271938",3,73149860,0,0,1,1
"326","GFSSContig2914_315",3,73150306,0.645653722492303,0.0827824398980592,0.226123801228577,0.82645185748799
"24985","PstI.TP343944",3,73164839,1.43565996101698,0.00534087130045365,0.0366724596146606,0.987777498405006
"17056","PstI.TP1062251",3,73165084,0.152885166117289,0.271324823271856,0.70325824718107,0.535396067218146
"17057","PstI.TP1062252",3,73165103,0,0,1,1
"5209","NsiI.TP356712",3,73168456,0,0,1,1
"17353","PstI.TP1079502",3,73170955,0.07317709421516,0.153404986589531,0.844934232268893,0.702416999233397
"23338","PstI.TP248986",3,73178542,0.136736180972169,1.15670148885289,0.729900765333468,0.0697105503073523
"21870","PstI.TP173195",3,73184477,0.0403871063296492,0.502346895069213,0.91119828500052,0.314523503697021
"21202","PstI.TP135129",3,73200688,0.0694750409505206,0.0797610432212117,0.852167484322998,0.832221548691964
"9706","NsiI.TP530822",3,73205140,0,0,1,1
"2234","NsiI.TP197829",3,73223691,0.74780853820104,0.374912075517268,0.178727533418708,0.421781886047896
"28693","PstI.TP601322",3,73231445,1.52338399917021,0.186671180670974,0.0299651185920263,0.650622112342884
"33781","PstI.TP908088",3,73239870,0.0526558156254429,0.133228159825141,0.885817354209485,0.735820427218102
"4662","NsiI.TP329929",3,73241123,0.160419203772096,0.0820886845926257,0.691163501633893,0.82777311202006
"22225","PstI.TP190216",3,73241576,0.601246009946404,0.0324656806222236,0.250469004730222,0.927970818534908
"15133","NsiI.TP802657",3,73241783,1.087435144135,0.787975712769456,0.0817645132801351,0.162938715098572
"30958","PstI.TP749398",3,73262747,0.294533375751926,0.282396199909364,0.507535733150757,0.521919832630732
"23567","PstI.TP261417",3,73269489,0.145399834985527,0.0087713267790223,0.715484393272201,0.980005861427285
"4156","NsiI.TP303398",3,73301221,0.0381036583271433,0.0055629638828079,0.916001830770165,0.987272490903042
"10843","NsiI.TP588258",3,73310107,0.306924134710917,0.974010775289859,0.493259962179087,0.106166921577389
"26458","PstI.TP435484",3,73310470,0,0,1,1
"20411","PstI.TP1256343",3,73319224,0.6042883914026,0.150976661125571,0.248720515178911,0.706355512607683
"3185","NsiI.TP244617",3,73319930,0.0727271991642693,0.0663076892246396,0.845809971442707,0.85840514260921
"10166","NsiI.TP554929",3,73321437,0.0334169852994904,1.01527515888846,0.925940360235397,0.0965439005463847
"34710","PstI.TP967803",3,73321934,0.49103233798556,0.0981984026300813,0.322825373387958,0.797630215480958
"10081","NsiI.TP550959",3,73321962,1.1141203426508,0.212067365313196,0.0768917344387406,0.613666809243837
"8402","NsiI.TP480919",3,73344597,0.556050119125856,0.313988501401375,0.277939249748382,0.485301349074058
"7788","NsiI.TP454481",3,73353862,0.0968833349659733,0.0344644441531075,0.800049144279022,0.923709809781469
"16988","PstI.TP1059288",3,73376494,0.0571564243424259,0.0176486985811756,0.876684999552768,0.960177006002524
"12320","NsiI.TP661879",3,73421724,1.44812286812272,0.255757653939358,0.0356350302564493,0.554935292912345
"1123","NsiI.TP136567",3,73427286,2.08947363942839,0.373556666949207,0.00813816255858706,0.423100299787751
"12607","NsiI.TP672558",3,73427308,0.474533480686663,0.0168299525676671,0.335325452500702,0.961988870126811
"1126","NsiI.TP136698",3,73427320,0.485785386657954,0.0584486943512991,0.326749260488752,0.874080246504985
"1596","NsiI.TP163982",3,73427335,0.454871556362582,0.64670963025256,0.350855625004336,0.225574690282656
"12509","NsiI.TP669481",3,73429735,0.321339345176215,0.128421223302882,0.477156291800383,0.744010006679634
"9879","NsiI.TP540545",3,73442407,0.821042123881744,2.91070949436665,0.150993369282126,0.00122826055703913
"35185","PstI.TP996188",3,73444130,0.234748193767674,0.229235065152949,0.582440822151165,0.589881715837593
"26506","PstI.TP439066",3,73445402,0,0,1,1
"26505","PstI.TP439065",3,73445409,0.17341644920898,0.154321875363701,0.670785321852189,0.700935610648132
"9764","NsiI.TP533200",3,73448428,0.014847836790546,0.192256322319151,0.966389412319211,0.642308512402077
"22303","PstI.TP195257",3,73454659,0.331055380808868,0.475009196194408,0.46659987615917,0.334958346332997
"16224","PstI.TP1014699",3,73502246,0.35250094888744,0.763088575828026,0.444118691012233,0.172548593740909
"8287","NsiI.TP473257",3,73502806,0.411414444615794,0.136586312023926,0.387780133111141,0.730152687338326
"31226","PstI.TP765244",3,73539517,0.0194707697379662,1.52243697904808,0.956157047162595,0.0300305316560635
"15115","NsiI.TP801841",3,73553633,0,0,1,1
"16370","PstI.TP1023531",3,73557384,0.584819558478472,0.564273534729617,0.260124010700841,0.272725951282507
"31060","PstI.TP755163",3,73580364,0.0127720492534497,0.537843933621548,0.971019498334888,0.289838495294056
"21157","PstI.TP1332",3,73617488,0.183590500131291,0.0711521589259236,0.655253727047038,0.848883009233685
"23952","PstI.TP286801",3,73633053,0,0,1,1
"18209","PstI.TP1131250",3,73634827,0.643273407106768,0.52817206312764,0.227366560956206,0.296365698565649
"103","GFSSContig14223_306",3,73649965,0.212678059023659,0.951033103547971,0.612804493213739,0.111935255898128
"24622","PstI.TP323081",3,73665845,0,0,1,1
"24623","PstI.TP323101",3,73665851,0,0,1,1
"21067","PstI.TP1294611",3,73704669,0.325405360451041,0.0447556129667976,0.472709836529891,0.902078614235899
"23082","PstI.TP233282",3,73735479,0.196894288594226,1.10996762820672,0.635485596263338,0.0776304979320457
"17707","PstI.TP1100905",3,73743770,0.227080361997248,0.514673690286013,0.592815619628413,0.305721730868838
"27110","PstI.TP477812",3,73744508,0,0,1,1
"1220","NsiI.TP144440",3,73756470,0.10427301624811,0.283720347114525,0.786551174240742,0.520330942557959
"1219","NsiI.TP144436",3,73756484,0,0,1,1
"3312","NsiI.TP251016",3,73789751,0.615101318581045,0.949099604291027,0.242604404594971,0.112434707836489
"18447","PstI.TP1146475",3,73807045,2.2822362379127,0.761628296261236,0.00522112104739121,0.173129750730649
"9359","NsiI.TP515499",3,73834383,0,0,1,1
"9358","NsiI.TP515498",3,73834433,0.128033194559977,0.436366615815525,0.744675053759699,0.36612837172551
"2190","NsiI.TP195520",3,73836019,0.733687388600812,0.314105299213061,0.184634396584598,0.485170851182268
"12894","NsiI.TP685527",3,73884192,0.569266481645143,0.419230663513256,0.26960846162765,0.380863484549723
"12892","NsiI.TP685474",3,73884202,0.533073719439043,0.0390899109109108,0.293039578217384,0.913924014458256
"16022","PstI.TP1004277",3,73886342,0,0,1,1
"16018","PstI.TP1004248",3,73886346,0.0273211650760907,0.513655624563347,0.939028632749843,0.306439239196659
"18595","PstI.TP115378",3,73935711,1.18083582742325,0.614196574692541,0.0659423124139472,0.243110336978844
"27247","PstI.TP485188",3,73943256,0.115411264611976,0.695395253178297,0.766635163657234,0.201653027586873
"6856","NsiI.TP426299",3,73949400,0.244615179545766,0.551504277340706,0.569357204477149,0.280863771052474
"16502","PstI.TP1031256",3,73960143,0.412621207304837,0.440281089054517,0.386704114268416,0.362843135260024
"19056","PstI.TP1178079",3,74031494,1.19500313536791,0.558667337307002,0.0638258878294956,0.276269322519097
"5952","NsiI.TP392823",3,74032182,0.291648460969419,0.0574762861892029,0.510918394786259,0.876039550773683
"29213","PstI.TP639987",3,74052057,0,0,1,1
"6438","NsiI.TP414",3,74056366,0.164711124381757,0.240906411135497,0.684366709754261,0.574240195526198
"15144","NsiI.TP804051",3,74083102,0.0710750477433018,0.0620844679727281,0.849033746088639,0.866793272669488
"20278","PstI.TP1249457",3,74100631,0,0,1,1
"682","NsiI.TP117152",3,74104438,0.0498705539889082,1.55672668592754,0.891516624387635,0.0277506598447618
"22030","PstI.TP180348",3,74109186,0,0,1,1
"7263","NsiI.TP436820",3,74118413,0.37908405383517,0.0413006566823648,0.417749507119632,0.909283568954325
"6738","NsiI.TP423114",3,74119294,1.95150902994586,0.084638188324313,0.0111812657601019,0.822927947505561
"30645","PstI.TP732464",3,74132330,0.473315472843894,1.05711133616096,0.336267215099808,0.0876776021165889
"13479","NsiI.TP716447",3,74142751,0.0920815656860083,0.00687338822640013,0.808943955582673,0.984298020651959
"13219","NsiI.TP703205",3,74196970,0.924498048889443,0.266607072677505,0.11898766747857,0.541243791049127
"34184","PstI.TP930877",3,74253026,0.16381984388521,0.320404920398172,0.685772642945785,0.478184042984317
"1379","NsiI.TP151264",3,74264365,0.410018031540223,0.146233596694843,0.389028992503644,0.714112118795883
"13055","NsiI.TP694210",3,74274384,0.0476789607876141,0.169633064269025,0.896026881880034,0.676654439782401
"5147","NsiI.TP353958",3,74302874,1.56940826943118,0.70095951935537,0.0269520454643987,0.199085889855355
"30223","PstI.TP706641",3,74303182,0.113831848882275,0.976830441063255,0.769428291604093,0.105479863458549
"19832","PstI.TP1223187",3,74310960,0,0,1,1
"28303","PstI.TP568461",3,74315454,0,0,1,1
"31724","PstI.TP7926",3,74328750,0.126950882044129,0.140117035655017,0.746533185249691,0.724240762075564
"30862","PstI.TP744909",3,74341871,0.0363084509303557,0.359457510328429,0.919796068796419,0.437061437358586
"17009","PstI.TP1060094",3,74361925,0.129668627994843,0.0153629522310838,0.741876085933894,0.965243860108793
"432","NsiI.TP10232",3,74376488,0.283337812869035,0.113207292266065,0.520789461142629,0.770535598409211
"19069","PstI.TP1178670",4,54185,0,0,1,1
"13947","NsiI.TP744165",4,55823,0.0742282648286154,0.0739911460636373,0.842891618164435,0.843351950956228
"9370","NsiI.TP515938",4,63106,0,0,1,1
"15107","NsiI.TP801135",4,63162,0,0,1,1
"18013","PstI.TP1119191",4,72019,0,0,1,1
"14382","NsiI.TP76340",4,72467,1.04428599229064,0.0382840699582582,0.0903054596929558,0.915621390605745
"25250","PstI.TP358092",4,78246,0.866291770223312,0.107820282680277,0.136053033602337,0.780152882248385
"25251","PstI.TP358095",4,78261,0.326356437817254,0.343922369402426,0.471675764663061,0.45297854306053
"603","NsiI.TP112859",4,112373,0.109466781299732,0.0520764878763571,0.77720076373931,0.886999780017794
"20862","PstI.TP128224",4,119123,0,0,1,1
"23513","PstI.TP257531",4,120954,0,0,1,1
"5607","NsiI.TP374846",4,121049,0.0215651922224739,0.816007853648745,0.951556998561878,0.152753843444988
"21854","PstI.TP172702",4,135426,0.179960244905938,0.000709672462728272,0.66075393031508,0.998367253150223
"20834","PstI.TP1280524",4,135529,0.191130582804418,0.00250906256802752,0.64397560709249,0.994239326612338
"33558","PstI.TP894344",4,148931,0.00144578931424934,0.844392405692862,0.996676482230104,0.143089443392105
"197","GFSSContig17930_1907",4,176618,0.762063593113116,0.217450184671182,0.172956308325032,0.606107719540125
"30169","PstI.TP704363",4,180971,0.56636880967195,0.0925866396062397,0.271413340531842,0.808003720277553
"31455","PstI.TP777325",4,184981,0.195265612303109,0.891381131381181,0.637873246824984,0.128415920331144
"34249","PstI.TP934142",4,194652,1.37357171729288,0.0858329672136866,0.0423085637629125,0.820667118125509
"30853","PstI.TP744500",4,207873,0,0,1,1
"30422","PstI.TP718962",4,252030,0.375195167869299,0.445219763844263,0.421507039547557,0.358740357135584
"30334","PstI.TP713541",4,274858,0,0,1,1
"19353","PstI.TP1193006",4,373781,1.73605789042003,0.087510023903365,0.0183629355347678,0.817504169001718
"16013","PstI.TP1003955",4,393469,0.908682294477679,0.546433375709624,0.123400723370319,0.284162407969237
"2348","NsiI.TP203425",4,416511,0,0,1,1
"27621","PstI.TP509367",4,420393,0,0,1,1
"34977","PstI.TP984365",4,420529,0,0,1,1
"6411","NsiI.TP412948",4,420625,0.0448749561734193,1.37807804293994,0.901830758994039,0.0418718314462125
"19525","PstI.TP1202955",4,421405,0.572522700330366,0.279383471836801,0.267594571935341,0.525553010481178
"23956","PstI.TP287066",4,421567,0,0,1,1
"9411","NsiI.TP519733",4,421752,0.160576321578429,0.274538879070716,0.69091349971893,0.531448420855547
"738","NsiI.TP12005",4,443266,0.422097485516979,0.58140213405954,0.378357645736194,0.262178977838743
"19952","PstI.TP1229853",4,446677,0.658041632328782,0.138358569003856,0.219764919168476,0.727179171575989
"2289","NsiI.TP200263",4,525550,0.114029187646976,0.121766476634227,0.769078751042668,0.75549835553891
"12946","NsiI.TP688400",4,530630,0,0,1,1
"16138","PstI.TP1010357",4,571391,0,0,1,1
"21471","PstI.TP149283",4,660442,0.136089523001408,0.462859157202295,0.730988386151868,0.344461622425834
"5409","NsiI.TP364708",4,663022,0.413159181700703,0.182413490810598,0.38622538814333,0.657031980776335
"22207","PstI.TP189469",4,665915,0,0,1,1
"22208","PstI.TP189474",4,665951,0,0,1,1
"20305","PstI.TP1250993",4,666401,0.00210694755097711,0.699457062877432,0.995160323136888,0.19977582698044
"24895","PstI.TP338799",4,666525,0.644412454152392,0.174115020448246,0.226771016008736,0.669707217741124
"6007","NsiI.TP395809",4,675900,0.260700350779751,0.00522105070799159,0.548655388922484,0.988050060960057
"12881","NsiI.TP684349",4,684636,0,0,1,1
"12880","NsiI.TP684348",4,684662,0,0,1,1
"22805","PstI.TP219514",4,691478,0.0040454920473091,0.201813508044901,0.990728161365952,0.628328113525557
"19919","PstI.TP1227785",4,692003,0,0,1,1
"34159","PstI.TP929440",4,697214,0.545732649433528,0.139108289447318,0.284621268947182,0.725924928631108
"16329","PstI.TP1021884",4,738112,0.47689317924787,0.210154756704995,0.333508433701251,0.61637532324386
"23126","PstI.TP235956",4,743591,0.121755147830419,1.51174554909324,0.755518063374575,0.030778996121414
"21668","PstI.TP161537",4,745375,0.0404775551785568,0.690833052909996,0.911008532982672,0.203782528733503
"21669","PstI.TP161583",4,745375,0.119958441226957,0.393265018850207,0.758650168771493,0.404329083289003
"22546","PstI.TP207794",4,746946,0,0,1,1
"24974","PstI.TP343524",4,750739,0.213203482602975,0.121950213152818,0.612063550719475,0.755178795231534
"770","NsiI.TP120973",4,763707,0.0129817878634412,0.705005323370439,0.970550666428644,0.197239855926488
"767","NsiI.TP120962",4,763742,0.246658463131854,0.541871544744704,0.566684764780371,0.287162982467014
"6486","NsiI.TP415605",4,763962,0.213009217107657,0.139251992950604,0.612337395843345,0.72568476739776
"397","NsiI.TP100753",4,777737,0,0,1,1
"20762","PstI.TP1276029",4,795438,0.0840031191895978,0.130535785224388,0.824132195909925,0.740396257378415
"4401","NsiI.TP316163",4,813552,0.553674533641026,1.87204630814648,0.279463739702173,0.0134262179182744
"15600","NsiI.TP826544",4,820136,0,0,1,1
"3725","NsiI.TP275870",4,820523,0,0,1,1
"253","GFSSContig19151_2029",4,821892,0,0,1,1
"6146","NsiI.TP403496",4,824979,0.413013138531274,0.535701689598812,0.386355288630573,0.291271713304702
"2107","NsiI.TP191068",4,829116,0.153716933433623,0.14327967041584,0.701912645390411,0.718985827235038
